amplicon	linearized.dereplicate_ERR1308288.merged.fastq	total
ERR1308288:::104257:0:0:0:0.619538	1	1
ERR1308288:::104261:0:0:0:0.605162	1	1
ERR1308288:::104281:0:0:0:0.601680	1	1
ERR1308288:::10429:0:0:0:0.610236	1	1
ERR1308288:::104301:0:0:0:0.684949	1	1
ERR1308288:::104304:0:0:0:0.668789	1	1
ERR1308288:::104306:0:0:0:0.635068	1	1
ERR1308288:::104314:0:0:0:0.617340	1	1
ERR1308288:::104327:0:0:0:0.691043	1	1
ERR1308288:::104339:0:0:0:0.663718	1	1
ERR1308288:::104351:0:0:0:0.665424	1	1
ERR1308288:::104370:0:0:0:0.691484	1	1
ERR1308288:::104379:0:0:0:0.627724	1	1
ERR1308288:::104383:0:0:0:0.625989	1	1
ERR1308288:::104399:0:0:0:0.617399	1	1
ERR1308288:::104401:0:0:0:0.609435	1	1
ERR1308288:::104402:0:0:0:0.634409	1	1
ERR1308288:::104406:0:0:0:0.614576	1	1
ERR1308288:::104410:0:0:0:0.628077	1	1
ERR1308288:::104434:0:0:0:0.676141	1	1
ERR1308288:::104448:0:0:0:0.621370	1	1
ERR1308288:::104449:0:0:0:0.692987	1	1
ERR1308288:::104469:0:0:0:0.603324	1	1
ERR1308288:::104472:0:0:0:0.637439	1	1
ERR1308288:::104480:0:0:0:0.757641	1	1
ERR1308288:::104482:0:0:0:0.621304	1	1
ERR1308288:::104489:0:0:0:0.609525	1	1
ERR1308288:::104492:0:0:0:0.621440	1	1
ERR1308288:::104495:0:0:0:0.650655	1	1
ERR1308288:::104506:0:0:0:0.611689	1	1
ERR1308288:::104509:0:0:0:0.617467	1	1
ERR1308288:::104514:0:0:0:0.644388	1	1
ERR1308288:::104528:0:0:0:0.610342	1	1
ERR1308288:::104534:0:0:0:0.649030	1	1
ERR1308288:::104535:0:0:0:0.651060	1	1
ERR1308288:::104540:0:0:0:0.623547	1	1
ERR1308288:::104566:0:0:0:0.620630	1	1
ERR1308288:::104570:0:0:0:0.605349	1	1
ERR1308288:::104571:0:0:0:0.620430	1	1
ERR1308288:::104573:0:0:0:0.735187	1	1
ERR1308288:::104576:0:0:0:0.716756	1	1
ERR1308288:::104583:0:0:0:0.618552	1	1
