LWR	fract	aLWR	afract	taxopath
53.6	0.005908	77.01	0.008488	Eukaryota;Arthropoda;Hexanauplia
0.7771	8.565e-05	0.7771	8.565e-05	Eukaryota;Arthropoda;Hexanauplia;Poecilostomatoida
0.083	9.148e-06	0.083	9.148e-06	Eukaryota;Arthropoda;Hexanauplia;Cyclopoida
17.27	0.001904	17.27	0.001904	Eukaryota;Arthropoda;Hexanauplia;Calanoida
3.27	0.0003604	3.27	0.0003604	Eukaryota;Arthropoda;Hexanauplia;Misophrioida
0.9891	0.000109	0.9891	0.000109	Eukaryota;Arthropoda;Hexanauplia;Siphonostomatoida
0	0	0.6196	6.829e-05	Eukaryota;Arthropoda;Hexanauplia;Mormonilloida
0.6196	6.829e-05	0.6196	6.829e-05	Eukaryota;Arthropoda;Hexanauplia;Mormonilloida;Mormonillidae
0	0	0.02328	2.565e-06	Eukaryota;Arthropoda;Hexanauplia;Dendrogastrida
0	0	0.02328	2.565e-06	Eukaryota;Arthropoda;Hexanauplia;Dendrogastrida;Dendrogastridae
0.02328	2.565e-06	0.02328	2.565e-06	Eukaryota;Arthropoda;Hexanauplia;Dendrogastrida;Dendrogastridae;Dendrogaster
0	0	0.1162	1.281e-05	Eukaryota;Arthropoda;Hexanauplia;Platycopioida
0	0	0.1162	1.281e-05	Eukaryota;Arthropoda;Hexanauplia;Platycopioida;Platycopiidae
0	0	0.1162	1.281e-05	Eukaryota;Arthropoda;Hexanauplia;Platycopioida;Platycopiidae;Nanocopia
0.1162	1.281e-05	0.1162	1.281e-05	Eukaryota;Arthropoda;Hexanauplia;Platycopioida;Platycopiidae;Nanocopia;Nanocopia_minuta
0	0	0.2185	2.408e-05	Eukaryota;Arthropoda;Hexanauplia;Apygophora
0	0	0.2185	2.408e-05	Eukaryota;Arthropoda;Hexanauplia;Apygophora;Trypetesidae
0	0	0.2185	2.408e-05	Eukaryota;Arthropoda;Hexanauplia;Apygophora;Trypetesidae;Trypetesa
0	0	0.2185	2.408e-05	Eukaryota;Arthropoda;Hexanauplia;Apygophora;Trypetesidae;Trypetesa;Trypetesa
0.2185	2.408e-05	0.2185	2.408e-05	Eukaryota;Arthropoda;Hexanauplia;Apygophora;Trypetesidae;Trypetesa;Trypetesa;lampas
0.03396	3.743e-06	0.03396	3.743e-06	Eukaryota;Arthropoda;Hexanauplia;Pygophora
2.528	0.0002786	7.598	0.0008375	Eukaryota;Arthropoda;Malacostraca
0.2662	2.934e-05	0.2662	2.934e-05	Eukaryota;Arthropoda;Malacostraca;Stomatopoda
0.4387	4.835e-05	0.4387	4.835e-05	Eukaryota;Arthropoda;Malacostraca;Euphausiacea
4.36	0.0004806	4.36	0.0004806	Eukaryota;Arthropoda;Malacostraca;Decapoda
0.004972	5.48e-07	0.004972	5.48e-07	Eukaryota;Arthropoda;Malacostraca;Lophogastrida
0	0	0.1265	1.394e-05	Eukaryota;Arthropoda;Diplura
0.1265	1.394e-05	0.1265	1.394e-05	Eukaryota;Arthropoda;Diplura;Diplura
2.023	0.000223	2.023	0.000223	Eukaryota;Arthropoda;Remipedia
0	0	0.877	9.666e-05	Eukaryota;Arthropoda;Arachnida
0	0	0.2949	3.25e-05	Eukaryota;Arthropoda;Arachnida;Uropygi
0.2949	3.25e-05	0.2949	3.25e-05	Eukaryota;Arthropoda;Arachnida;Uropygi;Thelyphonidae
0.2565	2.827e-05	0.2565	2.827e-05	Eukaryota;Arthropoda;Arachnida;Pseudoscorpiones
0	0	0.2873	3.166e-05	Eukaryota;Arthropoda;Arachnida;Opilioacarida
0	0	0.2873	3.166e-05	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae
0	0	0.2873	3.166e-05	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae;Neocarus
0.2873	3.166e-05	0.2873	3.166e-05	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae;Neocarus;Neocarus_bajacalifornicus
0.03839	4.231e-06	0.03839	4.231e-06	Eukaryota;Arthropoda;Arachnida;Amblypygi
0	0	0.03202	3.529e-06	Eukaryota;Arthropoda;Mystacocarida
0	0	0.03202	3.529e-06	Eukaryota;Arthropoda;Mystacocarida;Mystacocaridida
0	0	0.03202	3.529e-06	Eukaryota;Arthropoda;Mystacocarida;Mystacocaridida;Derocheilocarididae
0	0	0.03202	3.529e-06	Eukaryota;Arthropoda;Mystacocarida;Mystacocaridida;Derocheilocarididae;Derocheilocaris
0.03202	3.529e-06	0.03202	3.529e-06	Eukaryota;Arthropoda;Mystacocarida;Mystacocaridida;Derocheilocarididae;Derocheilocaris;Derocheilocaris_typicus
0	0	0.005821	6.416e-07	Eukaryota;Arthropoda;Symphyla
0	0	0.005821	6.416e-07	Eukaryota;Arthropoda;Symphyla;Scutigerellidae
0	0	0.005821	6.416e-07	Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae
0	0	0.005821	6.416e-07	Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae;Scutigerella
0.005821	6.416e-07	0.005821	6.416e-07	Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae;Scutigerella;Scutigerella_causeyae
1.985	0.0002187	2.33	0.0002568	Eukaryota;Arthropoda;Ichthyostraca
0	0	0.3453	3.806e-05	Eukaryota;Arthropoda;Ichthyostraca;Arguloida
0	0	0.3453	3.806e-05	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae
0.3453	3.806e-05	0.3453	3.806e-05	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae;Argulus
0	0	3.669e-05	4.044e-09	Eukaryota;Arthropoda;Ichthyostraca;Reighardiida
0	0	3.669e-05	4.044e-09	Eukaryota;Arthropoda;Ichthyostraca;Reighardiida;Reighardiidae
0	0	3.669e-05	4.044e-09	Eukaryota;Arthropoda;Ichthyostraca;Reighardiida;Reighardiidae;Reighardia
3.669e-05	4.044e-09	3.669e-05	4.044e-09	Eukaryota;Arthropoda;Ichthyostraca;Reighardiida;Reighardiidae;Reighardia;Reighardia_sternae
0	0	2.912e-06	3.209e-10	Eukaryota;Arthropoda;Ichthyostraca;Raillietiellida
0	0	2.912e-06	3.209e-10	Eukaryota;Arthropoda;Ichthyostraca;Raillietiellida;Raillietiellidae
2.912e-06	3.209e-10	2.912e-06	3.209e-10	Eukaryota;Arthropoda;Ichthyostraca;Raillietiellida;Raillietiellidae;Raillietiella
1.791	0.0001974	6.372	0.0007023	Eukaryota;Ascomycota
0	0	0.5858	6.457e-05	Eukaryota;Ascomycota;Sordariomycetes
0	0	0.5481	6.041e-05	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales
0	0	0.5481	6.041e-05	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae
0	0	0.5481	6.041e-05	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae;Pontogeneia
0.5481	6.041e-05	0.5481	6.041e-05	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae;Pontogeneia;Pontogeneia_inermis
0.03772	4.157e-06	0.03772	4.157e-06	Eukaryota;Ascomycota;Sordariomycetes;Glomerellales
0	0	0.0554	6.105e-06	Eukaryota;Ascomycota;Leotiomycetes
0	0	0.0554	6.105e-06	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales
0	0	0.0554	6.105e-06	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae
0	0	0.0554	6.105e-06	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera
0.0554	6.105e-06	0.0554	6.105e-06	Eukaryota;Ascomycota;Leotiomycetes;Erysiphales;Erysiphaceae;Podosphaera;Podosphaera_xanthii
0.2421	2.668e-05	1.615	0.000178	Eukaryota;Ascomycota;Eurotiomycetes
0.7579	8.354e-05	0.7579	8.354e-05	Eukaryota;Ascomycota;Eurotiomycetes;Eurotiales
0.6154	6.782e-05	0.6154	6.782e-05	Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales
0	0	0.1185	1.306e-05	Eukaryota;Ascomycota;Pneumocystidomycetes
0	0	0.1185	1.306e-05	Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales
0	0	0.1185	1.306e-05	Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;Pneumocystidaceae
0.1185	1.306e-05	0.1185	1.306e-05	Eukaryota;Ascomycota;Pneumocystidomycetes;Pneumocystidales;Pneumocystidaceae;Pneumocystis
0	0	0.2983	3.288e-05	Eukaryota;Ascomycota;Lecanoromycetes
