LWR	fract	aLWR	afract	taxopath
0	0	0.0578	0.0001822	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganellaceae;Morganella
0	0	0.0578	0.0001822	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganellaceae;Morganella;Morganella
0	0	0.0578	0.0001822	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganellaceae;Morganella;Morganella;morganii
0.0578	0.0001822	0.0578	0.0001822	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganellaceae;Morganella;Morganella;morganii;Morganella_morganii
0	0	0.1039	0.0003274	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae
0.1039	0.0003274	0.1039	0.0003274	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwiniaceae
0	0	0.01826	5.755e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae
0	0	0.01826	5.755e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacteriaceae
0.01826	5.755e-05	0.01826	5.755e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Pectobacteriaceae;Dickeya
0	0	0.02077	6.545e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae
0.02077	6.545e-05	0.02077	6.545e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafniaceae
0	0	0.01992	6.278e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae
0.01992	6.278e-05	0.01992	6.278e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersiniaceae
0	0	6.895e-06	2.173e-08	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales
0	0	6.895e-06	2.173e-08	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae
