OTU	SRR1808872	classification
SRR11808872:1907890.640880	5	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Rhingia;Rhingia trivittata
SRR11808872:1919250.618291	5	Eukaryota;Annelida;Polychaeta;Questidae;Questa;Questa ersei
SRR11808872:1921560.639828	5	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
SRR11808872:1945520.601111	5	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808872:196150.618904	5	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Laelapidae;Laelaps;Laelaps taingueni
SRR11808872:216120.616450	5	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
SRR11808872:2287110.641689	5	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon queenslandica
SRR11808872:2289970.622484	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus ugandaensis
SRR11808872:2299710.601729	5	Eukaryota;Mollusca;Gastropoda;Haminoeidae;Haminoea;Haminoea callidegenita
SRR11808872:2331630.618190	5	Eukaryota;Chordata;Actinopteri;Anabantiformes;Osphronemidae;Macropodus;Macropodus ocellatus
SRR11808872:235110.613062	5	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2361430.643439	5	Eukaryota;Arthropoda;Insecta;Orthoptera;Pamphagidae;Nocaracris;Nocaracris cyanipes
SRR11808872:2364350.602827	5	Eukaryota;Arthropoda;Insecta;Embioptera;Archembiidae;Archembia;Archembia batesi
SRR11808872:2370610.639260	5	Eukaryota;Chordata;Aves;Passeriformes;Parulidae;Basileuterus;Basileuterus fraseri
SRR11808872:2444810.632409	5	Eukaryota;Chordata;Squamata;Typhlopidae;Amerotyphlops;Amerotyphlops reticulatus
SRR11808872:2489830.639596	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
SRR11808872:254580.608782	5	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:254700.615807	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808872:255180.633954	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nepticulidae;Ectoedemia;Ectoedemia chasanella
SRR11808872:2565620.603467	5	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808872:256800.620828	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:260390.609796	5	Eukaryota;Nematoda;Chromadorea;Rhigonematida;Rhigonematidae;Rhigonema;Rhigonema thysanophora
SRR11808872:2785160.601420	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:2785490.622426	5	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza ranunculi
SRR11808872:2786210.623659	5	Eukaryota;Nematoda;Chromadorea;Oxyurida;Oxyuridae;Wellcomia;Wellcomia siamensis
SRR11808872:2792100.609018	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2792130.604218	5	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Allodia;Allodia zaitzevi
SRR11808872:2794020.627637	5	Eukaryota;Arthropoda;Insecta;Orthoptera;Anostostomatidae;Deinacrida;Deinacrida carinata
SRR11808872:2795240.617329	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2806410.641841	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808872:2808130.603799	5	Eukaryota;Chordata;Actinopteri;Scombriformes;Centrolophidae;Schedophilus;Schedophilus ovalis
SRR11808872:2809660.640501	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2809920.621393	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2810420.604535	5	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Corythalia;Corythalia locuples
SRR11808872:2811320.628612	5	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808872:2826660.621544	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Baeotus;Baeotus deucalion
SRR11808872:2853130.645169	5	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Lamprotula;Lamprotula gottschei
SRR11808872:2929420.608289	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2990530.613112	5	Eukaryota;Arthropoda;Arachnida;Araneae;Dysderidae;Parachtes;Parachtes andreinii
SRR11808872:314130.640010	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808872:3314780.619967	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Fungiacyathidae;Fungiacyathus;Fungiacyathus stephanus
SRR11808872:3325820.627239	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Eufriesea;Eufriesea lucida
SRR11808872:3341890.610867	5	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808872:3346160.645530	5	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Chromatomyia;Chromatomyia milii
SRR11808872:3390010.639180	5	Eukaryota;Platyhelminthes;Cestoda;Spathebothriidea;Acrobothriidae;Didymobothrium;Didymobothrium rudolphii
SRR11808872:3391550.624016	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Lius;Lius mexicanus
SRR11808872:341740.619741	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Ortholepis;Ortholepis pasadamia
SRR11808872:3432090.647406	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:3483300.604942	5	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Chromatomyia;Chromatomyia fuscula
SRR11808872:3601790.624133	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3978690.637659	5	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tethydidae;Tethys;Tethys fimbria
SRR11808872:3994030.615956	5	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Proteocephalus;Proteocephalus macrocephalus
SRR11808872:4229490.619277	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4389180.636235	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4404790.629830	5	Eukaryota;Chordata;Squamata;Boidae;Lichanura;Lichanura trivirgata
SRR11808872:46880.602518	5	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Caudatoscelis;Caudatoscelis marmorata
SRR11808872:4925280.616585	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
SRR11808872:4937690.608048	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides flavopictus
SRR11808872:4937710.630133	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4953610.619991	5	Eukaryota;Echinodermata;Crinoidea;Bourgueticrinida;Bathycrinidae;Monachocrinus;Monachocrinus caribbeus
SRR11808872:5008570.627461	5	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Lestrigonidae;Phronimopsis;Phronimopsis spinifera
SRR11808872:5018900.680984	5	Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenidae;Gymnothorax;Gymnothorax kidako
SRR11808872:5049040.622252	5	Eukaryota;Chordata;Mammalia;Bovidae;Capricornis;Capricornis milneedwardsii
SRR11808872:509180.625113	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:5532660.614626	5	Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi
SRR11808872:6004870.604283	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus caffer
SRR11808872:6009710.702289	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Protostrongylidae;Protostrongylus;Protostrongylus rufescens
SRR11808872:6011220.625759	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:6019680.630166	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Foa;Foa leisi
SRR11808872:6036720.617575	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Asterorhombus;Asterorhombus intermedius
SRR11808872:6218660.623668	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Pseudosiderastrea;Pseudosiderastrea formosa
SRR11808872:1013390.605346	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1013490.609951	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza spinaciae
SRR11808872:1018620.625744	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
SRR11808872:1019430.639525	4	Eukaryota;Chordata;Actinopteri;Anguilliformes;Nemichthyidae;Labichthys;Labichthys carinatus
SRR11808872:1019550.602969	4	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Irciniidae;Sarcotragus;Sarcotragus fasciculatus
SRR11808872:1034490.601597	4	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Trachypithecus;Trachypithecus pileatus
SRR11808872:1042520.612802	4	Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Pteraclis;Pteraclis aesticola
SRR11808872:1046500.608054	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1061760.622569	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus salmi
SRR11808872:1100590.631013	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:1101720.612065	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa bidentata
SRR11808872:1104830.605422	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1111190.634726	4	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Orthrus;Orthrus bicolor
SRR11808872:1114870.619570	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Atlantea;Atlantea pantoni
SRR11808872:112910.602607	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808872:1141430.611612	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta collina (nomen nudum)
SRR11808872:114780.634001	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Microcionidae;Clathria;Clathria reinwardti
SRR11808872:1152130.609742	4	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Exechia;Exechia dorsalis
SRR11808872:1153590.642963	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:1169940.649349	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1179510.615058	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808872:1185500.611451	4	Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Quasipaa;Quasipaa spinosa
SRR11808872:1187970.606115	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Cephidae;Cephus;Cephus cinctus
SRR11808872:11970.624522	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:1212540.612483	4	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
SRR11808872:1221440.614747	4	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo calyptratus
SRR11808872:1226690.602911	4	Eukaryota;Platyhelminthes;Cestoda;Caryophyllidea;Lytocestidae;Khawia;Khawia armeniaca
SRR11808872:1242990.639379	4	Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Oreaster;Oreaster occidentalis
SRR11808872:126910.612658	4	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Anneissia;Anneissia bennetti
SRR11808872:1294270.646717	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota leucostoma
SRR11808872:1305290.623990	4	Eukaryota;Rotifera;Monogononta;Ploima;Lecanidae;Lecane;Lecane ohioensis
SRR11808872:1310300.619361	4	Eukaryota;Mollusca;Gastropoda;Planorbidae;Planorbula;Planorbula armigera
SRR11808872:1312180.603727	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza glechomae
SRR11808872:1320380.637838	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808872:1324920.606391	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria taedivorella
SRR11808872:133610.604479	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Henicopsaltria;Henicopsaltria rufivelum
SRR11808872:1368700.627071	4	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella tuberculata
SRR11808872:1377120.617924	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:1399020.619252	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:1416360.618388	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:1416760.627322	4	Eukaryota;Annelida;Haplotaxida;Enchytraeidae;Enchytraeus;Enchytraeus luxuriosus
SRR11808872:1519040.615517	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Lomechusa;Lomechusa pubicollis
SRR11808872:1543570.605532	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Forskaliidae;Forskalia;Forskalia contorta
SRR11808872:1551230.600833	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Cotesia;Cotesia koebelei
SRR11808872:156670.603099	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:162850.632947	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1653030.616803	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:165850.638169	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:167870.611440	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808872:172820.611315	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Pezohippus;Pezohippus biplatus
SRR11808872:173660.627885	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:173990.615472	4	Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Elodia;Elodia flavipalpis
SRR11808872:1876120.650016	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Panagrolaimidae;Panagrellus;Panagrellus redivivus
SRR11808872:1879150.636487	4	Eukaryota;Chordata;Mammalia;Rodentia;Dipodidae;Stylodipus;Stylodipus telum
SRR11808872:1908300.628390	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Herwigia;Herwigia kreffti
SRR11808872:1916490.611196	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:192030.621710	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa fuscifrons
SRR11808872:1932560.630859	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Lefua;Lefua nikkonis
SRR11808872:1980990.626702	4	Eukaryota;Echinodermata;Asteroidea;Valvatida;Asterinidae;Patiria;Patiria pectinifera
SRR11808872:2130480.633114	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Glaucidae;Facelina;Facelina bostoniensis
SRR11808872:2158650.632699	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Antillus;Antillus ascita
SRR11808872:216760.634862	4	Eukaryota;Platyhelminthes;Cestoda;Trypanorhyncha;Lacistorhynchidae;Grillotia;Grillotia pristiophori
SRR11808872:2234670.615365	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa dodsoni
SRR11808872:2265550.603815	4	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Paralemnalia;Paralemnalia digitiformis
SRR11808872:2302910.628371	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya californiana
SRR11808872:2306270.625029	4	Eukaryota;Chordata;Mammalia;Chiroptera;Rhinolophidae;Rhinolophus;Rhinolophus formosae
SRR11808872:2314460.635205	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Boloria;Boloria alaskensis
SRR11808872:2317240.602007	4	Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi
SRR11808872:2330850.639920	4	Eukaryota;Porifera;Hexactinellida;Lyssacinosida;Rossellidae;Caulophacella;Caulophacella tenuis
SRR11808872:2331890.612776	4	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
SRR11808872:2334210.635544	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:2341440.621927	4	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Crangonyctidae;Stygobromus;Stygobromus foliatus
SRR11808872:2345530.643557	4	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
SRR11808872:2346550.602978	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2358850.615017	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Antillus;Antillus ascita
SRR11808872:2363200.625842	4	Eukaryota;Onychophora;Peripatopsidae;Peripatopsis;Peripatopsis lawrencei
SRR11808872:2371670.610818	4	Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma brevimanus
SRR11808872:2380170.646019	4	Eukaryota;Chordata;Mammalia;Insectivora;Talpidae;Talpa;Talpa europaea
SRR11808872:2388660.624025	4	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Anodonta;Anodonta lucida
SRR11808872:2408930.616751	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Prodoxus;Prodoxus sonorensis
SRR11808872:2411180.605013	4	Eukaryota;Annelida;Polychaeta;Eunicida;Eunicidae;Eunice;Eunice pennata
SRR11808872:2419670.637922	4	Eukaryota;Chordata;Mammalia;Cetacea;Ziphiidae;Berardius;Berardius bairdii
SRR11808872:2433170.616823	4	Eukaryota;Arthropoda;Insecta;Phthiraptera;Polyplacidae;Polyplax;Polyplax asiatica
SRR11808872:2449220.635331	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Fibramia;Fibramia amboinensis
SRR11808872:2459710.655067	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne jordani
SRR11808872:2549830.608448	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Uraecha;Uraecha perplexa
SRR11808872:2605080.638167	4	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea lurida
SRR11808872:27010.601658	4	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Nolima;Nolima pinal
SRR11808872:2708950.671489	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Asteroschematidae;Squamophis;Squamophis amamiensis
SRR11808872:2741470.638757	4	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Wohlfahrtia;Wohlfahrtia cheni
SRR11808872:274820.603787	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2781160.629397	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:278470.615805	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa annectens
SRR11808872:2798930.604777	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808872:2807630.658136	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2808410.608081	4	Eukaryota;Porifera;Demospongiae;Haplosclerida;Petrosiidae;Xestospongia;Xestospongia proxima
SRR11808872:2808940.602941	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Helophoridae;Helophorus;Helophorus guttulus
SRR11808872:2809360.693629	4	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Anodonta;Anodonta euscaphys
SRR11808872:2810070.623710	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta mouldsi (nomen nudum)
SRR11808872:2824630.604880	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Batesia;Batesia hypochlora
SRR11808872:2826170.680558	4	Eukaryota;Arthropoda;Arachnida;Ricinulei;Ricinoididae;Cryptocellus;Cryptocellus narino
SRR11808872:2851870.632678	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Siphamia;Siphamia majimai
SRR11808872:285340.619515	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2862980.639321	4	Eukaryota;Mollusca;Gastropoda;Planorbidae;Bathyomphalus;Bathyomphalus contortus
SRR11808872:2863440.610630	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Diplocentrus;Diplocentrus sagittipalpus
SRR11808872:2888070.611503	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808872:290610.636685	4	Eukaryota;Gastrotricha;Macrodasyida;Macrodasyidae;Urodasys;Urodasys calicostylis
SRR11808872:2906580.634557	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2930240.600026	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Alberada;Alberada parabates
SRR11808872:293650.623293	4	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Haleciidae;Halecium;Halecium halecinum
SRR11808872:3022390.602062	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3031300.630464	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3032140.608384	4	Eukaryota;Chordata;Squamata;Lacertidae;Heliobolus;Heliobolus spekii
SRR11808872:3089250.610458	4	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptoididae;Pandalura;Pandalura oconnori
SRR11808872:3120710.612881	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:312340.622986	4	Eukaryota;Mollusca;Gastropoda;Gastropteridae;Sagaminopteron;Sagaminopteron nigropunctatus
SRR11808872:31270.611664	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Rhipicephalus;Rhipicephalus kohlsi
SRR11808872:328120.650903	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:3291930.625666	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:3309570.644875	4	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Lechriodus;Lechriodus melanopyga
SRR11808872:3315980.607172	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes placidus
SRR11808872:3328400.637262	4	Eukaryota;Porifera;Demospongiae;Spirophorida;Tetillidae;Tetilla;Tetilla radiata
SRR11808872:3332620.611016	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Criorhina;Criorhina asilica
SRR11808872:3333620.640558	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:3334130.616816	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:3356020.621652	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Sisoridae;Oreoglanis;Oreoglanis macropterus
SRR11808872:3362120.615584	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3363620.619301	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aliciidae;Alicia;Alicia sansibarensis
SRR11808872:3368450.632283	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Adelidae;Adela;Adela trigrapha
SRR11808872:3372280.603121	4	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis variabilis
SRR11808872:337470.632463	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808872:3395710.630813	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:3396560.601634	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia derasa
SRR11808872:3399180.635953	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus hoevenii
SRR11808872:3429590.610085	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria schuetzeella
SRR11808872:3434840.607362	4	Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Monodelphis;Monodelphis domestica
SRR11808872:3455670.616566	4	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Trichoscelia;Trichoscelia iridella
