OTU	amplicon	SRR1808872	total
2254	SRR11808872:2548560.631739	1	1
2255	SRR11808872:2548860.608911	1	1
2257	SRR11808872:2549450.605320	1	1
2259	SRR11808872:2550560.602841	1	1
2260	SRR11808872:2551360.603011	1	1
2262	SRR11808872:2552530.667077	1	1
2264	SRR11808872:2554280.668792	2	2
2265	SRR11808872:2555010.637160	1	1
2267	SRR11808872:2559690.623555	1	1
2268	SRR11808872:2559740.616591	1	1
2269	SRR11808872:2560050.635687	1	1
2270	SRR11808872:2560280.638036	1	1
2271	SRR11808872:2560640.602143	1	1
2273	SRR11808872:2561160.612220	1	1
2274	SRR11808872:2563140.643047	1	1
2275	SRR11808872:2563720.608852	1	1
2276	SRR11808872:2563900.623895	1	1
2277	SRR11808872:2564290.604940	1	1
2278	SRR11808872:2564300.631381	1	1
2279	SRR11808872:2564640.603882	2	2
2280	SRR11808872:2565070.629391	2	2
2281	SRR11808872:2565400.638302	1	1
2283	SRR11808872:2566250.605156	1	1
2284	SRR11808872:2567200.620294	2	2
2287	SRR11808872:2568030.652052	1	1
2289	SRR11808872:256960.608362	2	2
2290	SRR11808872:257050.603367	1	1
2292	SRR11808872:2572010.611349	1	1
2293	SRR11808872:2573290.619032	1	1
2294	SRR11808872:2573410.602581	2	2
2295	SRR11808872:2574480.657032	2	2
2296	SRR11808872:2576470.607420	1	1
2297	SRR11808872:2582430.673317	1	1
2298	SRR11808872:2584000.602113	2	2
2299	SRR11808872:2584050.632684	1	1
2300	SRR11808872:2584100.624537	1	1
2301	SRR11808872:2586550.616836	1	1
2302	SRR11808872:2586580.647192	1	1
2303	SRR11808872:2587100.613112	2	2
2304	SRR11808872:2588120.603298	1	1
2305	SRR11808872:2588860.623447	1	1
2306	SRR11808872:258930.612083	1	1
2307	SRR11808872:2589390.611436	1	1
2308	SRR11808872:2590420.603055	1	1
2309	SRR11808872:2590520.610101	1	1
2310	SRR11808872:2591000.611349	1	1
2311	SRR11808872:2591540.606036	1	1
2312	SRR11808872:2591640.620736	1	1
2313	SRR11808872:2591680.632205	1	1
2314	SRR11808872:2592040.626775	1	1
2315	SRR11808872:2592190.617906	2	2
2316	SRR11808872:2592780.631663	1	1
2317	SRR11808872:2592830.632868	2	2
2318	SRR11808872:2593120.604891	1	1
2319	SRR11808872:2593490.622388	1	1
2320	SRR11808872:2593550.610883	1	1
2321	SRR11808872:2593620.606029	1	1
2322	SRR11808872:2595420.610613	1	1
2323	SRR11808872:2596580.675485	1	1
2324	SRR11808872:2598490.622858	2	2
2325	SRR11808872:2598980.664269	1	1
2326	SRR11808872:259970.606655	2	2
2327	SRR11808872:2600940.638718	1	1
2328	SRR11808872:2600980.676960	1	1
2329	SRR11808872:2601980.614512	1	1
2330	SRR11808872:2602510.658248	1	1
2331	SRR11808872:2603840.663633	1	1
2333	SRR11808872:2604910.628770	2	2
2335	SRR11808872:2605180.655472	1	1
2336	SRR11808872:2606240.629261	1	1
2337	SRR11808872:2606660.650978	1	1
2338	SRR11808872:2607910.651520	1	1
2340	SRR11808872:2609150.627964	1	1
2341	SRR11808872:2610010.630290	1	1
2342	SRR11808872:2611430.613445	1	1
2343	SRR11808872:2612790.604540	1	1
2344	SRR11808872:2613800.637364	1	1
2345	SRR11808872:2613980.629722	1	1
2347	SRR11808872:2614030.606832	1	1
2348	SRR11808872:2614990.631288	2	2
2349	SRR11808872:2615280.666390	1	1
2350	SRR11808872:2615330.607531	1	1
2351	SRR11808872:2615460.600593	2	2
2352	SRR11808872:2616000.647429	1	1
2353	SRR11808872:2616960.602714	1	1
2354	SRR11808872:2617900.641400	1	1
2355	SRR11808872:2618490.633125	2	2
2357	SRR11808872:2621830.627244	1	1
2358	SRR11808872:2622490.609266	1	1
2359	SRR11808872:2622750.619081	1	1
2360	SRR11808872:2625000.635802	1	1
2361	SRR11808872:2625560.618861	1	1
2362	SRR11808872:2625580.602618	1	1
2363	SRR11808872:2626240.657326	1	1
2364	SRR11808872:2626440.629361	1	1
2365	SRR11808872:2626500.625149	1	1
2366	SRR11808872:2626600.635358	1	1
2367	SRR11808872:2626940.604682	1	1
2368	SRR11808872:2629110.641816	1	1
2369	SRR11808872:2629950.638756	1	1
2370	SRR11808872:2631800.614100	1	1
2371	SRR11808872:2632380.607049	1	1
2372	SRR11808872:2635630.619229	1	1
2373	SRR11808872:2637680.607647	1	1
2374	SRR11808872:2637730.606918	1	1
2375	SRR11808872:2638030.645660	1	1
2376	SRR11808872:2638090.701960	1	1
2378	SRR11808872:2638990.620772	1	1
2379	SRR11808872:2639320.638920	1	1
2380	SRR11808872:2639980.621606	1	1
2383	SRR11808872:2641320.639656	1	1
2384	SRR11808872:2641350.602522	2	2
2385	SRR11808872:2641590.616766	1	1
2386	SRR11808872:2641890.620500	1	1
2387	SRR11808872:2643160.641112	1	1
2388	SRR11808872:2644080.630257	1	1
2389	SRR11808872:2644390.649387	1	1
2390	SRR11808872:2644840.632777	1	1
2391	SRR11808872:2645760.629303	1	1
2392	SRR11808872:2646310.611264	1	1
2393	SRR11808872:2647520.682077	1	1
2394	SRR11808872:2647740.605963	1	1
2395	SRR11808872:2648650.640332	1	1
2397	SRR11808872:2649620.607429	1	1
2398	SRR11808872:2650000.626430	1	1
2400	SRR11808872:2650410.627923	1	1
2401	SRR11808872:2651340.605633	1	1
2402	SRR11808872:2651470.655143	2	2
2404	SRR11808872:2652400.603110	1	1
2406	SRR11808872:2652650.616117	1	1
2407	SRR11808872:2654510.622435	1	1
2408	SRR11808872:2654520.638385	2	2
2409	SRR11808872:2655360.609659	1	1
2410	SRR11808872:2655840.605682	1	1
2411	SRR11808872:2655920.660882	2	2
2412	SRR11808872:2656100.621451	1	1
2413	SRR11808872:2656190.646897	1	1
2414	SRR11808872:2656600.617658	1	1
2415	SRR11808872:2657130.606252	1	1
2416	SRR11808872:2659110.614951	1	1
2417	SRR11808872:2660550.655657	1	1
2418	SRR11808872:2661370.608997	1	1
2419	SRR11808872:266240.610802	1	1
2420	SRR11808872:2663320.628388	1	1
2421	SRR11808872:2663890.642417	1	1
2422	SRR11808872:2664140.634757	1	1
2425	SRR11808872:2667190.618702	1	1
2427	SRR11808872:2667990.646169	1	1
2428	SRR11808872:2668810.603606	2	2
2429	SRR11808872:2668820.637223	1	1
2430	SRR11808872:2669010.618369	1	1
2431	SRR11808872:2669500.613782	1	1
2432	SRR11808872:2669630.645425	1	1
2433	SRR11808872:2670100.617430	1	1
2434	SRR11808872:2670150.636581	1	1
2435	SRR11808872:2670380.627275	1	1
2437	SRR11808872:2673580.613451	1	1
2438	SRR11808872:2677470.686062	1	1
2439	SRR11808872:2677970.631994	1	1
2440	SRR11808872:2679350.600642	1	1
2441	SRR11808872:2679940.613701	1	1
2442	SRR11808872:2680040.626992	1	1
2443	SRR11808872:2680160.616958	1	1
2444	SRR11808872:2681330.600650	1	1
2445	SRR11808872:2682140.611118	1	1
2446	SRR11808872:2682290.630972	1	1
2448	SRR11808872:2683170.619346	1	1
2449	SRR11808872:2684810.616732	1	1
2450	SRR11808872:2685120.612137	1	1
2451	SRR11808872:2687100.614902	1	1
2452	SRR11808872:2690500.635838	1	1
2453	SRR11808872:2690560.622878	2	2
2454	SRR11808872:2690730.610188	1	1
2455	SRR11808872:2690810.617808	1	1
2456	SRR11808872:2694910.609256	1	1
2457	SRR11808872:2695630.691280	1	1
2458	SRR11808872:2696050.608449	1	1
2459	SRR11808872:2697050.647070	2	2
2460	SRR11808872:2697210.632844	1	1
2461	SRR11808872:2697380.628456	1	1
2462	SRR11808872:2697660.603709	2	2
2464	SRR11808872:2698330.619191	1	1
2465	SRR11808872:2700160.641277	1	1
2466	SRR11808872:2700770.654831	1	1
2468	SRR11808872:2703850.605736	2	2
2469	SRR11808872:2705190.616323	1	1
2470	SRR11808872:2706620.674545	1	1
2471	SRR11808872:2706850.604768	1	1
2472	SRR11808872:2706870.634289	1	1
2473	SRR11808872:2708540.664768	1	1
2475	SRR11808872:2709540.602284	1	1
2476	SRR11808872:2709610.643868	1	1
2477	SRR11808872:2710930.617557	1	1
2478	SRR11808872:2712800.647440	1	1
2479	SRR11808872:2713620.627262	1	1
2481	SRR11808872:2714110.610713	1	1
2482	SRR11808872:2715450.601798	1	1
2483	SRR11808872:2715900.619248	1	1
2484	SRR11808872:2716900.606247	1	1
2485	SRR11808872:2717040.616246	1	1
2486	SRR11808872:2717320.619353	1	1
2487	SRR11808872:2717560.650726	1	1
2488	SRR11808872:271880.636050	1	1
2489	SRR11808872:2719340.620638	1	1
2490	SRR11808872:2720610.612994	2	2
2491	SRR11808872:2721380.614491	1	1
2492	SRR11808872:2722030.635264	1	1
2493	SRR11808872:2722710.625248	1	1
2494	SRR11808872:2723150.648353	1	1
2495	SRR11808872:272360.618583	1	1
2496	SRR11808872:272600.612936	1	1
2497	SRR11808872:2726480.664826	1	1
2498	SRR11808872:2728150.619542	1	1
2499	SRR11808872:2728750.644644	1	1
2500	SRR11808872:2729130.628830	1	1
2501	SRR11808872:2729170.611204	1	1
2502	SRR11808872:2729680.621280	1	1
2503	SRR11808872:2729790.658906	1	1
2504	SRR11808872:2730150.646828	1	1
2505	SRR11808872:2730350.613318	1	1
2506	SRR11808872:2731580.609650	1	1
2507	SRR11808872:2731730.716877	1	1
2508	SRR11808872:2732340.614046	1	1
2509	SRR11808872:2733520.651769	1	1
2510	SRR11808872:2734580.606049	1	1
2511	SRR11808872:2735180.643711	1	1
2512	SRR11808872:2735430.630779	1	1
2513	SRR11808872:2735470.626744	1	1
2514	SRR11808872:2735610.660948	1	1
2515	SRR11808872:273640.655661	1	1
2516	SRR11808872:2737770.625079	1	1
2517	SRR11808872:2739980.615706	1	1
2519	SRR11808872:2740210.612133	1	1
2520	SRR11808872:274260.627911	1	1
2521	SRR11808872:274270.639017	1	1
2522	SRR11808872:2742700.649067	1	1
2523	SRR11808872:2742710.690400	1	1
2524	SRR11808872:2743010.626267	1	1
2525	SRR11808872:2743270.611580	1	1
2526	SRR11808872:2744030.623432	1	1
2527	SRR11808872:2744710.617248	1	1
2528	SRR11808872:2746380.606439	1	1
2529	SRR11808872:2747190.601639	1	1
2530	SRR11808872:2747620.638614	1	1
2532	SRR11808872:2749110.623264	2	2
2533	SRR11808872:2749710.644808	1	1
2534	SRR11808872:2751880.619461	1	1
2535	SRR11808872:2752380.635929	1	1
2536	SRR11808872:2753060.633144	1	1
2537	SRR11808872:2753420.650791	1	1
2538	SRR11808872:2754120.621782	1	1
2539	SRR11808872:2754520.629514	1	1
2540	SRR11808872:2755250.603283	2	2
2541	SRR11808872:2755410.621490	1	1
2542	SRR11808872:2755680.632159	1	1
2543	SRR11808872:2755920.622379	1	1
2544	SRR11808872:2756320.603870	1	1
2545	SRR11808872:2756720.613815	1	1
2546	SRR11808872:2756760.614050	1	1
2547	SRR11808872:2757110.632388	1	1
2548	SRR11808872:2758850.610162	1	1
2549	SRR11808872:2759110.606722	1	1
2550	SRR11808872:2759170.700206	1	1
2551	SRR11808872:2759360.683313	1	1
2552	SRR11808872:2761240.619445	1	1
2553	SRR11808872:2761860.628405	1	1
2554	SRR11808872:2762260.626656	1	1
2555	SRR11808872:2763630.605325	1	1
2556	SRR11808872:2764320.618483	1	1
2557	SRR11808872:2764410.617755	1	1
2558	SRR11808872:2766860.626669	1	1
2559	SRR11808872:276920.611378	1	1
2560	SRR11808872:2769360.610667	1	1
2561	SRR11808872:2769750.614789	1	1
2563	SRR11808872:2770440.602540	1	1
2565	SRR11808872:2771080.678746	1	1
2566	SRR11808872:2772030.664245	1	1
2567	SRR11808872:2772680.625911	1	1
2568	SRR11808872:2772830.632057	1	1
2569	SRR11808872:2773820.604730	1	1
2570	SRR11808872:2775320.611258	1	1
2573	SRR11808872:277860.641384	1	1
2574	SRR11808872:2778850.629526	1	1
2575	SRR11808872:2778870.600165	2	2
2577	SRR11808872:2778960.654981	2	2
2581	SRR11808872:2780510.605003	1	1
2583	SRR11808872:2780950.611973	1	1
2589	SRR11808872:2782160.604909	2	2
2592	SRR11808872:2783440.629878	1	1
2593	SRR11808872:2783530.622885	2	2
2594	SRR11808872:2783630.634731	1	1
2599	SRR11808872:2784550.609595	2	2
2608	SRR11808872:2787050.605267	2	2
2609	SRR11808872:2787280.604458	1	1
2610	SRR11808872:2787900.628026	1	1
2611	SRR11808872:2789240.608689	1	1
2613	SRR11808872:2789760.709834	2	2
2614	SRR11808872:2789770.606907	1	1
2615	SRR11808872:2789860.612919	2	2
2617	SRR11808872:2791640.664950	1	1
2618	SRR11808872:2791900.621966	1	1
2626	SRR11808872:2794270.635206	1	1
2627	SRR11808872:2794560.636669	2	2
2628	SRR11808872:2795210.614271	1	1
2633	SRR11808872:2796720.622839	2	2
2639	SRR11808872:2799560.643582	1	1
2641	SRR11808872:2803180.623317	2	2
2644	SRR11808872:2804130.602935	2	2
2646	SRR11808872:2804330.608003	1	1
2653	SRR11808872:2807710.635321	1	1
2654	SRR11808872:2807860.624292	1	1
2657	SRR11808872:2808470.622450	1	1
2662	SRR11808872:2809410.602646	1	1
2665	SRR11808872:2809720.630381	1	1
2676	SRR11808872:2812830.602057	2	2
2677	SRR11808872:2813080.622660	1	1
2678	SRR11808872:2813120.657161	2	2
2679	SRR11808872:2813590.619070	1	1
2683	SRR11808872:2816190.606323	1	1
2684	SRR11808872:2816340.629337	1	1
2686	SRR11808872:2818580.632947	1	1
2687	SRR11808872:2818980.716045	1	1
2688	SRR11808872:2819050.637955	1	1
2690	SRR11808872:2821100.627688	2	2
2691	SRR11808872:2821370.630199	1	1
2692	SRR11808872:2821600.621053	1	1
2695	SRR11808872:2822220.608491	1	1
2697	SRR11808872:2822410.602831	2	2
2708	SRR11808872:2826320.621073	1	1
2709	SRR11808872:2826630.632080	1	1
2715	SRR11808872:2833340.624231	1	1
2717	SRR11808872:2833930.618900	1	1
2718	SRR11808872:2835160.619881	1	1
2721	SRR11808872:2836540.610880	1	1
2722	SRR11808872:2837190.616734	1	1
2723	SRR11808872:2837740.603068	1	1
2725	SRR11808872:2839280.613061	2	2
2726	SRR11808872:2839530.639159	2	2
2727	SRR11808872:2839760.608201	2	2
2728	SRR11808872:2840200.630471	1	1
2731	SRR11808872:2842990.625011	2	2
2732	SRR11808872:2843350.623047	1	1
2734	SRR11808872:2844070.624042	1	1
2735	SRR11808872:2844330.629463	1	1
2736	SRR11808872:2846460.613910	1	1
2737	SRR11808872:2846630.645099	2	2
2738	SRR11808872:2847830.632730	1	1
2739	SRR11808872:2847890.618946	1	1
2740	SRR11808872:2848700.603255	1	1
2741	SRR11808872:2848760.629669	2	2
2743	SRR11808872:2851540.617196	2	2
2744	SRR11808872:2851770.646741	1	1
2748	SRR11808872:2852680.632900	2	2
2750	SRR11808872:2853300.608184	1	1
2753	SRR11808872:2856120.626111	1	1
2755	SRR11808872:2857710.662044	1	1
2756	SRR11808872:2857750.613582	1	1
2758	SRR11808872:2860180.628563	1	1
2761	SRR11808872:2861300.613094	1	1
2764	SRR11808872:2863280.619863	1	1
2768	SRR11808872:286360.632759	1	1
2769	SRR11808872:2863960.628012	1	1
2770	SRR11808872:2864490.627001	1	1
2771	SRR11808872:2864770.626878	1	1
2772	SRR11808872:2864920.616570	1	1
2773	SRR11808872:2865200.608192	2	2
2774	SRR11808872:2865650.609783	2	2
2777	SRR11808872:2866250.603733	1	1
2778	SRR11808872:2867100.626010	1	1
2781	SRR11808872:2867760.603578	2	2
2782	SRR11808872:2871440.636684	1	1
2786	SRR11808872:2880020.612215	1	1
2787	SRR11808872:2882130.645609	1	1
2789	SRR11808872:2883020.612134	1	1
2791	SRR11808872:2885660.648623	1	1
2792	SRR11808872:2885890.648186	1	1
2794	SRR11808872:2888570.608513	1	1
2795	SRR11808872:2888680.622835	2	2
2796	SRR11808872:2888810.664499	1	1
2797	SRR11808872:2889360.624651	1	1
2799	SRR11808872:2889730.613088	1	1
2800	SRR11808872:2889910.712695	2	2
2801	SRR11808872:2890430.600292	2	2
2802	SRR11808872:2891000.612797	2	2
2804	SRR11808872:2892440.660224	1	1
2805	SRR11808872:2893430.618354	1	1
2806	SRR11808872:2895230.619015	1	1
2808	SRR11808872:289960.623935	1	1
2809	SRR11808872:290030.615192	2	2
2810	SRR11808872:2901480.613413	1	1
2811	SRR11808872:2903250.639288	1	1
2812	SRR11808872:2903790.608565	2	2
2813	SRR11808872:2904600.651760	1	1
2814	SRR11808872:2905870.616053	1	1
2817	SRR11808872:2907150.613161	1	1
2818	SRR11808872:290930.640448	1	1
2819	SRR11808872:2913020.608695	1	1
2820	SRR11808872:2915810.616902	1	1
2821	SRR11808872:2916240.641494	1	1
2822	SRR11808872:2917370.606993	1	1
2823	SRR11808872:2918250.600324	1	1
2824	SRR11808872:2920600.642668	1	1
2825	SRR11808872:2921150.614881	1	1
2826	SRR11808872:2921520.603233	2	2
2827	SRR11808872:2921700.602325	1	1
2828	SRR11808872:2921940.623404	1	1
2829	SRR11808872:2922270.625960	1	1
2832	SRR11808872:2931070.671068	2	2
2833	SRR11808872:2931360.608866	2	2
2834	SRR11808872:2932570.611408	1	1
2835	SRR11808872:2932690.616330	1	1
2836	SRR11808872:2933090.632807	1	1
2837	SRR11808872:2933260.601498	2	2
2838	SRR11808872:2933280.624239	1	1
2839	SRR11808872:2933950.602499	2	2
2840	SRR11808872:2934460.610753	2	2
2841	SRR11808872:2934630.630727	2	2
2842	SRR11808872:2935440.604899	1	1
2843	SRR11808872:2935770.657125	1	1
2844	SRR11808872:2936250.606179	2	2
2845	SRR11808872:2936280.626828	1	1
2847	SRR11808872:2936530.608595	2	2
2848	SRR11808872:2936630.623978	1	1
2849	SRR11808872:2937190.617661	1	1
2850	SRR11808872:2937220.666794	2	2
2851	SRR11808872:2937330.613366	1	1
2852	SRR11808872:2938430.607339	2	2
2853	SRR11808872:2941020.627941	1	1
2854	SRR11808872:2944250.656835	2	2
2855	SRR11808872:29450.615519	2	2
2856	SRR11808872:2947950.663178	1	1
2857	SRR11808872:2950250.642809	1	1
2858	SRR11808872:2951390.632034	2	2
2859	SRR11808872:2958360.605847	1	1
2860	SRR11808872:2958420.607239	2	2
2864	SRR11808872:2961690.645798	2	2
2865	SRR11808872:29630.606482	1	1
2866	SRR11808872:2964320.606204	1	1
2867	SRR11808872:2964610.611069	1	1
2868	SRR11808872:2965090.605007	1	1
2869	SRR11808872:2965820.606543	1	1
2870	SRR11808872:2966110.618424	1	1
2872	SRR11808872:2972170.603889	1	1
2873	SRR11808872:2973390.638568	2	2
2874	SRR11808872:2974170.623966	1	1
2875	SRR11808872:2978040.609417	2	2
2876	SRR11808872:2978180.617000	1	1
2877	SRR11808872:2980270.650987	1	1
2879	SRR11808872:2989190.612149	1	1
2881	SRR11808872:2992120.614749	2	2
2882	SRR11808872:2995590.640096	2	2
2883	SRR11808872:2996950.603754	1	1
2884	SRR11808872:2997790.609362	2	2
2885	SRR11808872:2999640.626918	1	1
2886	SRR11808872:3000070.619744	1	1
2887	SRR11808872:3002960.626397	1	1
2889	SRR11808872:3007360.608620	1	1
2890	SRR11808872:3007870.635384	1	1
2891	SRR11808872:3008300.619195	1	1
2892	SRR11808872:3010100.605081	1	1
2893	SRR11808872:30130.602274	2	2
2894	SRR11808872:3013240.613122	1	1
2895	SRR11808872:3014170.605859	1	1
2896	SRR11808872:3016170.608085	1	1
2897	SRR11808872:3016230.634279	1	1
2900	SRR11808872:3024390.601759	1	1
2901	SRR11808872:3026100.623762	1	1
2902	SRR11808872:3027540.625798	1	1
2903	SRR11808872:3027610.618249	1	1
2904	SRR11808872:302770.618810	2	2
2905	SRR11808872:3028760.684622	1	1
2906	SRR11808872:3029540.611442	1	1
2907	SRR11808872:3029610.603432	1	1
2910	SRR11808872:3038950.609290	1	1
2911	SRR11808872:3041130.609232	1	1
2912	SRR11808872:3044340.629734	1	1
2913	SRR11808872:3046370.617311	2	2
2914	SRR11808872:3046650.648376	1	1
2915	SRR11808872:3049750.606594	1	1
2916	SRR11808872:3050460.607648	2	2
2917	SRR11808872:3051920.622955	1	1
2918	SRR11808872:3051970.650991	1	1
2919	SRR11808872:3053530.617449	1	1
2920	SRR11808872:3053780.645573	1	1
2921	SRR11808872:3056400.662959	1	1
2922	SRR11808872:3056820.621002	1	1
2923	SRR11808872:3057680.600398	1	1
2924	SRR11808872:306470.613003	1	1
2925	SRR11808872:3065020.617640	1	1
2927	SRR11808872:306760.613084	1	1
2928	SRR11808872:3068740.612322	1	1
2929	SRR11808872:307030.602051	1	1
2932	SRR11808872:3075710.625409	2	2
2933	SRR11808872:3087320.606345	1	1
2935	SRR11808872:3090490.610815	1	1
2936	SRR11808872:3090940.607861	2	2
2938	SRR11808872:3093370.602687	2	2
2939	SRR11808872:3094240.609003	2	2
2940	SRR11808872:3095730.611821	2	2
2941	SRR11808872:3096450.627565	1	1
2942	SRR11808872:3097680.601499	1	1
2943	SRR11808872:3098560.605841	2	2
2944	SRR11808872:3098640.635031	1	1
2946	SRR11808872:3099350.601629	2	2
2947	SRR11808872:3100290.624297	1	1
2948	SRR11808872:3100730.657930	1	1
2949	SRR11808872:310370.637664	1	1
2950	SRR11808872:3105350.627989	1	1
2951	SRR11808872:310540.612357	1	1
2952	SRR11808872:3106840.614525	1	1
2953	SRR11808872:3106880.607239	1	1
2955	SRR11808872:3108010.622441	1	1
2956	SRR11808872:3108630.628126	1	1
2957	SRR11808872:3108850.671016	1	1
2958	SRR11808872:3110170.623207	2	2
2959	SRR11808872:3110430.603472	2	2
2960	SRR11808872:3110520.619239	2	2
2961	SRR11808872:3111550.638886	2	2
2963	SRR11808872:3112570.654498	1	1
2964	SRR11808872:3112990.676863	1	1
2965	SRR11808872:3114790.650651	1	1
2966	SRR11808872:3115480.665173	1	1
2967	SRR11808872:3117620.621280	2	2
2968	SRR11808872:3118320.625284	1	1
2969	SRR11808872:3119410.608513	1	1
2970	SRR11808872:3119510.611468	2	2
2972	SRR11808872:3120870.604306	1	1
2973	SRR11808872:3121710.621781	1	1
2974	SRR11808872:3122030.650478	1	1
2975	SRR11808872:3123050.616839	1	1
2976	SRR11808872:3123290.619562	1	1
2978	SRR11808872:3124210.606813	2	2
2979	SRR11808872:3125260.624619	1	1
2980	SRR11808872:3126780.608720	1	1
2983	SRR11808872:3131110.620145	1	1
2984	SRR11808872:3132600.641230	2	2
2985	SRR11808872:3132720.606684	1	1
2986	SRR11808872:3133140.657001	1	1
2987	SRR11808872:3133200.606182	1	1
2988	SRR11808872:3133420.615301	1	1
2989	SRR11808872:3133880.646927	1	1
2990	SRR11808872:3136560.611603	1	1
2991	SRR11808872:3138300.605354	1	1
2992	SRR11808872:313890.604129	2	2
2993	SRR11808872:3139250.600560	1	1
2994	SRR11808872:3140430.629023	1	1
2995	SRR11808872:3141270.666495	1	1
2997	SRR11808872:3141790.604563	1	1
2998	SRR11808872:314330.622827	1	1
2999	SRR11808872:3143510.637296	2	2
3000	SRR11808872:3143720.609431	1	1
3001	SRR11808872:3144650.600301	1	1
3002	SRR11808872:314500.613780	1	1
3003	SRR11808872:3145710.620060	1	1
3004	SRR11808872:3146740.639041	1	1
3005	SRR11808872:3147430.603637	1	1
3006	SRR11808872:3148290.655643	1	1
3007	SRR11808872:3149780.612877	1	1
3008	SRR11808872:3150900.622414	1	1
3009	SRR11808872:3151570.605911	1	1
3010	SRR11808872:3151700.643141	1	1
3011	SRR11808872:3152040.604961	1	1
3012	SRR11808872:315210.607437	1	1
3013	SRR11808872:3154240.637586	1	1
3014	SRR11808872:3154800.602442	1	1
3016	SRR11808872:3157220.622563	1	1
3017	SRR11808872:3157930.687982	1	1
3018	SRR11808872:3158590.630803	2	2
3019	SRR11808872:3159630.605910	1	1
3020	SRR11808872:3160440.650923	2	2
3021	SRR11808872:3161370.628829	1	1
3022	SRR11808872:3167240.601901	1	1
3023	SRR11808872:3167630.635831	1	1
3024	SRR11808872:31690.608795	1	1
3025	SRR11808872:3169420.614786	1	1
3026	SRR11808872:316960.607998	1	1
3027	SRR11808872:3171380.637980	1	1
3028	SRR11808872:3172820.636372	1	1
3029	SRR11808872:3172880.618477	1	1
3030	SRR11808872:3176800.614860	1	1
3031	SRR11808872:3177030.616537	1	1
3032	SRR11808872:3179740.621816	2	2
3033	SRR11808872:3181570.610523	2	2
3034	SRR11808872:3181710.633345	1	1
3035	SRR11808872:3182890.638501	1	1
3036	SRR11808872:3184250.635876	1	1
3037	SRR11808872:3185620.635611	1	1
3038	SRR11808872:3187150.600035	1	1
3039	SRR11808872:3187190.649899	1	1
3040	SRR11808872:3188210.603294	1	1
3041	SRR11808872:3189220.673965	1	1
3042	SRR11808872:3192160.611969	1	1
3043	SRR11808872:3193380.603003	1	1
3044	SRR11808872:3197410.674733	2	2
3045	SRR11808872:3201690.638571	1	1
3046	SRR11808872:3201730.652045	1	1
3047	SRR11808872:3202690.601504	1	1
3048	SRR11808872:3203190.613958	1	1
3049	SRR11808872:3203420.619060	1	1
3050	SRR11808872:3203690.605196	1	1
3051	SRR11808872:3203820.608568	1	1
3052	SRR11808872:3206850.622597	1	1
3053	SRR11808872:3208150.600317	1	1
3054	SRR11808872:3210410.605488	1	1
3055	SRR11808872:3211620.607017	1	1
3056	SRR11808872:3212480.617674	1	1
3057	SRR11808872:3213470.606673	1	1
3058	SRR11808872:3213620.604694	1	1
3059	SRR11808872:3214820.614023	2	2
3060	SRR11808872:3215330.625176	1	1
3061	SRR11808872:3215720.620136	1	1
3062	SRR11808872:3216330.623557	1	1
3063	SRR11808872:322130.613580	2	2
3064	SRR11808872:3223910.608412	1	1
3065	SRR11808872:3224020.624454	1	1
3066	SRR11808872:3224120.625412	1	1
3067	SRR11808872:3226790.602564	1	1
3069	SRR11808872:3230420.611543	1	1
3070	SRR11808872:3232850.608440	1	1
3071	SRR11808872:3234250.627437	1	1
3072	SRR11808872:3238510.644210	1	1
3073	SRR11808872:3238840.641585	2	2
3074	SRR11808872:3243130.649499	1	1
3075	SRR11808872:3248120.681605	1	1
3076	SRR11808872:3250740.603601	1	1
3077	SRR11808872:325190.618771	1	1
3078	SRR11808872:3253950.635940	1	1
3079	SRR11808872:3254370.664301	1	1
3080	SRR11808872:3259900.611152	1	1
3081	SRR11808872:3261320.629892	1	1
3082	SRR11808872:3261910.602714	1	1
3083	SRR11808872:3261980.601060	1	1
3084	SRR11808872:3264810.605602	1	1
3085	SRR11808872:3266140.620815	1	1
3086	SRR11808872:3267250.621793	2	2
3087	SRR11808872:3267460.616105	1	1
3088	SRR11808872:3268790.634462	1	1
3089	SRR11808872:3269080.623701	1	1
3090	SRR11808872:3272920.636134	1	1
3091	SRR11808872:3276680.605582	1	1
3092	SRR11808872:3277660.617008	1	1
3093	SRR11808872:3277710.628179	1	1
3094	SRR11808872:3277730.642896	1	1
3095	SRR11808872:3277790.627783	1	1
3097	SRR11808872:3281860.604777	1	1
3098	SRR11808872:328520.620667	1	1
3100	SRR11808872:3286410.639494	2	2
3103	SRR11808872:3288560.630599	1	1
3104	SRR11808872:3289580.605456	1	1
3105	SRR11808872:3289640.612369	1	1
3106	SRR11808872:3290010.604315	1	1
3108	SRR11808872:3290100.622948	1	1
3110	SRR11808872:32920.634471	2	2
3111	SRR11808872:3292470.652601	1	1
3115	SRR11808872:3295510.616618	1	1
3117	SRR11808872:3296550.649034	1	1
3118	SRR11808872:3297440.619691	1	1
3119	SRR11808872:3299200.602787	1	1
3122	SRR11808872:3305730.606799	2	2
3123	SRR11808872:3306890.616626	2	2
3126	SRR11808872:3307770.617351	1	1
3127	SRR11808872:3308540.623983	1	1
3129	SRR11808872:3310650.627879	1	1
3131	SRR11808872:331140.614085	1	1
3132	SRR11808872:3311690.605353	1	1
3134	SRR11808872:3311900.623135	1	1
3140	SRR11808872:3317290.639041	1	1
