OTU	ERR0000001	classification
ERR1:1029710.627495	5	Eukaryota;Annelida;Haplotaxida;Lumbricidae;Aporrectodea;Aporrectodea longa
ERR1:1033010.633087	5	Eukaryota;Arthropoda;Malacostraca;Decapoda;Palaemonidae;Palaemon;Palaemon serenus
ERR1:1035050.658137	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus ochoai
ERR1:1036590.695376	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Cryptotympana;Cryptotympana holsti
ERR1:1037220.684080	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;Pterostichus cavazzutii
ERR1:1038140.641886	5	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Syntermes;Syntermes spinosus
ERR1:1038230.676869	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Diplocentrus;Diplocentrus jaca
ERR1:1038880.685465	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
ERR1:1039230.604935	5	Eukaryota;Chordata;Mammalia;Diprotodontia;Potoroidae;Bettongia;Bettongia lesueur
ERR1:1039920.605196	5	Eukaryota;Mollusca;Gastropoda;Vermetidae;Thylacodes;Thylacodes squamigerus
ERR1:1040440.694621	5	Eukaryota;Annelida;Haplotaxida;Naididae;Tubifex;Tubifex tubifex
ERR1:1043050.663936	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1045280.646217	5	Eukaryota;Porifera;Demospongiae;Haplosclerida;Petrosiidae;Xestospongia;Xestospongia proxima
ERR1:1045440.631277	5	Eukaryota;Annelida;Polychaeta;Terebellida;Alvinellidae;Paralvinella;Paralvinella sulfincola
ERR1:1048090.668365	5	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Laotriton;Laotriton laoensis
ERR1:1049200.612570	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1051980.717609	5	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
ERR1:1055860.631356	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1062410.606850	5	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hippospongia;Hippospongia lachne
ERR1:1069490.632781	5	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Loripes;Loripes lacteus
ERR1:1071330.610562	5	Eukaryota;Chordata;Aves;Psittaciformes;Psittacidae;Brotogeris;Brotogeris cyanoptera
ERR1:1073390.633329	5	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR1:1074370.612155	5	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Bryaninops;Bryaninops ridens
ERR1:1077000.624680	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Diplocentrus;Diplocentrus coylei
ERR1:1077650.698841	5	Eukaryota;Rotifera;Bdelloidea;Philodinida;Habrotrochidae;Habrotrocha;Habrotrocha lata
ERR1:1078820.606982	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Dianous;Dianous latitarsis
ERR1:1086840.692180	5	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
ERR1:1088160.660537	5	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
ERR1:1088380.700483	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1:1092600.675063	5	Eukaryota;Annelida;Haplotaxida;Enchytraeidae;Mesenchytraeus;Mesenchytraeus armatus
ERR1:1092720.657221	5	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
ERR1:1092930.618608	5	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo calcaricarens
ERR1:1095110.607113	5	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Dipylidiidae;Dipylidium;Dipylidium caninum
ERR1:1099570.630925	5	Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Terebella;Terebella tantabiddycreekensis
ERR1:1102330.655297	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1102840.620540	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1103100.665523	5	Eukaryota;Arthropoda;Insecta;Embioptera;Anisembiidae;Anisembia;Anisembia texana
ERR1:1104900.615924	5	Eukaryota;Chordata;Amphibia;Gymnophiona;Siphonopidae;Microcaecilia;Microcaecilia unicolor
ERR1:1105660.602434	5	Eukaryota;Nematoda;Chromadorea;Spirurida;Philometridae;Philometroides;Philometroides sanguineus
ERR1:1108860.640527	5	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea denselamellosa
ERR1:1110700.673270	5	Eukaryota;Rotifera;Monogononta;Ploima;Brachionidae;Keratella;Keratella morenoi
ERR1:1110790.674403	5	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Crucigera;Crucigera zygophora
ERR1:1115550.717240	5	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1:1118930.679286	5	Eukaryota;Chordata;Aves;Coraciiformes;Cerylidae;Ceryle;Ceryle rudis
ERR1:112400.692264	5	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1126670.654853	5	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata
ERR1:1138690.622218	5	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella minus
ERR1:1146070.701811	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1153700.604661	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Anthocoridae;Anthocoris;Anthocoris dividens
ERR1:1154520.623299	5	Eukaryota;Mollusca;Gastropoda;Ariophantidae;Victaphanta;Victaphanta compacta
ERR1:1158100.625151	5	Eukaryota;Rotifera;Bdelloidea;Philodinida;Philodinidae;Philodina;Philodina flaviceps
ERR1:1177190.601114	5	Eukaryota;Arthropoda;Collembola;Hypogastruridae;Ceratophysella;Ceratophysella denticulata L3
ERR1:1192970.669072	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Pentatomidae;Pentatoma;Pentatoma rufipes
ERR1:1194940.651345	5	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
ERR1:1197670.614688	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1199070.625142	5	Eukaryota;Mollusca;Gastropoda;Fissurellidae;Lucapina;Lucapina suffusa
ERR1:1201540.693949	5	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Virgulariidae;Stylatula;Stylatula elongata
ERR1:1201670.714783	5	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Nasutitermes;Nasutitermes nr. perparvus TB-2014
ERR1:1206700.697967	5	Eukaryota;Annelida;Haplotaxida;Lumbricidae;Eiseniella;Eiseniella tetraedra
ERR1:1209110.657086	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Aradidae;Neuroctenus;Neuroctenus parus
ERR1:1212090.720588	5	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Anelosimus;Anelosimus ethicus
ERR1:1215150.683826	5	Eukaryota;Chordata;Aves;Passeriformes;Campephagidae;Pericrocotus;Pericrocotus ethologus
ERR1:1216580.644781	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Diplocentrus;Diplocentrus melici
ERR1:1221220.636123	5	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus gularis
ERR1:1223850.617394	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Chanodichthys;Chanodichthys recurviceps
ERR1:1227620.608151	5	Eukaryota;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;Motacilla cinerea
ERR1:1228200.615274	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1232440.618424	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1232570.658196	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Pangio;Pangio anguillaris
ERR1:1232760.617654	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1235640.607523	5	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1240720.625510	5	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathytroctes;Bathytroctes michaelsarsi
ERR1:1241570.617288	5	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrocladus;Astrocladus exiguus
ERR1:1242460.680512	5	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR1:1243760.614384	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1254880.604477	5	Eukaryota;Chordata;Aves;Piciformes;Picidae;Campethera;Campethera cailliautii
ERR1:1273150.628939	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Stanisicarion;Stanisicarion freycineti
ERR1:1278460.604349	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1300000.680090	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1304890.609866	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1308620.675601	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Caldwellia;Caldwellia angularis
ERR1:1313850.661817	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides thorellii
ERR1:1314360.675399	5	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Virgulariidae;Stylatula;Stylatula elongata
ERR1:1319480.661856	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
ERR1:1333900.651925	5	Eukaryota;Arthropoda;Malacostraca;Isopoda;Asellidae;Asellus;Asellus aquaticus
ERR1:1343140.705633	5	Eukaryota;Nematoda;Chromadorea;Tylenchida;Aphelenchoididae;Bursaphelenchus;Bursaphelenchus luxuriosae
ERR1:1346200.608346	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
ERR1:1346690.680411	5	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
ERR1:1353750.659772	5	Eukaryota;Chordata;Aves;Coraciiformes;Cerylidae;Ceryle;Ceryle rudis
ERR1:1354280.635166	5	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya seychellensis
ERR1:1355390.723493	5	Eukaryota;Annelida;Haplotaxida;Naididae;Chaetogaster;Chaetogaster diastrophus
ERR1:1358550.684920	5	Eukaryota;Chordata;Mammalia;Diprotodontia;Petauridae;Dactylopsila;Dactylopsila trivirgata
ERR1:1358860.606815	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Onychostoma;Onychostoma lepturum
ERR1:1364870.651875	5	Eukaryota;Chordata;Amphibia;Anura;Pelobatidae;Spea;Spea bombifrons
ERR1:1366130.631972	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1367130.701501	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Tanakia;Tanakia tanago
ERR1:1380110.689490	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Prionus;Prionus insularis
ERR1:1387420.618080	5	Eukaryota;Chordata;Squamata;Gekkonidae;Lepidodactylus;Lepidodactylus lugubris
ERR1:1400580.663954	5	Eukaryota;Gastrotricha;Macrodasyida;Thaumastodermatidae;Tetranchyroderma;Tetranchyroderma quadritentaculatum
ERR1:1409260.603920	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Balitoridae;Plesiomyzon;Plesiomyzon baotingensis
ERR1:1411500.663467	5	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Amantis;Amantis tristis
ERR1:141770.637765	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta agasta (nomen nudum)
ERR1:141990.605133	5	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1421150.661978	5	Eukaryota;Arthropoda;Collembola;Entomobryidae;Entomobrya;Entomobrya intermedia
ERR1:1424910.608020	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Sigalphus;Sigalphus bicolor
ERR1:1425040.718479	5	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dircenna;Dircenna paradoxa
ERR1:1435180.605175	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Squaliobarbus curriculus x Ctenopharyngodon idella
ERR1:1441970.631833	5	Eukaryota;Arthropoda;Insecta;Isoptera;Rhinotermitidae;Coptotermes;Coptotermes truncatus
ERR1:1443480.655374	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus salmi
ERR1:1448430.675521	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ERR1:1449650.660914	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Halimococcidae;Colobopyga;Colobopyga pritchardiae
ERR1:1451340.704566	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1455430.651973	5	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptidae;Otodectes;Otodectes cynotis
ERR1:1466720.638253	5	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Aldersladum;Aldersladum jengi
ERR1:149370.670388	5	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Pictothyris;Pictothyris picta
ERR1:1494850.639165	5	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Lasioglossum;Lasioglossum deceptum
ERR1:1500970.619699	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Pangio;Pangio anguillaris
ERR1:152240.613882	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Pangio;Pangio anguillaris
ERR1:1526700.653313	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta collina (nomen nudum)
ERR1:1531350.614395	5	Eukaryota;Mollusca;Gastropoda;Scissurellidae;Scissurella;Scissurella coronata
ERR1:1541400.678995	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
ERR1:1557070.660498	5	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica paramagna
ERR1:1565180.695009	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
ERR1:1598070.613325	5	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
ERR1:1612960.702123	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:162360.624936	5	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1640610.698393	5	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Mycetophila;Mycetophila lunata
ERR1:1644800.601867	5	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Acridotheres;Acridotheres fuscus
ERR1:1666850.632912	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Quedius;Quedius baldiensis
ERR1:1666880.602035	5	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus gigas
ERR1:1670880.647935	5	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1699070.601420	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1701840.625493	5	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR1:1711800.662770	5	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Crossoptilon;Crossoptilon mantchuricum
ERR1:1738960.678692	5	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides infamatus
ERR1:1751870.640141	5	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Roboastra;Roboastra europaea
ERR1:1759030.665760	5	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
ERR1:1765520.679831	5	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Mycetophila;Mycetophila lunata
ERR1:1767920.685007	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1779110.621452	5	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Tribolodon;Tribolodon ezoe
ERR1:1787540.609130	5	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Anodonta;Anodonta lucida
ERR1:1806900.628725	5	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Solenostomidae;Solenostomus;Solenostomus paradoxus
ERR1:1813830.712429	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
ERR1:181810.627330	5	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta juncta (nomen nudum)
ERR1:1839920.639476	5	Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Paraglypturus;Paraglypturus tonganus (nomen nudum)
ERR1:1849640.665108	5	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Sympagohydridae;Sympagohydra;Sympagohydra tuuli
ERR1:1871520.662936	5	Eukaryota;Annelida;Haplotaxida;Naididae;Pristina;Pristina longiseta
ERR1:1897200.670090	5	Eukaryota;Chordata;Branchiostomidae;Epigonichthys;Epigonichthys maldivensis
ERR1:1900.694329	5	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Mysticarion;Mysticarion porrectus
ERR1:1903390.622549	5	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1985850.682082	5	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:2006740.719430	5	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius lichenatus
ERR1:2015400.615671	5	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrocrius;Astrocrius parens
ERR1:2052530.696759	5	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata
ERR1:2103080.603000	5	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
ERR1:2122300.647427	5	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Siderastreidae;Pseudosiderastrea;Pseudosiderastrea formosa
ERR1:2162730.660145	5	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
ERR1:2276420.602898	5	Eukaryota;Chordata;Actinopteri;Galaxiiformes;Galaxiidae;Galaxias;Galaxias gollumoides
ERR1:1000470.618935	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1001170.610163	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
ERR1:1006010.630581	4	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo calcaricarens
ERR1:1006550.696267	4	Eukaryota;Chordata;Mammalia;Cetacea;Delphinidae;Orcaella;Orcaella brevirostris
ERR1:1008210.702024	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
ERR1:1008370.659435	4	Eukaryota;Brachiopoda;Craniata;Craniida;Craniidae;Craniscus;Craniscus japonicus
ERR1:1015100.715813	4	Eukaryota;Chordata;Testudines;Geoemydidae;Rhinoclemmys;Rhinoclemmys punctularia
ERR1:1015290.678358	4	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
ERR1:1015980.640573	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
ERR1:1016160.671845	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Acheilognathus;Acheilognathus barbatus
ERR1:1018620.615708	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Taeniamia;Taeniamia kagoshimanus
ERR1:1018810.691483	4	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Virgulariidae;Stylatula;Stylatula elongata
ERR1:1020090.673522	4	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1020280.678603	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pieridae;Mathania;Mathania leucothea
ERR1:1022450.649059	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza aquilegioides
ERR1:1022740.605465	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1026510.653229	4	Eukaryota;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus
ERR1:1027280.630573	4	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon queenslandica
ERR1:1028750.679221	4	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella intermedia
ERR1:103040.663941	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tergipedidae;Cuthona;Cuthona ocellata
ERR1:1035500.602102	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1040280.693057	4	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1040470.676244	4	Eukaryota;Arthropoda;Insecta;Diptera;Acroceridae;Megalybus;Megalybus nr. pictus SLW-2002
ERR1:1041090.719348	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1041220.702193	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Logania;Logania marmorata
ERR1:1042080.628802	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Brachionichthyidae;Brachionichthys;Brachionichthys hirsutus
ERR1:1047340.643981	4	Eukaryota;Porifera;Demospongiae;Astrophorida;Geodiidae;Geodia;Geodia pachydermata
ERR1:1047810.669008	4	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
ERR1:105040.614495	4	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Lamprotula;Lamprotula gottschei
ERR1:1050420.645016	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Syngamidae;Syngamus;Syngamus trachea
ERR1:1051840.657053	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Pseudonacaduba;Pseudonacaduba aethiops
ERR1:1056220.629915	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1059590.676041	4	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa japonica
ERR1:106000.680697	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
ERR1:1068000.609685	4	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Chioglossa;Chioglossa lusitanica
ERR1:1070930.608689	4	Eukaryota;Chordata;Aves;Passeriformes;Fringillidae;Vestiaria;Vestiaria coccinea
ERR1:1075880.613848	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus ochoai
ERR1:1077610.670278	4	Eukaryota;Chordata;Mammalia;Diprotodontia;Macropodidae;Lagorchestes;Lagorchestes hirsutus
ERR1:1078540.624848	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1078870.623590	4	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Aplonis;Aplonis grandis
ERR1:107900.680426	4	Eukaryota;Arthropoda;Collembola;Entomobryidae;Homidia;Homidia sauteri
ERR1:1082110.600021	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Tethydidae;Tethys;Tethys fimbria
ERR1:1086530.605545	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1086600.693496	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Roboastra;Roboastra europaea
ERR1:1086960.660625	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata
ERR1:1089010.671819	4	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Notoscopelus;Notoscopelus japonicus
ERR1:109700.639895	4	Eukaryota;Arthropoda;Arachnida;Torrenticolidae;Torrenticola;Torrenticola amplexa
ERR1:1101270.653093	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR1:1101430.633031	4	Eukaryota;Arthropoda;Insecta;Trichoptera;Lepidostomatidae;Lepidostoma;Lepidostoma hirtum
ERR1:1101660.600620	4	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo calcaricarens
ERR1:1103840.615452	4	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Paragyrodactylus;Paragyrodactylus variegatus
ERR1:1105990.635579	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Ommexechidae;Ommexecha;Ommexecha virens
ERR1:1112670.654185	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Raspailia;Raspailia ramosa
ERR1:1114900.675649	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Oxyurichthys;Oxyurichthys formosanus
ERR1:1115490.659788	4	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Calicophoron;Calicophoron microbothrioides
ERR1:1116180.635099	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
