OTU	amplicon	SRR1808870	total
8475	SRR11808870:4798610.709507	1	1
8476	SRR11808870:4799120.643504	1	1
8477	SRR11808870:479970.624663	1	1
8478	SRR11808870:4799830.610619	1	1
8479	SRR11808870:4799990.638189	1	1
8480	SRR11808870:4800430.619257	1	1
8481	SRR11808870:4800650.690857	1	1
8482	SRR11808870:4801140.657751	1	1
8483	SRR11808870:4801410.641681	1	1
8484	SRR11808870:4801580.689610	1	1
8485	SRR11808870:4801590.626868	1	1
8486	SRR11808870:4801720.699011	1	1
8487	SRR11808870:4801870.607049	1	1
8488	SRR11808870:480190.643665	1	1
8489	SRR11808870:4802700.630005	2	2
8490	SRR11808870:4802890.646473	1	1
8491	SRR11808870:4803680.632836	1	1
8492	SRR11808870:4803890.691876	1	1
8493	SRR11808870:4804440.648966	1	1
8494	SRR11808870:4804480.620222	2	2
8495	SRR11808870:4805320.684089	1	1
8496	SRR11808870:4805430.677595	1	1
8497	SRR11808870:4805660.607402	1	1
8498	SRR11808870:4806040.642231	1	1
8499	SRR11808870:4808070.615059	1	1
8500	SRR11808870:4808470.600457	1	1
8501	SRR11808870:4808570.664859	1	1
8502	SRR11808870:4808730.614219	2	2
8503	SRR11808870:4808950.666867	1	1
8504	SRR11808870:4810080.678203	1	1
8505	SRR11808870:4810110.611836	1	1
8506	SRR11808870:4810460.625447	1	1
8507	SRR11808870:4810760.624613	1	1
8508	SRR11808870:4811050.662578	1	1
8509	SRR11808870:4811730.640955	1	1
8510	SRR11808870:481200.665630	1	1
8511	SRR11808870:4812120.704559	1	1
8512	SRR11808870:4812220.734392	2	2
8513	SRR11808870:4812520.626106	1	1
8514	SRR11808870:4812670.620993	1	1
8515	SRR11808870:4813130.672653	1	1
8516	SRR11808870:4813590.660874	1	1
8517	SRR11808870:4813820.621346	1	1
8518	SRR11808870:4813830.658288	1	1
8519	SRR11808870:4814400.618412	1	1
8520	SRR11808870:4814830.638116	1	1
8521	SRR11808870:4814980.612390	1	1
8522	SRR11808870:4815190.641277	1	1
8523	SRR11808870:4815840.691999	1	1
8524	SRR11808870:4816020.604825	1	1
8525	SRR11808870:4816570.623334	1	1
8526	SRR11808870:4817890.640503	1	1
8527	SRR11808870:4817970.602127	2	2
8528	SRR11808870:4820050.654880	1	1
8529	SRR11808870:4820350.665969	1	1
8530	SRR11808870:4820550.639190	1	1
8531	SRR11808870:4820860.602342	1	1
8532	SRR11808870:4821130.673681	1	1
8533	SRR11808870:4821960.608173	1	1
8534	SRR11808870:4822310.609611	1	1
8535	SRR11808870:4823370.622566	1	1
8536	SRR11808870:4823910.671259	1	1
8537	SRR11808870:4825180.601135	1	1
8538	SRR11808870:4825700.633035	1	1
8539	SRR11808870:4825830.612702	1	1
8540	SRR11808870:4825920.618886	1	1
8541	SRR11808870:4825980.705733	1	1
8542	SRR11808870:4828740.642646	1	1
8543	SRR11808870:4829540.638881	1	1
8544	SRR11808870:4829950.647933	1	1
8545	SRR11808870:4830100.653679	1	1
8546	SRR11808870:4830230.624590	1	1
8547	SRR11808870:4831390.615167	1	1
8548	SRR11808870:4832260.616637	1	1
8550	SRR11808870:4832520.618566	1	1
8551	SRR11808870:4832680.679905	1	1
8552	SRR11808870:4832980.645488	1	1
8553	SRR11808870:4833150.672211	1	1
8554	SRR11808870:4834650.738467	1	1
8555	SRR11808870:4835880.631852	1	1
8556	SRR11808870:4835900.647557	1	1
8557	SRR11808870:4836000.618247	1	1
8558	SRR11808870:4836790.633473	1	1
8559	SRR11808870:483780.624745	1	1
8560	SRR11808870:4838300.650414	2	2
8561	SRR11808870:4838590.701377	1	1
8562	SRR11808870:4839160.609078	1	1
8563	SRR11808870:4839500.604118	1	1
8564	SRR11808870:483970.625107	1	1
8565	SRR11808870:4841140.602125	1	1
8566	SRR11808870:4841820.652867	1	1
8567	SRR11808870:4841850.621086	1	1
8568	SRR11808870:4842180.602169	1	1
8569	SRR11808870:4842960.622572	1	1
8570	SRR11808870:4843760.638323	1	1
8571	SRR11808870:4843870.638665	1	1
8572	SRR11808870:4843950.694665	1	1
8573	SRR11808870:4844100.697409	1	1
8574	SRR11808870:4844310.634265	1	1
8575	SRR11808870:4845440.649546	1	1
8576	SRR11808870:4845770.659821	1	1
8577	SRR11808870:4845810.643788	1	1
8578	SRR11808870:484590.616839	1	1
8579	SRR11808870:4846110.728364	1	1
8580	SRR11808870:4847020.636130	1	1
8581	SRR11808870:4848090.614478	1	1
8582	SRR11808870:4848960.675532	1	1
8583	SRR11808870:4849180.654740	1	1
8584	SRR11808870:4849250.678694	1	1
8585	SRR11808870:4850090.730250	1	1
8586	SRR11808870:4850670.612254	1	1
8587	SRR11808870:4850920.640139	1	1
8588	SRR11808870:4851060.600859	1	1
8589	SRR11808870:4851090.654403	1	1
8590	SRR11808870:4851320.614670	1	1
8591	SRR11808870:4853160.643893	1	1
8592	SRR11808870:4853440.622443	1	1
8593	SRR11808870:4853640.661223	1	1
8594	SRR11808870:4854490.697913	1	1
8595	SRR11808870:4854750.638140	2	2
8596	SRR11808870:4855180.696150	1	1
8597	SRR11808870:4856800.641783	1	1
8598	SRR11808870:4857210.652669	1	1
8599	SRR11808870:4857790.627848	1	1
8600	SRR11808870:4859050.680212	1	1
8601	SRR11808870:4859990.647165	1	1
8602	SRR11808870:4860850.639997	1	1
8603	SRR11808870:4861900.657455	1	1
8604	SRR11808870:4862130.607139	1	1
8605	SRR11808870:4862940.644000	1	1
8606	SRR11808870:4863440.637973	1	1
8607	SRR11808870:4863590.664948	1	1
8608	SRR11808870:4863900.684643	1	1
8609	SRR11808870:4864050.615271	1	1
8610	SRR11808870:4864630.622718	1	1
8611	SRR11808870:4864720.694708	1	1
8612	SRR11808870:4865380.625624	1	1
8613	SRR11808870:4867160.611594	1	1
8614	SRR11808870:4867780.616440	1	1
8615	SRR11808870:4868250.651648	1	1
8616	SRR11808870:4868440.631311	1	1
8617	SRR11808870:4870160.656473	1	1
8618	SRR11808870:4870790.645667	1	1
8619	SRR11808870:4871020.649985	1	1
8620	SRR11808870:4871410.661776	1	1
8621	SRR11808870:4871490.640769	1	1
8622	SRR11808870:4872140.692895	1	1
8623	SRR11808870:4872310.612678	1	1
8624	SRR11808870:4873190.619202	1	1
8625	SRR11808870:4873590.612530	1	1
8626	SRR11808870:4875010.709478	1	1
8628	SRR11808870:4875760.636534	1	1
8629	SRR11808870:4875970.652672	1	1
8630	SRR11808870:4876310.604471	1	1
8631	SRR11808870:4876580.710154	1	1
8632	SRR11808870:4876610.612609	1	1
8633	SRR11808870:4876860.662509	1	1
8634	SRR11808870:4877740.680893	1	1
8635	SRR11808870:4879320.671195	1	1
8636	SRR11808870:4881290.637031	1	1
8637	SRR11808870:4881610.678491	1	1
8638	SRR11808870:4882680.619843	1	1
8639	SRR11808870:4882750.643638	1	1
8640	SRR11808870:4883340.626098	1	1
8641	SRR11808870:4883650.735944	1	1
8642	SRR11808870:4883880.635816	1	1
8643	SRR11808870:4884130.636388	1	1
8644	SRR11808870:4884420.623860	2	2
8645	SRR11808870:4884770.675347	1	1
8646	SRR11808870:4886990.619518	1	1
8647	SRR11808870:4887020.627950	1	1
8648	SRR11808870:4887480.617524	1	1
8649	SRR11808870:4888200.630481	1	1
8650	SRR11808870:4888820.666259	1	1
8651	SRR11808870:4888850.711965	1	1
8652	SRR11808870:4888950.648641	1	1
8653	SRR11808870:4889060.688334	1	1
8654	SRR11808870:4890100.715707	1	1
8655	SRR11808870:4890680.624802	1	1
8656	SRR11808870:4891510.606063	1	1
8657	SRR11808870:4891670.675358	1	1
8661	SRR11808870:4893710.640461	2	2
8662	SRR11808870:4893980.645943	1	1
8665	SRR11808870:4895350.642567	2	2
8668	SRR11808870:4896000.654866	1	1
8670	SRR11808870:489630.613813	2	2
8673	SRR11808870:4897140.634255	1	1
8676	SRR11808870:4898520.673968	1	1
8678	SRR11808870:4899260.637445	1	1
8680	SRR11808870:4899850.634597	2	2
8682	SRR11808870:4900230.618754	1	1
8686	SRR11808870:4902510.632298	1	1
8690	SRR11808870:4903250.689692	1	1
8692	SRR11808870:4905050.626899	1	1
8694	SRR11808870:490660.666347	1	1
8696	SRR11808870:4907590.616391	1	1
8697	SRR11808870:4907780.683188	1	1
8698	SRR11808870:4908210.623513	2	2
8699	SRR11808870:4908430.686046	1	1
8701	SRR11808870:4909340.641569	2	2
8705	SRR11808870:4910330.638129	2	2
8707	SRR11808870:4911090.700255	1	1
8711	SRR11808870:4911980.704162	1	1
8712	SRR11808870:4912230.608274	1	1
8714	SRR11808870:4912450.618992	1	1
8719	SRR11808870:4915170.716669	2	2
8721	SRR11808870:4915650.673560	1	1
8726	SRR11808870:4917310.603970	2	2
8728	SRR11808870:4918980.633537	1	1
8732	SRR11808870:4920640.721653	1	1
8733	SRR11808870:4921210.649900	1	1
8737	SRR11808870:4923000.640160	2	2
8738	SRR11808870:4923020.660184	1	1
8739	SRR11808870:4923060.627350	1	1
8743	SRR11808870:4924330.631391	1	1
8747	SRR11808870:4925980.686919	1	1
8748	SRR11808870:4926840.689319	2	2
8749	SRR11808870:4927000.628122	1	1
8750	SRR11808870:4927180.617914	1	1
8751	SRR11808870:4929030.616104	1	1
8753	SRR11808870:4930090.631931	1	1
8754	SRR11808870:4931020.632337	2	2
8756	SRR11808870:4932070.666236	2	2
8757	SRR11808870:4932380.683743	1	1
8758	SRR11808870:4933780.697338	1	1
8759	SRR11808870:4934900.616184	1	1
8761	SRR11808870:4937910.635674	1	1
8764	SRR11808870:4939220.641384	2	2
8766	SRR11808870:493970.635585	1	1
8767	SRR11808870:4940090.637362	1	1
8768	SRR11808870:4940350.612154	1	1
8770	SRR11808870:4942090.607655	2	2
8772	SRR11808870:4942690.700100	1	1
8773	SRR11808870:4943070.639150	2	2
8775	SRR11808870:4947880.681959	1	1
8776	SRR11808870:4948150.632052	1	1
8779	SRR11808870:4950100.632047	2	2
8780	SRR11808870:4950340.645820	2	2
8781	SRR11808870:4951060.602097	1	1
8782	SRR11808870:4951070.655543	1	1
8784	SRR11808870:4951650.635680	2	2
8789	SRR11808870:4952700.693286	1	1
8790	SRR11808870:4953040.676997	2	2
8792	SRR11808870:4954330.689745	1	1
8794	SRR11808870:4954730.605262	1	1
8795	SRR11808870:4955540.741746	1	1
8797	SRR11808870:4955900.615863	2	2
8799	SRR11808870:4956120.662203	2	2
8803	SRR11808870:4960850.647712	2	2
8807	SRR11808870:4964250.764957	1	1
8808	SRR11808870:4966220.635260	2	2
8812	SRR11808870:4968070.619565	1	1
8813	SRR11808870:4968660.611366	1	1
8814	SRR11808870:4969100.601247	1	1
8817	SRR11808870:4972860.649698	1	1
8818	SRR11808870:4973420.643841	1	1
8819	SRR11808870:4973680.633990	2	2
8820	SRR11808870:4973950.656981	1	1
8821	SRR11808870:4973990.633170	1	1
8822	SRR11808870:4974460.656351	1	1
8823	SRR11808870:4977140.709481	2	2
8824	SRR11808870:4977230.607720	1	1
8826	SRR11808870:4978220.707477	1	1
8827	SRR11808870:4978240.617318	2	2
8828	SRR11808870:4978520.655388	1	1
8829	SRR11808870:4978820.618284	1	1
8830	SRR11808870:4978900.700121	1	1
8833	SRR11808870:4979490.615701	1	1
8834	SRR11808870:4980010.626249	1	1
8837	SRR11808870:4982560.618936	1	1
8838	SRR11808870:4983290.739075	1	1
8840	SRR11808870:4983570.623663	1	1
8841	SRR11808870:4983690.631921	1	1
8842	SRR11808870:4984650.692720	2	2
8843	SRR11808870:498610.654751	1	1
8844	SRR11808870:4987950.604926	1	1
8845	SRR11808870:4987980.602171	1	1
8847	SRR11808870:4988950.612192	1	1
8848	SRR11808870:4989140.619838	1	1
8849	SRR11808870:4989740.618282	1	1
8851	SRR11808870:4990320.611401	2	2
8852	SRR11808870:4993110.687235	1	1
8853	SRR11808870:4993800.640652	1	1
8854	SRR11808870:4994200.646783	2	2
8855	SRR11808870:4994450.622323	1	1
8856	SRR11808870:4994670.633269	1	1
8857	SRR11808870:4995030.698710	1	1
8858	SRR11808870:4995300.626352	1	1
8859	SRR11808870:4995490.622031	1	1
8860	SRR11808870:4995760.615613	1	1
8861	SRR11808870:4997370.658495	1	1
8863	SRR11808870:4998380.625488	1	1
8865	SRR11808870:4999010.605961	1	1
8866	SRR11808870:5001740.650395	1	1
8867	SRR11808870:5002510.605394	2	2
8868	SRR11808870:5004100.635792	1	1
8869	SRR11808870:5004350.614903	1	1
8870	SRR11808870:5004840.652844	2	2
8871	SRR11808870:5005040.640542	1	1
8872	SRR11808870:5005380.648956	1	1
8873	SRR11808870:5005550.663951	1	1
8874	SRR11808870:5005570.607294	1	1
8876	SRR11808870:5006320.614421	1	1
8877	SRR11808870:500660.640073	1	1
8878	SRR11808870:5007420.677235	2	2
8879	SRR11808870:5008040.615785	1	1
8880	SRR11808870:500860.695859	1	1
8881	SRR11808870:5009260.612277	1	1
8883	SRR11808870:5009820.649541	2	2
8884	SRR11808870:5010930.617658	2	2
8885	SRR11808870:5011070.647871	1	1
8886	SRR11808870:5011540.668147	1	1
8887	SRR11808870:5012090.630371	1	1
8888	SRR11808870:5012480.610588	2	2
8889	SRR11808870:5013960.641333	1	1
8890	SRR11808870:5014730.614204	2	2
8891	SRR11808870:5016680.668254	2	2
8892	SRR11808870:501670.622366	1	1
8893	SRR11808870:5016760.647797	1	1
8894	SRR11808870:5016800.608866	2	2
8895	SRR11808870:5017400.637169	1	1
8896	SRR11808870:5017790.648245	1	1
8897	SRR11808870:5018090.720301	1	1
8898	SRR11808870:5018340.626408	1	1
8899	SRR11808870:5019130.672001	1	1
8900	SRR11808870:5019820.606777	1	1
8901	SRR11808870:502000.736457	1	1
8902	SRR11808870:5021070.620847	1	1
8903	SRR11808870:5021180.617692	1	1
8904	SRR11808870:5021670.633437	1	1
8905	SRR11808870:5021710.702560	1	1
8906	SRR11808870:5022790.673860	1	1
8907	SRR11808870:5024120.619804	2	2
8908	SRR11808870:5024640.730593	1	1
8910	SRR11808870:5024820.602962	1	1
8913	SRR11808870:5026940.621671	2	2
8914	SRR11808870:5028570.629234	1	1
8915	SRR11808870:5028960.603653	1	1
8916	SRR11808870:5029830.625975	2	2
8917	SRR11808870:5029860.616773	2	2
8918	SRR11808870:5030000.619656	1	1
8919	SRR11808870:5030500.660852	1	1
8920	SRR11808870:5030850.672446	1	1
8921	SRR11808870:5031420.601277	2	2
8922	SRR11808870:5033000.629550	1	1
8923	SRR11808870:5033290.605415	1	1
8925	SRR11808870:5034030.601255	1	1
8927	SRR11808870:5034860.613467	1	1
8928	SRR11808870:5034900.617732	1	1
8933	SRR11808870:5037940.639346	1	1
8934	SRR11808870:5038970.645199	1	1
8935	SRR11808870:5040890.607888	1	1
8937	SRR11808870:5041720.627606	1	1
8938	SRR11808870:504240.634167	1	1
8939	SRR11808870:5042410.604733	2	2
8940	SRR11808870:5042440.662927	1	1
8941	SRR11808870:5043100.688010	1	1
8943	SRR11808870:5043850.604863	1	1
8945	SRR11808870:5045890.645203	1	1
8947	SRR11808870:5047890.602105	1	1
8948	SRR11808870:5047970.716190	1	1
8951	SRR11808870:5049820.657965	1	1
8952	SRR11808870:5049840.615636	1	1
8953	SRR11808870:5051140.600255	1	1
8954	SRR11808870:5051340.608545	1	1
8956	SRR11808870:5052430.640364	1	1
8957	SRR11808870:5052630.704664	1	1
8958	SRR11808870:5055170.633309	1	1
8959	SRR11808870:5055270.620631	1	1
8960	SRR11808870:5056160.628360	1	1
8963	SRR11808870:5057750.698649	1	1
8965	SRR11808870:5062100.632614	1	1
8966	SRR11808870:5062490.626175	1	1
8968	SRR11808870:5063610.665540	1	1
8970	SRR11808870:5064620.628390	1	1
8972	SRR11808870:5067900.651596	1	1
8973	SRR11808870:5068350.632137	1	1
8974	SRR11808870:5068800.641621	2	2
8975	SRR11808870:5069740.627298	1	1
8976	SRR11808870:5070560.605974	1	1
8977	SRR11808870:5070660.670560	1	1
8978	SRR11808870:5071500.601807	1	1
8979	SRR11808870:5071730.620817	1	1
8980	SRR11808870:5072990.719182	1	1
8981	SRR11808870:5073560.682546	1	1
8982	SRR11808870:5073630.607781	1	1
8983	SRR11808870:5074440.632152	2	2
8984	SRR11808870:5074820.663210	1	1
8985	SRR11808870:5075080.627627	1	1
8986	SRR11808870:507630.607674	1	1
8987	SRR11808870:5076750.716861	1	1
8989	SRR11808870:5077000.611940	1	1
8990	SRR11808870:507720.640458	1	1
8991	SRR11808870:5078000.616739	1	1
8992	SRR11808870:5079880.643078	1	1
8993	SRR11808870:5083520.611141	1	1
8994	SRR11808870:5083660.697094	1	1
8995	SRR11808870:5083990.601257	1	1
8996	SRR11808870:5084550.631509	1	1
8997	SRR11808870:5084820.681112	1	1
8998	SRR11808870:5085590.613329	1	1
9000	SRR11808870:5085930.635086	1	1
9001	SRR11808870:5086720.649253	2	2
9002	SRR11808870:5086950.666070	1	1
9003	SRR11808870:5087920.671935	1	1
9004	SRR11808870:508890.614387	1	1
9005	SRR11808870:5088990.634989	2	2
9006	SRR11808870:5089060.615206	1	1
9007	SRR11808870:5089920.657769	1	1
9008	SRR11808870:5090220.640025	2	2
9009	SRR11808870:5091420.619460	1	1
9010	SRR11808870:5092010.612078	1	1
9011	SRR11808870:5092300.617681	1	1
9012	SRR11808870:5094350.645768	1	1
9013	SRR11808870:5094670.687059	2	2
9014	SRR11808870:5094950.615730	2	2
9015	SRR11808870:5095470.655237	1	1
9016	SRR11808870:5096650.685726	1	1
9017	SRR11808870:5096660.620342	2	2
9018	SRR11808870:5097180.610054	2	2
9019	SRR11808870:5098340.615550	1	1
9020	SRR11808870:5098720.653054	2	2
9021	SRR11808870:5098890.691159	1	1
9022	SRR11808870:5099920.623661	1	1
9023	SRR11808870:5099990.615526	1	1
9024	SRR11808870:5100230.658026	1	1
9025	SRR11808870:5100700.619788	1	1
9026	SRR11808870:5100850.635994	1	1
9027	SRR11808870:5101150.613221	1	1
9028	SRR11808870:510220.601929	1	1
9029	SRR11808870:5103070.649101	1	1
9030	SRR11808870:5104550.682537	1	1
9031	SRR11808870:5104810.621596	2	2
9033	SRR11808870:5106320.644847	1	1
9034	SRR11808870:5106720.628268	1	1
9035	SRR11808870:51070.615987	1	1
9037	SRR11808870:5108090.615748	1	1
9038	SRR11808870:5108370.638103	1	1
9040	SRR11808870:5109800.671684	2	2
9042	SRR11808870:5111390.670089	1	1
9043	SRR11808870:5112370.605915	1	1
9044	SRR11808870:5112480.709811	1	1
9045	SRR11808870:5115270.638313	1	1
9046	SRR11808870:5115570.603833	1	1
9047	SRR11808870:5116320.624359	1	1
9048	SRR11808870:5119630.637354	1	1
9049	SRR11808870:5120470.617917	1	1
9050	SRR11808870:5120480.617305	2	2
9051	SRR11808870:5120820.607606	1	1
9052	SRR11808870:5123570.669700	1	1
9053	SRR11808870:5125260.622437	2	2
9054	SRR11808870:5125830.684574	1	1
9055	SRR11808870:5125950.615576	1	1
9056	SRR11808870:5129140.620642	2	2
9057	SRR11808870:5129240.678468	1	1
9058	SRR11808870:5130560.610038	1	1
9059	SRR11808870:5134350.630033	1	1
9060	SRR11808870:5134720.632050	1	1
9061	SRR11808870:5135870.631586	1	1
9062	SRR11808870:5137000.600833	1	1
9063	SRR11808870:5138250.614097	1	1
9064	SRR11808870:5138920.635872	1	1
9066	SRR11808870:5140970.604701	1	1
9067	SRR11808870:5141580.664685	1	1
9068	SRR11808870:5141960.664734	1	1
9069	SRR11808870:514540.617878	1	1
9070	SRR11808870:5146580.623635	2	2
9071	SRR11808870:5148680.693863	2	2
9072	SRR11808870:5149730.606231	1	1
9073	SRR11808870:5150010.607606	1	1
9074	SRR11808870:5150150.603279	1	1
9075	SRR11808870:515050.627932	1	1
9076	SRR11808870:5150950.644571	1	1
9077	SRR11808870:5151200.669940	1	1
9078	SRR11808870:5154310.695436	2	2
9079	SRR11808870:5154620.618640	1	1
9080	SRR11808870:5154750.689397	1	1
9081	SRR11808870:5157430.650509	1	1
9082	SRR11808870:515800.615393	1	1
9083	SRR11808870:5158650.663948	1	1
9084	SRR11808870:5160010.623639	1	1
9085	SRR11808870:5160020.631902	1	1
9086	SRR11808870:5160650.612771	1	1
9087	SRR11808870:5162170.621630	1	1
9088	SRR11808870:5163590.702871	1	1
9089	SRR11808870:5163890.705121	1	1
9090	SRR11808870:5163960.624302	1	1
9091	SRR11808870:5166190.611179	1	1
9092	SRR11808870:5166440.681086	1	1
9093	SRR11808870:5166520.635377	1	1
9094	SRR11808870:5167150.612507	2	2
9095	SRR11808870:5167680.669218	1	1
9096	SRR11808870:5168100.651774	1	1
9097	SRR11808870:5168920.626623	1	1
9098	SRR11808870:5169010.633335	1	1
9099	SRR11808870:5169460.672435	1	1
9100	SRR11808870:5169820.630696	2	2
9101	SRR11808870:5170180.619943	1	1
9102	SRR11808870:5171690.651937	2	2
9104	SRR11808870:5172760.643028	1	1
9105	SRR11808870:5172830.615112	1	1
9106	SRR11808870:5174260.612631	1	1
9107	SRR11808870:5174590.618098	1	1
9108	SRR11808870:5174690.604585	1	1
9109	SRR11808870:5175720.620635	2	2
9110	SRR11808870:5175810.617771	1	1
9111	SRR11808870:5176560.657950	2	2
9112	SRR11808870:5177090.615441	1	1
9113	SRR11808870:5177750.625486	1	1
9114	SRR11808870:5178980.675303	1	1
9115	SRR11808870:5179560.660872	1	1
9116	SRR11808870:5181300.625861	1	1
9117	SRR11808870:5182150.708936	1	1
9118	SRR11808870:5185100.609205	2	2
9119	SRR11808870:5185950.616753	1	1
9121	SRR11808870:5187020.609554	1	1
9122	SRR11808870:5188020.649179	1	1
9123	SRR11808870:5189780.627953	1	1
9124	SRR11808870:5190110.640757	1	1
9126	SRR11808870:5191440.685829	1	1
9127	SRR11808870:5191590.617288	1	1
9128	SRR11808870:5191840.647049	2	2
9129	SRR11808870:5192640.603667	1	1
9131	SRR11808870:519460.601127	1	1
9132	SRR11808870:5195250.624920	2	2
9134	SRR11808870:5196650.619901	1	1
9135	SRR11808870:5199880.625719	2	2
9136	SRR11808870:5200920.614199	2	2
9137	SRR11808870:5202270.636197	1	1
9138	SRR11808870:5202320.624477	1	1
9139	SRR11808870:5203360.610382	1	1
9140	SRR11808870:5203790.600179	1	1
9141	SRR11808870:5204270.666010	1	1
9142	SRR11808870:5205210.670214	1	1
9143	SRR11808870:5205270.666075	1	1
9144	SRR11808870:5205580.627600	1	1
9145	SRR11808870:5206450.679827	1	1
9148	SRR11808870:5207770.615998	2	2
9149	SRR11808870:5210020.632426	1	1
9150	SRR11808870:5210270.619072	2	2
9152	SRR11808870:5212080.662933	1	1
9153	SRR11808870:5213090.604478	1	1
9154	SRR11808870:521490.625985	1	1
9155	SRR11808870:5215220.629089	1	1
9156	SRR11808870:5215560.614508	1	1
9157	SRR11808870:5215810.623144	1	1
9158	SRR11808870:5216610.679152	1	1
9159	SRR11808870:5217090.605962	1	1
9160	SRR11808870:5217780.674014	1	1
9161	SRR11808870:5217880.645775	1	1
9162	SRR11808870:5218390.665450	1	1
9163	SRR11808870:5218600.604698	1	1
9164	SRR11808870:5218720.630546	1	1
9165	SRR11808870:5218810.609813	1	1
9166	SRR11808870:5219470.685572	1	1
9167	SRR11808870:5219650.613791	1	1
9168	SRR11808870:5220250.617436	1	1
9169	SRR11808870:5221670.690858	1	1
9170	SRR11808870:5221950.657694	1	1
9171	SRR11808870:5222340.623281	1	1
9172	SRR11808870:5222470.640425	1	1
9173	SRR11808870:5223030.628054	1	1
9174	SRR11808870:5223540.653786	2	2
9175	SRR11808870:5225470.629818	1	1
9176	SRR11808870:5226010.601205	2	2
9177	SRR11808870:5228380.638465	2	2
9178	SRR11808870:5228540.713292	1	1
9179	SRR11808870:5229280.696063	1	1
9180	SRR11808870:5230510.673887	1	1
9181	SRR11808870:5230980.688150	1	1
9182	SRR11808870:5231490.664180	2	2
9183	SRR11808870:5231920.606900	2	2
9184	SRR11808870:5234390.625906	1	1
9185	SRR11808870:5235360.638277	1	1
9186	SRR11808870:5236240.617824	1	1
9187	SRR11808870:5236290.720328	1	1
9188	SRR11808870:5236590.629488	1	1
9189	SRR11808870:5237230.642496	1	1
9190	SRR11808870:5239030.613822	1	1
9192	SRR11808870:5239080.612179	2	2
9193	SRR11808870:5239470.669866	1	1
9194	SRR11808870:5240050.719929	1	1
9195	SRR11808870:5240330.627187	1	1
9196	SRR11808870:5240850.607088	1	1
9197	SRR11808870:5242030.603767	1	1
9198	SRR11808870:5242080.608068	1	1
9199	SRR11808870:5242920.607081	1	1
9200	SRR11808870:5242960.697210	1	1
9201	SRR11808870:5243120.613479	1	1
9202	SRR11808870:5243380.666943	1	1
9203	SRR11808870:5243890.657973	1	1
9204	SRR11808870:5244070.612135	1	1
9205	SRR11808870:5244750.613231	1	1
9206	SRR11808870:5245310.640129	1	1
9207	SRR11808870:5245520.700981	1	1
9208	SRR11808870:5245550.625396	2	2
9209	SRR11808870:5246920.666779	1	1
9210	SRR11808870:5247430.714270	1	1
9211	SRR11808870:5248110.627912	1	1
9212	SRR11808870:5248320.694603	1	1
9213	SRR11808870:5249040.609483	1	1
9214	SRR11808870:525070.653394	1	1
9215	SRR11808870:5252560.634057	1	1
9216	SRR11808870:5253050.640227	2	2
9217	SRR11808870:5253080.678344	1	1
9218	SRR11808870:5256110.637452	1	1
9219	SRR11808870:5256580.601806	1	1
9220	SRR11808870:525690.617932	1	1
9221	SRR11808870:5257370.667652	1	1
9222	SRR11808870:5259630.670271	1	1
9223	SRR11808870:5260260.666551	1	1
9225	SRR11808870:5261340.618705	1	1
9226	SRR11808870:5261510.612254	1	1
9227	SRR11808870:5261610.616791	1	1
9228	SRR11808870:5262340.636299	1	1
9229	SRR11808870:5262390.660910	2	2
9230	SRR11808870:5262500.633003	1	1
9231	SRR11808870:5262840.690289	1	1
9232	SRR11808870:5264790.655531	1	1
9233	SRR11808870:5266450.665407	1	1
9234	SRR11808870:5269190.669730	1	1
9235	SRR11808870:5269560.629999	1	1
9236	SRR11808870:5269810.635371	1	1
9237	SRR11808870:5270100.606851	1	1
9238	SRR11808870:5270840.709264	1	1
9239	SRR11808870:5271540.644992	1	1
9240	SRR11808870:5272170.653648	1	1
9241	SRR11808870:5272730.633806	1	1
9242	SRR11808870:5273180.668141	1	1
9243	SRR11808870:5273290.644757	1	1
9244	SRR11808870:5273840.688448	1	1
9245	SRR11808870:5274750.628261	1	1
9246	SRR11808870:5275530.659462	1	1
9247	SRR11808870:5277680.606523	1	1
9249	SRR11808870:5280710.620426	1	1
9250	SRR11808870:5281030.600304	1	1
9251	SRR11808870:5281320.651059	1	1
9252	SRR11808870:5282550.613493	1	1
9253	SRR11808870:5284220.668156	1	1
9254	SRR11808870:5284790.617644	1	1
9255	SRR11808870:5285240.750277	1	1
9256	SRR11808870:5285680.669736	1	1
9257	SRR11808870:5285890.667055	1	1
9258	SRR11808870:5285930.636317	1	1
9259	SRR11808870:5286240.669204	1	1
9260	SRR11808870:5287360.611884	1	1
9261	SRR11808870:5288630.607140	1	1
9262	SRR11808870:5288970.617243	1	1
9263	SRR11808870:5289750.676339	1	1
9264	SRR11808870:5291370.679556	1	1
9265	SRR11808870:5291660.620150	1	1
9266	SRR11808870:5294000.669767	1	1
9267	SRR11808870:5294290.622590	1	1
9268	SRR11808870:5296330.682054	1	1
9269	SRR11808870:5296680.601251	1	1
9270	SRR11808870:5297220.704109	1	1
9271	SRR11808870:5297250.670309	1	1
9272	SRR11808870:5298480.613814	1	1
9273	SRR11808870:5299720.645450	1	1
9274	SRR11808870:5299980.680176	1	1
9275	SRR11808870:5302430.662695	1	1
9276	SRR11808870:5303250.628425	1	1
9277	SRR11808870:5304300.667175	1	1
9278	SRR11808870:5304380.679387	2	2
9279	SRR11808870:5307020.600043	1	1
9280	SRR11808870:5307710.636247	1	1
9281	SRR11808870:5308620.668055	1	1
