OTU	SRR1808870	classification
SRR11808870:2323170.645032	4	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Gerstaeckerella;Gerstaeckerella chilensis
SRR11808870:2323400.612610	4	Eukaryota;Mollusca;Gastropoda;Vermetidae;Thylacodes;Serpulorbis imbricatus
SRR11808870:2325310.667806	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Microcionidae;Clathria;Clathria reinwardti
SRR11808870:2325880.611765	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Tarsoporosus;Tarsoporosus kugleri
SRR11808870:2331430.610382	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Axinella;Axinella corrugata
SRR11808870:2334350.647042	4	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
SRR11808870:2347870.609531	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Aphelinidae;Coccophagus;Coccophagus rusti
SRR11808870:2355750.648717	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Nitidulidae;Pocadius;Pocadius wappesi
SRR11808870:2358610.648493	4	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus czerskii
SRR11808870:2359590.645098	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Scaphinotus;Scaphinotus bilobus
SRR11808870:2365570.636467	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Aulacophora;Aulacophora foveicollis
SRR11808870:2365960.603141	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Patellapis;Patellapis andreniformis
SRR11808870:2371150.603514	4	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Frenulina;Frenulina sanguinolenta
SRR11808870:2372050.612635	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Benthophilus;Benthophilus granulosus
SRR11808870:2372520.632855	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Antillus;Antillus ascita
SRR11808870:2372960.631049	4	Eukaryota;Mollusca;Gastropoda;Haminoeidae;Haminoea;Haminoea callidegenita
SRR11808870:2377410.649128	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Siseme;Siseme aristoteles
SRR11808870:2380240.637964	4	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Ocyptamus;Ocyptamus caldus
SRR11808870:2380980.603263	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Iridomyrmex;Iridomyrmex spadius
SRR11808870:2383320.647215	4	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
SRR11808870:2386160.612722	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Hymeraphia;Hymeraphia breeni
SRR11808870:2388470.656719	4	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Erigone;Erigone edentata
SRR11808870:2395390.660649	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2395540.606308	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2395600.645190	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleochara;Aleochara castaneipennis
SRR11808870:2396180.609886	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Batesia;Batesia hypochlora
SRR11808870:2402480.611379	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus salmi
SRR11808870:2426530.606172	4	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sprattus;Sprattus antipodum
SRR11808870:2435800.645867	4	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Hyperiidae;Hyperioides;Hyperioides longipes
SRR11808870:2437830.632057	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila pseudosordidula
SRR11808870:2450020.666131	4	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
SRR11808870:2456050.629708	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:2493690.644215	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2504950.640562	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Braunsapis;Braunsapis trochanterata
SRR11808870:2508350.610945	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:2539240.609542	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:2597670.657770	4	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella intermedia
SRR11808870:260250.643930	4	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Aspidiophorus;Aspidiophorus ophiodermus
SRR11808870:2696930.601005	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2715400.602344	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808870:2717500.627123	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2719430.638832	4	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Gryphidae;Gryphus;Gryphus davidsoni
SRR11808870:2725140.640475	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica
SRR11808870:2725270.629984	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2730070.649242	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Lucanidae;Lucanus;Lucanus sericeus
SRR11808870:2731490.635306	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808870:2737500.643522	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2738870.647511	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon campbelli
SRR11808870:2739710.654702	4	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
SRR11808870:2741570.623351	4	Eukaryota;Chordata;Squamata;Agamidae;Pogona;Pogona vitticeps
SRR11808870:2743880.609928	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Gigantactinidae;Rhynchactis;Rhynchactis macrothrix
SRR11808870:2747540.628311	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808870:2751330.639277	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Cynipidae;Neaylax;Neaylax versicolor
SRR11808870:2754820.640629	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808870:2763290.626317	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Pamphagidae;Filchnerella;Filchnerella kukunoris
SRR11808870:2767970.606498	4	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
SRR11808870:2774060.623775	4	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupeichthys;Clupeichthys perakensis
SRR11808870:277690.636991	4	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808870:2780120.636377	4	Eukaryota;Chordata;Aves;Passeriformes;Fringillidae;Emberiza;Emberiza jankowskii
SRR11808870:2784040.627724	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808870:2796280.657995	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon talboti
SRR11808870:2805740.635066	4	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
SRR11808870:2819870.606188	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
SRR11808870:2826100.611928	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Amphiacusta;Amphiacusta aetheria
SRR11808870:2836910.640972	4	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria gouldii
SRR11808870:2840720.625614	4	Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi
SRR11808870:2840900.625174	4	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza nr. acteae
SRR11808870:2841580.631074	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica
SRR11808870:2851800.659405	4	Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Tachycineta;Tachycineta cyaneoviridis
SRR11808870:2855400.632746	4	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Myospila;Myospila argentata
SRR11808870:2873530.647723	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa iopyrrha
SRR11808870:287520.631130	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2894230.646706	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:2903980.638665	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Linophrynidae;Linophryne;Linophryne bicornis
SRR11808870:2922220.683133	4	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Foa;Foa leisi
SRR11808870:2933370.643351	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Gobiobotia;Gobiobotia intermedia
SRR11808870:296320.605687	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808870:2969820.621437	4	Eukaryota;Mollusca;Bivalvia;Ostreoida;Hyotissa;Hyotissa imbricata
SRR11808870:2986060.630245	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dynamine;Dynamine maeon
SRR11808870:3010270.617875	4	Eukaryota;Platyhelminthes;Cestoda;Diphyllidea;Echinobothriidae;Echinobothrium;Echinobothrium harfordi
SRR11808870:307120.620700	4	Eukaryota;Arthropoda;Arachnida;Araneae;Lycosidae;Pardosa;Pardosa chapini
SRR11808870:3079510.615295	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Astroceras;Astroceras mammosum
SRR11808870:3139600.653260	4	Eukaryota;Annelida;Polychaeta;Phascolosomatiformes;Phascolosomatidae;Phascolosoma;Phascolosoma granulatum
SRR11808870:3140180.607258	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Eviota;Eviota afelei
SRR11808870:3145310.663636	4	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
SRR11808870:3145780.657554	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:3146800.674996	4	Eukaryota;Porifera;Hexactinellida;Lyssacinosida;Clathrochone;Clathrochone clathroclada
SRR11808870:3157610.618791	4	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
SRR11808870:3158550.629142	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Vaillantellidae;Vaillantella;Vaillantella maassi
SRR11808870:3159120.611767	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808870:3159220.612572	4	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Centriscidae;Aeoliscus;Aeoliscus strigatus
SRR11808870:3159580.679114	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
SRR11808870:3164030.602350	4	Eukaryota;Arthropoda;Arachnida;Araneae;Thomisidae;Mecaphesa;Mecaphesa rothi
SRR11808870:3164140.645231	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808870:3164170.706421	4	Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Oreoscopus;Oreoscopus gutturalis
SRR11808870:3165210.606932	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathytroctes;Bathytroctes breviceps
SRR11808870:3166150.656267	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:3168550.680266	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
SRR11808870:3175280.638613	4	Eukaryota;Arthropoda;Insecta;Plecoptera;Perlidae;Acroneuria;Acroneuria hainana
SRR11808870:3175400.637530	4	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Obelia;Obelia geniculata
SRR11808870:3175950.603268	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Lycaena;Lycaena editha
SRR11808870:3200340.631776	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Anostostomatidae;Deinacrida;Deinacrida carinata
SRR11808870:3200390.667982	4	Eukaryota;Mollusca;Gastropoda;Lymnaeidae;Galba;Galba pervia
SRR11808870:3203010.610418	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Uvarovites;Uvarovites inflatus
SRR11808870:3203670.639729	4	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Antechinomys;Antechinomys laniger
SRR11808870:3205550.616546	4	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Onychognathus;Onychognathus tristramii
SRR11808870:3205640.662186	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen auriferus
SRR11808870:3207720.659250	4	Eukaryota;Chordata;Mammalia;Primates;Cebidae;Leontopithecus;Leontopithecus rosalia
SRR11808870:3208220.602422	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus notialis
SRR11808870:3214140.626454	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:3214630.609650	4	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys albolineata
SRR11808870:3222220.685377	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Lasioglossum;Lasioglossum erythrurum
SRR11808870:3223360.658806	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus dineutoides
SRR11808870:3224030.638300	4	Eukaryota;Chordata;Amphibia;Caudata;Proteidae;Necturus;Necturus beyeri
SRR11808870:3240910.613333	4	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Phascogale;Phascogale calura
SRR11808870:3241480.659870	4	Eukaryota;Chordata;Aves;Cuculiformes;Neomorphidae;Neomorphus;Neomorphus geoffroyi
SRR11808870:3258300.606221	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Clemmus;Clemmus minor
SRR11808870:3275430.629010	4	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Cynoglossus;Cynoglossus lineolatus
SRR11808870:3279920.601487	4	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura panayensis
SRR11808870:3280140.605611	4	Eukaryota;Platyhelminthes;Monogenea;Polyopisthocotylea;Microcotylidae;Polylabris;Polylabris halichoeres
SRR11808870:3282870.640045	4	Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor augusti
SRR11808870:3324380.613656	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion cuvieri
SRR11808870:339700.656160	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808870:3400220.697143	4	Eukaryota;Chordata;Squamata;Colubridae;Oligodon;Oligodon ningshaanensis
SRR11808870:3439720.603238	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:3457150.666705	4	Eukaryota;Nemertea;Enopla;Monostilifera;Tetrastemmatidae;Tetrastemma;Tetrastemma olgarum
SRR11808870:3466320.617298	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:3468040.645525	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros moubata
SRR11808870:3471570.628729	4	Eukaryota;Ctenophora;Cydippida;Pleurobrachiidae;Pleurobrachia;Pleurobrachia bachei
SRR11808870:3484840.654174	4	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Eothenomys;Eothenomys proditor
SRR11808870:3485700.632056	4	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina crypta
SRR11808870:3491970.622746	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Plebejus;Plebejus pseudaegon
SRR11808870:3493750.619323	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Allantus;Allantus luctifer
SRR11808870:3502480.618100	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Prodoxus;Prodoxus californicus
SRR11808870:3516260.605678	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:3558790.617496	4	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Aequoreidae;Aequorea;Aequorea macrodactyla
SRR11808870:3572430.654882	4	Eukaryota;Cnidaria;Scyphozoa;Coronatae;Linuchidae;Linuche;Linuche unguiculata
SRR11808870:3592510.640963	4	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:3603900.620298	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Rhopaea;Rhopaea magnicornis
SRR11808870:3606280.639342	4	Eukaryota;Nematoda;Chromadorea;Tylenchida;Aphelenchoididae;Bursaphelenchus;Bursaphelenchus doui
SRR11808870:3673180.613155	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus pudendotectus
SRR11808870:3697640.651431	4	Eukaryota;Chordata;Mammalia;Rodentia;Spalacidae;Eospalax;Eospalax rothschildi
SRR11808870:3698450.630718	4	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:3701220.646188	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3846490.706157	4	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aliciidae;Alicia;Alicia sansibarensis
SRR11808870:3853620.638932	4	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptoididae;Picalgoides;Picalgoides picimajoris
SRR11808870:3875360.655152	4	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Lampadena;Lampadena yaquinae
SRR11808870:3935500.614183	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
SRR11808870:3970730.677302	4	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Euryale;Euryale aspera
SRR11808870:4030740.642012	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Trigonalidae;Taeniogonalos;Taeniogonalos taihorina
SRR11808870:4120910.619688	4	Eukaryota;Mollusca;Gastropoda;Volutidae;Cymbiola;Cymbiola pulchra
SRR11808870:4127290.631617	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa bidentata
SRR11808870:4143630.600095	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Macrophya;Macrophya esakii
SRR11808870:415630.601909	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Alepocephalus;Alepocephalus productus
SRR11808870:42050.623424	4	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:4488830.657791	4	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
SRR11808870:4490270.694969	4	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
SRR11808870:4491390.693406	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Leuciscus;Leuciscus baicalensis
SRR11808870:4493180.673222	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Platytroctidae;Platytroctes;Platytroctes apus
SRR11808870:4500970.650223	4	Eukaryota;Chordata;Actinopteri;Anguilliformes;Heterenchelyidae;Pythonichthys;Pythonichthys microphthalmus
SRR11808870:4510620.638474	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Pseudergolis;Pseudergolis wedah
SRR11808870:4514270.620445	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Auchenipteridae;Tetranematichthys;Tetranematichthys quadrifilis
SRR11808870:4519000.638409	4	Eukaryota;Annelida;Polychaeta;Terebellida;Ampharetidae;Auchenoplax;Auchenoplax crinita
SRR11808870:4519260.626406	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta aquila (nomen nudum)
SRR11808870:4522630.615240	4	Eukaryota;Platyhelminthes;Cestoda;Trypanorhyncha;Lacistorhynchidae;Grillotia;Grillotia pristiophori
SRR11808870:4524130.672795	4	Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Cratogeomys;Cratogeomys zinseri
SRR11808870:4556350.618345	4	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
SRR11808870:4557230.700067	4	Eukaryota;Chordata;Aves;Passeriformes;Fringillidae;Himatione;Himatione sanguinea
SRR11808870:4558830.630044	4	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Caetetermes;Caetetermes taquarussu
SRR11808870:4559250.601279	4	Eukaryota;Chordata;Mammalia;Carnivora;Ursidae;Ursus;Ursus deningeri
SRR11808870:4560570.659039	4	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakortis;Plakortis simplex
SRR11808870:4561410.701242	4	Eukaryota;Annelida;Polychaeta;Spionida;Cirratulidae;Dodecaceria;Dodecaceria ater
SRR11808870:456520.638378	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Cymothoe;Cymothoe jodutta
SRR11808870:4568000.615752	4	Eukaryota;Chordata;Actinopteri;Characiformes;Characidae;Hydrolycus;Hydrolycus scomberoides
SRR11808870:4576140.661603	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:4579640.631856	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:4580960.724522	4	Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus apri
SRR11808870:4599150.638169	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Podospongiidae;Diacarnus;Diacarnus spinipoculum
SRR11808870:4601900.630468	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Axinella;Axinella corrugata
SRR11808870:4603050.645545	4	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:4625230.703608	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Raninidae;Umalia;Umalia orientalis
SRR11808870:4651960.636734	4	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros brasiliensis
SRR11808870:4677650.622587	4	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Crinia;Crinia signifera
SRR11808870:4702710.605811	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Cornuplura;Cornuplura nigroalbata
SRR11808870:4756590.615073	4	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Bathyprion;Bathyprion danae
SRR11808870:4896670.606206	4	Eukaryota;Arthropoda;Insecta;Orthoptera;Pamphagidae;Filchnerella;Filchnerella beicki
SRR11808870:4897860.618040	4	Eukaryota;Chordata;Actinopteri;Lophiiformes;Ogcocephalidae;Halieutaea;Halieutaea stellata
SRR11808870:4898530.631633	4	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Webbia;Webbia quattuordecimspinatus
SRR11808870:4910550.641046	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Pheidole;Pheidole obscurithorax
SRR11808870:4915120.600068	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Vaejovidae;Konetontli;Konetontli chamelaensis
SRR11808870:4919290.665553	4	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:4920150.636149	4	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga rondaniana
SRR11808870:4931880.647430	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Hemiasterellidae;Axos;Axos cliftoni
SRR11808870:4949530.628475	4	Eukaryota;Chordata;Mammalia;Rodentia;Cricetidae;Microtus;Microtus kikuchii
SRR11808870:4952470.632782	4	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
SRR11808870:4955910.607436	4	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Paragyrodactylus;Paragyrodactylus variegatus
SRR11808870:4957160.635674	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Eulophidae;Neochrysocharis;Neochrysocharis okazakii
SRR11808870:4979070.631110	4	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura panayensis
SRR11808870:4979100.601702	4	Eukaryota;Mollusca;Gastropoda;Vermetidae;Thylacodes;Thylacodes squamigerus
SRR11808870:4982270.611864	4	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Polyplectron;Polyplectron napoleonis
SRR11808870:5009690.614101	4	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808870:5024720.638090	4	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Exechia;Exechia dorsalis
SRR11808870:5037410.700138	4	Eukaryota;Chordata;Squamata;Gerrhopilidae;Gerrhopilus;Gerrhopilus mirus
SRR11808870:5063930.622950	4	Eukaryota;Chordata;Amphibia;Anura;Ceratobatrachidae;Platymantis;Platymantis vitiensis
SRR11808870:5065050.611086	4	Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Microphilypnus;Microphilypnus ternetzi
SRR11808870:5140740.690368	4	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Gobiobotia;Gobiobotia intermedia
