amplicon	linearized.dereplicate_ERR3460466.merged.fastq	total
ERR3460466:::50543:0:0:0:0.616149	2	2
ERR3460466:::50590:0:0:0:0.606139	2	2
ERR3460466:::50676:0:0:0:0.630316	2	2
ERR3460466:::50716:0:0:0:0.620362	2	2
ERR3460466:::50763:0:0:0:0.612660	2	2
ERR3460466:::50787:0:0:0:0.610824	2	2
ERR3460466:::50798:0:0:0:0.605410	2	2
ERR3460466:::50973:0:0:0:0.635900	2	2
ERR3460466:::51512:0:0:0:0.622765	2	2
ERR3460466:::5186:0:0:0:0.640527	2	2
ERR3460466:::5221:0:0:0:0.641557	2	2
ERR3460466:::52244:0:0:0:0.653271	2	2
ERR3460466:::52549:0:0:0:0.601156	2	2
ERR3460466:::52657:0:0:0:0.631626	2	2
ERR3460466:::52707:0:0:0:0.630765	2	2
ERR3460466:::52741:0:0:0:0.604317	2	2
ERR3460466:::5281:0:0:0:0.618914	2	2
ERR3460466:::5286:0:0:0:0.605389	2	2
ERR3460466:::52894:0:0:0:0.616948	2	2
ERR3460466:::52909:0:0:0:0.607731	2	2
ERR3460466:::52913:0:0:0:0.636226	2	2
ERR3460466:::53024:0:0:0:0.601731	2	2
ERR3460466:::538:0:0:0:0.681469	2	2
ERR3460466:::54044:0:0:0:0.616694	2	2
ERR3460466:::54054:0:0:0:0.638508	2	2
ERR3460466:::54465:0:0:0:0.625720	2	2
ERR3460466:::54808:0:0:0:0.602220	2	2
ERR3460466:::55716:0:0:0:0.646069	2	2
ERR3460466:::55998:0:0:0:0.603675	2	2
ERR3460466:::5672:0:0:0:0.653228	2	2
ERR3460466:::57658:0:0:0:0.614811	2	2
ERR3460466:::57762:0:0:0:0.614732	2	2
ERR3460466:::57998:0:0:0:0.629075	2	2
ERR3460466:::5811:0:0:0:0.621124	2	2
ERR3460466:::5835:0:0:0:0.606501	2	2
ERR3460466:::58474:0:0:0:0.617002	2	2
ERR3460466:::58483:0:0:0:0.615982	2	2
ERR3460466:::5880:0:0:0:0.615897	2	2
ERR3460466:::58868:0:0:0:0.615577	2	2
ERR3460466:::59893:0:0:0:0.623500	2	2
ERR3460466:::60381:0:0:0:0.626466	2	2
ERR3460466:::60565:0:0:0:0.600877	2	2
ERR3460466:::6096:0:0:0:0.676760	2	2
ERR3460466:::61010:0:0:0:0.625407	2	2
ERR3460466:::6123:0:0:0:0.608492	2	2
ERR3460466:::6154:0:0:0:0.601482	2	2
ERR3460466:::6257:0:0:0:0.617999	2	2
ERR3460466:::6276:0:0:0:0.640720	2	2
ERR3460466:::63034:0:0:0:0.602377	2	2
ERR3460466:::63125:0:0:0:0.601895	2	2
ERR3460466:::63415:0:0:0:0.600138	2	2
ERR3460466:::63596:0:0:0:0.639210	2	2
ERR3460466:::63693:0:0:0:0.607444	2	2
ERR3460466:::6398:0:0:0:0.611889	2	2
ERR3460466:::65258:0:0:0:0.610283	2	2
ERR3460466:::66050:0:0:0:0.635163	2	2
ERR3460466:::66849:0:0:0:0.607162	2	2
ERR3460466:::66961:0:0:0:0.638799	2	2
ERR3460466:::67079:0:0:0:0.619650	2	2
ERR3460466:::67511:0:0:0:0.623256	2	2
ERR3460466:::67928:0:0:0:0.620949	2	2
ERR3460466:::68287:0:0:0:0.616964	2	2
ERR3460466:::68370:0:0:0:0.617010	2	2
ERR3460466:::69065:0:0:0:0.612562	2	2
ERR3460466:::69766:0:0:0:0.625579	2	2
ERR3460466:::69811:0:0:0:0.615536	2	2
ERR3460466:::7026:0:0:0:0.624772	2	2
ERR3460466:::707:0:0:0:0.635908	2	2
ERR3460466:::70899:0:0:0:0.600982	2	2
ERR3460466:::7111:0:0:0:0.613834	2	2
ERR3460466:::71216:0:0:0:0.635893	2	2
ERR3460466:::71387:0:0:0:0.600672	2	2
ERR3460466:::71480:0:0:0:0.625461	2	2
ERR3460466:::71870:0:0:0:0.661097	2	2
ERR3460466:::71966:0:0:0:0.603215	2	2
ERR3460466:::72212:0:0:0:0.657545	2	2
ERR3460466:::7243:0:0:0:0.601982	2	2
ERR3460466:::7248:0:0:0:0.621628	2	2
ERR3460466:::72644:0:0:0:0.611049	2	2
ERR3460466:::7301:0:0:0:0.649525	2	2
ERR3460466:::73192:0:0:0:0.638908	2	2
ERR3460466:::73234:0:0:0:0.605160	2	2
ERR3460466:::73386:0:0:0:0.657441	2	2
ERR3460466:::73760:0:0:0:0.610965	2	2
ERR3460466:::74620:0:0:0:0.601795	2	2
ERR3460466:::74701:0:0:0:0.627170	2	2
ERR3460466:::74870:0:0:0:0.608830	2	2
ERR3460466:::74927:0:0:0:0.610767	2	2
ERR3460466:::7519:0:0:0:0.629250	2	2
ERR3460466:::75254:0:0:0:0.634705	2	2
ERR3460466:::75262:0:0:0:0.613355	2	2
ERR3460466:::75410:0:0:0:0.637299	2	2
ERR3460466:::75459:0:0:0:0.646508	2	2
ERR3460466:::75594:0:0:0:0.604281	2	2
ERR3460466:::75641:0:0:0:0.666449	2	2
ERR3460466:::76850:0:0:0:0.650455	2	2
ERR3460466:::7690:0:0:0:0.615498	2	2
ERR3460466:::77032:0:0:0:0.608939	2	2
ERR3460466:::7733:0:0:0:0.632886	2	2
ERR3460466:::77913:0:0:0:0.642759	2	2
ERR3460466:::77963:0:0:0:0.644158	2	2
ERR3460466:::78107:0:0:0:0.626893	2	2
ERR3460466:::78202:0:0:0:0.607271	2	2
ERR3460466:::78291:0:0:0:0.644346	2	2
ERR3460466:::7868:0:0:0:0.617927	2	2
ERR3460466:::7882:0:0:0:0.615386	2	2
ERR3460466:::78933:0:0:0:0.661095	2	2
ERR3460466:::7902:0:0:0:0.620363	2	2
ERR3460466:::79059:0:0:0:0.600396	2	2
ERR3460466:::79105:0:0:0:0.615464	2	2
ERR3460466:::79294:0:0:0:0.608059	2	2
ERR3460466:::8015:0:0:0:0.620767	2	2
ERR3460466:::80507:0:0:0:0.614819	2	2
ERR3460466:::80627:0:0:0:0.618454	2	2
ERR3460466:::80841:0:0:0:0.621867	2	2
ERR3460466:::809:0:0:0:0.618863	2	2
ERR3460466:::81139:0:0:0:0.639736	2	2
ERR3460466:::8124:0:0:0:0.608305	2	2
ERR3460466:::81335:0:0:0:0.610670	2	2
ERR3460466:::8135:0:0:0:0.625799	2	2
ERR3460466:::81829:0:0:0:0.641736	2	2
ERR3460466:::82126:0:0:0:0.608568	2	2
ERR3460466:::82326:0:0:0:0.641483	2	2
ERR3460466:::82448:0:0:0:0.629664	2	2
ERR3460466:::82470:0:0:0:0.616191	2	2
ERR3460466:::82563:0:0:0:0.635282	2	2
ERR3460466:::82618:0:0:0:0.603611	2	2
ERR3460466:::82863:0:0:0:0.604688	2	2
ERR3460466:::83589:0:0:0:0.637354	2	2
ERR3460466:::83666:0:0:0:0.637729	2	2
ERR3460466:::8371:0:0:0:0.623049	2	2
ERR3460466:::8397:0:0:0:0.635794	2	2
ERR3460466:::84587:0:0:0:0.605312	2	2
ERR3460466:::84655:0:0:0:0.629722	2	2
ERR3460466:::8471:0:0:0:0.605520	2	2
ERR3460466:::84723:0:0:0:0.615888	2	2
ERR3460466:::84866:0:0:0:0.600294	2	2
ERR3460466:::85218:0:0:0:0.636579	2	2
ERR3460466:::85355:0:0:0:0.600870	2	2
