OTU	ERR0000003	classification
ERR3:1128010.660678	3	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR3:1128140.630297	3	Eukaryota;Arthropoda;Insecta;Diptera;Nemestrinidae;Trichophthalma;Trichophthalma punctata
ERR3:1129620.701599	3	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Taeniaptera;Taeniaptera ichneumonea
ERR3:1131180.654117	3	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Pictothyris;Pictothyris picta
ERR3:1132990.704893	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes medius
ERR3:1133170.705633	3	Eukaryota;Chordata;Mammalia;Rodentia;Dipodidae;Jaculus;Jaculus jaculus
ERR3:1134230.631227	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1140950.645972	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Ceratosolen;Ceratosolen hewitti
ERR3:1142520.729711	3	Eukaryota;Mollusca;Gastropoda;Volutidae;Alcithoe;Alcithoe wilsonae
ERR3:1144290.604104	3	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR3:1145900.706437	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Dolichoris;Dolichoris subtrinervianae
ERR3:1149700.608416	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Eois;Eois necula
ERR3:1150020.695326	3	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Taeniidae;Hydatigera;Hydatigera krepkogorski
ERR3:1150280.660851	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes medius
ERR3:1154260.664761	3	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Kneriidae;Cromeria;Cromeria nilotica
ERR3:1157000.638257	3	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Platytroctidae;Platytroctes;Platytroctes apus
ERR3:115720.704071	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:1157310.686614	3	Eukaryota;Chordata;Amphibia;Caudata;Cryptobranchidae;Cryptobranchus;Cryptobranchus alleganiensis
ERR3:1158010.649672	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:116340.689359	3	Eukaryota;Arthropoda;Insecta;Siphonaptera;Rhopalopsyllidae;Polygenis;Polygenis roberti
ERR3:1163930.630531	3	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Jolonica;Jolonica nipponica
ERR3:1165480.685530	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Fazia;Fazia strigifacies
ERR3:1165710.643416	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Zapogon;Zapogon evermanni
ERR3:117140.627531	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Gyrinidae;Macrogyrus;Macrogyrus oblongus
ERR3:1171870.624921	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR3:1172720.669336	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Elzunia;Elzunia pavonii
ERR3:1175270.730387	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Guayaquila;Guayaquila emarginata
ERR3:1175460.692152	3	Eukaryota;Chordata;Mammalia;Cervidae;Dama;Dama mesopotamica
ERR3:1176630.673734	3	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles lutzii s. l. 1 RS16
ERR3:1181520.656845	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1187300.701580	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Gelechiidae;Stegasta;Stegasta bosqueella
ERR3:1191600.621523	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta siccana (nomen nudum)
ERR3:1191900.699856	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Hyposmocoma;Hyposmocoma carnivora
ERR3:1193430.684154	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Braunsapis;Braunsapis foveata
ERR3:1193700.609384	3	Eukaryota;Chordata;Mammalia;Rodentia;Geomyidae;Cratogeomys;Cratogeomys fumosus
ERR3:1196080.633377	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Geryonidae;Chaceon;Chaceon granulatus
ERR3:119670.710959	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Agrypnia;Agrypnia obsoleta
ERR3:1199150.690408	3	Eukaryota;Arthropoda;Insecta;Diptera;Clusiidae;Clusiodes;Clusiodes johnsoni
ERR3:1202080.687659	3	Eukaryota;Chordata;Actinopteri;Characiformes;Gasteropelecidae;Carnegiella;Carnegiella strigata
ERR3:1202500.679274	3	Eukaryota;Platyhelminthes;Trematoda;Strigeidida;Schistosomatidae;Dendritobilharzia;Dendritobilharzia pulverulenta
ERR3:1203260.690540	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Siphonopidae;Siphonops;Siphonops annulatus
ERR3:1206190.640078	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Kradibia;Kradibia jacobsi
ERR3:120690.757614	3	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
ERR3:1209960.608935	3	Eukaryota;Arthropoda;Insecta;Diptera;Ptychopteridae;Bittacomorphella;Bittacomorphella fenderiana
ERR3:1223230.701886	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus yoshimatsui
ERR3:1223440.648516	3	Eukaryota;Arthropoda;Insecta;Diptera;Tephritidae;Langatia;Langatia setinerva
ERR3:1229620.670266	3	Eukaryota;Chordata;Mammalia;Insectivora;Soricidae;Crocidura;Crocidura mindorus
ERR3:1230330.672287	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hygrotus;Hygrotus acaroides
ERR3:1234050.695001	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cercopidae;Aufidus;Aufidus nr. biplagiatus JRC-2010
ERR3:1235050.710628	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Lorita;Lorita scarificata
ERR3:1236200.630501	3	Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor augusti
ERR3:1237140.601441	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1237240.736767	3	Eukaryota;Chordata;Testudines;Geoemydidae;Cyclemys;Cyclemys atripons
ERR3:1237290.704096	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:1237950.619949	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;Acropora nasuta
ERR3:1238120.679499	3	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
ERR3:1239490.726666	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Aleochara;Aleochara haematoptera
ERR3:1239700.718547	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Lampyridae;Pyropyga;Pyropyga nigricans
ERR3:1239750.660724	3	Eukaryota;Chordata;Squamata;Gekkonidae;Lepidodactylus;Lepidodactylus lugubris
ERR3:1240320.704623	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Mesembrius;Mesembrius peregrinus
ERR3:1244040.697405	3	Eukaryota;Chordata;Aves;Passeriformes;Sylviidae;Hyliota;Hyliota flavigaster
ERR3:1245990.674041	3	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Taeniaptera;Taeniaptera ichneumonea
ERR3:1251000.620098	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
ERR3:1251290.607937	3	Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;Lipotes;Lipotes vexillifer
ERR3:125240.615073	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Adelphocoris;Adelphocoris nigritylus
ERR3:1252840.728902	3	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
ERR3:1254080.659980	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Ascalaphidae;Ascaloptynx;Ascaloptynx appendiculatus
ERR3:1257280.658563	3	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:1267320.658916	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Osmia;Osmia juxta
ERR3:1270620.711351	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya gracilis
ERR3:1271440.688784	3	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrophyton;Astrophyton muricatum
ERR3:127150.631977	3	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Aesopia;Aesopia cornuta
ERR3:1272810.733983	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:1273720.690887	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Nepidae;Laccotrephes;Laccotrephes robustus
ERR3:1277690.666755	3	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Fucellia;Fucellia tergina
ERR3:128020.671929	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Hydrometridae;Hydrometra;Hydrometra greeni
ERR3:1284580.625494	3	Eukaryota;Platyhelminthes;Cestoda;Spathebothriidea;Acrobothriidae;Didymobothrium;Didymobothrium rudolphii
ERR3:1299930.722685	3	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles letifer
ERR3:1303630.631468	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Scirtidae;Contacyphon;Contacyphon variabilis
ERR3:1306030.683095	3	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
ERR3:1306670.701678	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia montana
ERR3:1312610.698423	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Lorita;Lorita scarificata
ERR3:1314850.678506	3	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus pomeraniae x Gyrodactylus lavareti
ERR3:1315730.676689	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1316790.633097	3	Eukaryota;Chordata;Squamata;Viperidae;Ovophis;Ovophis okinavensis
ERR3:1318560.702166	3	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Pegoplata;Pegoplata annulata
ERR3:1321520.655572	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Metopomyza;Metopomyza flavonotata
ERR3:1327940.676925	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Miridae;Adelphocoris;Adelphocoris nigritylus
ERR3:1337280.713304	3	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:1338280.700487	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Dideopsis;Dideopsis aegrota
ERR3:1339040.687884	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1339320.696394	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila hamifera
ERR3:1341120.662389	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Palapsalta;Palapsalta eyrei
ERR3:1342290.713025	3	Eukaryota;Arthropoda;Insecta;Siphonaptera;Ischnopsyllidae;Dampfia;Dampfia grahami
ERR3:1342620.658943	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Pamphagidae;Sinotmethis;Sinotmethis brachypterus
ERR3:1343920.689969	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus fusciceps
ERR3:1349890.682210	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1353520.629175	3	Eukaryota;Hemichordata;Enteropneusta;Ptychoderidae;Balanoglossus;Balanoglossus clavigerus
ERR3:1362780.689893	3	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Jolonica;Jolonica nipponica
ERR3:1364170.668061	3	Eukaryota;Platyhelminthes;Cestoda;Diphyllobothriidea;Diphyllobothriidae;Sparganum;Sparganum proliferum
ERR3:1365440.618778	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Myrmeleontidae;Brachynemurus;Brachynemurus hubbardi
ERR3:138330.624542	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta herveyensis (nomen nudum)
ERR3:139120.698307	3	Eukaryota;Chordata;Mammalia;Cervidae;Rusa;Rusa alfredi
ERR3:142150.650095	3	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:142490.726198	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta kriki (nomen nudum)
ERR3:146280.673625	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Corynoneura;Corynoneura carriana
ERR3:151590.712253	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:155650.678165	3	Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Creobroter;Creobroter laevicollis
ERR3:168630.679407	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes turdus
ERR3:17200.710231	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Alpheidae;Alpheus;Alpheus distinguendus
ERR3:173980.608288	3	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
ERR3:174130.643527	3	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Pegasidae;Eurypegasus;Eurypegasus draconis
ERR3:176450.644230	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila vulcana
ERR3:177560.689771	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Procladius;Procladius denticulatus
ERR3:180270.646833	3	Eukaryota;Chordata;Actinopteri;Pomacanthidae;Genicanthus;Genicanthus semifasciatus
ERR3:200210.717012	3	Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Rhinochimaera;Rhinochimaera pacifica
ERR3:205640.675161	3	Eukaryota;Arthropoda;Insecta;Diptera;Dolichopodidae;Campsicnemus;Campsicnemus marginatus
ERR3:207080.634416	3	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Tosana;Tosana niwae
ERR3:210540.617963	3	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:210920.706278	3	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Hemichaeta;Hemichaeta scutellata
ERR3:212460.727345	3	Eukaryota;Mollusca;Gastropoda;Volutidae;Alcithoe;Alcithoe arabica
ERR3:217720.718708	3	Eukaryota;Chordata;Squamata;Pythonidae;Python;Python regius
ERR3:22880.654937	3	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Statilia;Statilia nemoralis
ERR3:229340.652341	3	Eukaryota;Nematoda;Chromadorea;Spirurida;Onchocercidae;Onchocerca;Onchocerca flexuosa
ERR3:231330.682799	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Orthocladius;Orthocladius telochaetus
ERR3:233290.680621	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:234410.725627	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR3:241900.699170	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:242980.664712	3	Eukaryota;Chordata;Squamata;Viperidae;Ovophis;Ovophis okinavensis
ERR3:246810.717240	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum;Polypedilum quadriguttatum
ERR3:247830.621633	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:248180.691423	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Phoxinus;Phoxinus ujmonensis
ERR3:25060.629128	3	Eukaryota;Chordata;Squamata;Agamidae;Leiolepis;Leiolepis boehmei
ERR3:252700.684485	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza luteoscutellata
ERR3:260050.718353	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Lasioglossum;Lasioglossum convexum
ERR3:261250.730584	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Pseudostegana;Pseudostegana angustifasciata
ERR3:265480.682576	3	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Radopholus;Radopholus similis
ERR3:266790.683690	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:268600.612552	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus fusciceps
ERR3:269580.717524	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Orotrechus;Orotrechus jamae
ERR3:284120.723290	3	Eukaryota;Porifera;Demospongiae;Astrophorida;Geodiidae;Caminus;Caminus vulcani
ERR3:284350.679794	3	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Grallipeza;Grallipeza vicina
ERR3:285030.709549	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:294850.651693	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Pseudostegana;Pseudostegana angustifasciata
ERR3:29820.695648	3	Eukaryota;Cnidaria;Multivalvulida;Kudoidae;Kudoa;Kudoa hexapunctata
ERR3:304550.633161	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Parathelphusidae;Austrothelphusa;Austrothelphusa transversa
ERR3:30770.699630	3	Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;Lipotes;Lipotes vexillifer
ERR3:315550.631430	3	Eukaryota;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla celebesensis
ERR3:321050.703114	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Schizopodidae;Schizopus;Schizopus laetus
ERR3:324470.680436	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides limpidus
ERR3:327870.699811	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia alpina
ERR3:334360.608183	3	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopettidae;Paracyclopina;Paracyclopina nana
ERR3:338150.709538	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Helodon;Helodon alpestris
ERR3:339120.712906	3	Eukaryota;Acanthocephala;Eoacanthocephala;Gyracanthocephala;Quadrigyridae;Pallisentis;Pallisentis celatus
ERR3:35870.619163	3	Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne pelagica
ERR3:376940.690534	3	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Pericapritermes;Pericapritermes nigerianus
ERR3:409420.657098	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Diabrotica;Diabrotica lemniscata
ERR3:423930.648891	3	Eukaryota;Arthropoda;Insecta;Diptera;Dolichopodidae;Campsicnemus;Campsicnemus marginatus
ERR3:4240.712033	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Ablabesmyia;Ablabesmyia aspera
ERR3:429410.718118	3	Eukaryota;Chordata;Squamata;Cylindrophiidae;Cylindrophis;Cylindrophis ruffus
ERR3:444730.725695	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium anatinum
ERR3:446800.638636	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ceratina;Ceratina tanganyicensis
ERR3:468080.648506	3	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Leptomyxotermes;Leptomyxotermes doriae
ERR3:47370.693753	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Amblycipitidae;Liobagrus;Liobagrus kingi
ERR3:476380.629291	3	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:484480.710761	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus spathiger
ERR3:500760.606605	3	Eukaryota;Chordata;Mammalia;Monotremata;Tachyglossidae;Zaglossus;Zaglossus bruijni
ERR3:513150.699581	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Agabus;Agabus bicolor
ERR3:526050.633682	3	Eukaryota;Chordata;Mammalia;Rodentia;Sciuridae;Hylopetes;Hylopetes phayrei
ERR3:554460.710747	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:584920.699583	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:605370.702862	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Amara;Amara infima
ERR3:611510.654844	3	Eukaryota;Arthropoda;Insecta;Psocoptera;Psocidae;Psococerastis;Psococerastis albimaculata
ERR3:61490.677848	3	Eukaryota;Arthropoda;Chilopoda;Lithobiomorpha;Henicopidae;Cermatobius;Cermatobius longicornis
ERR3:619060.635432	3	Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Oxypilus;Oxypilus hamatus
ERR3:720270.693586	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium sofiani
ERR3:745510.717409	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Psectrocladius;Psectrocladius octomaculatus
ERR3:753530.703996	3	Eukaryota;Arthropoda;Insecta;Diptera;Ptychopteridae;Bittacomorphella;Bittacomorphella fenderiana
ERR3:783260.704486	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Lampronia;Lampronia rubiella
ERR3:855820.661402	3	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium conicum
ERR3:937470.624952	3	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
