amplicon	linearized.dereplicate_ERR3460470.merged.fastq	total
ERR3460470:::14442:0:0:0:0.602948	4	4
ERR3460470:::14637:0:0:0:0.645861	4	4
ERR3460470:::14652:0:0:0:0.611783	4	4
ERR3460470:::14713:0:0:0:0.603629	4	4
ERR3460470:::14733:0:0:0:0.647833	4	4
ERR3460470:::14800:0:0:0:0.627830	4	4
ERR3460470:::15256:0:0:0:0.600402	4	4
ERR3460470:::15445:0:0:0:0.601102	4	4
ERR3460470:::15450:0:0:0:0.642677	4	4
ERR3460470:::15493:0:0:0:0.616496	4	4
ERR3460470:::15561:0:0:0:0.602358	4	4
ERR3460470:::15724:0:0:0:0.633066	4	4
ERR3460470:::15759:0:0:0:0.617881	4	4
ERR3460470:::15982:0:0:0:0.605406	4	4
ERR3460470:::1624:0:0:0:0.601158	4	4
ERR3460470:::16295:0:0:0:0.620472	4	4
ERR3460470:::16301:0:0:0:0.634306	4	4
ERR3460470:::16320:0:0:0:0.614929	4	4
ERR3460470:::1632:0:0:0:0.603339	4	4
ERR3460470:::16419:0:0:0:0.638077	4	4
ERR3460470:::16769:0:0:0:0.615594	4	4
