amplicon	SRR1808872	total
SRR11808872:1266570.619630	1	1
SRR11808872:1266600.607084	1	1
SRR11808872:126660.641159	1	1
SRR11808872:1266640.643901	1	1
SRR11808872:1266690.646177	1	1
SRR11808872:126670.633454	1	1
SRR11808872:1266810.604519	1	1
SRR11808872:1266860.630324	1	1
SRR11808872:1266970.632319	1	1
SRR11808872:12670.608240	1	1
SRR11808872:1267190.650540	1	1
SRR11808872:1267280.613473	1	1
SRR11808872:126730.603622	1	1
SRR11808872:1267370.608661	1	1
SRR11808872:1267400.606437	1	1
SRR11808872:1267440.608994	1	1
SRR11808872:1267740.634949	1	1
SRR11808872:1267830.622253	1	1
SRR11808872:126790.633877	1	1
SRR11808872:1267940.612457	1	1
SRR11808872:1267980.605162	1	1
SRR11808872:1268020.618736	1	1
SRR11808872:1268100.615651	1	1
SRR11808872:126820.614131	1	1
SRR11808872:1268470.628728	1	1
SRR11808872:1268530.622939	1	1
SRR11808872:1268550.601423	1	1
SRR11808872:1268570.634645	1	1
SRR11808872:1268720.645960	1	1
SRR11808872:1268870.601035	1	1
SRR11808872:1268970.622274	1	1
SRR11808872:1269020.619357	1	1
SRR11808872:126910.612658	1	1
SRR11808872:1269130.604918	1	1
SRR11808872:1269420.613171	1	1
SRR11808872:1269450.604954	1	1
SRR11808872:1269610.622188	1	1
SRR11808872:1269700.618213	1	1
SRR11808872:1269780.615681	1	1
SRR11808872:1269980.627374	1	1
SRR11808872:1270140.616535	1	1
SRR11808872:1270180.616594	1	1
SRR11808872:1270280.624062	1	1
SRR11808872:1270310.676362	1	1
SRR11808872:1270320.626637	1	1
SRR11808872:1270630.605677	1	1
SRR11808872:1270640.618024	1	1
SRR11808872:127070.640168	1	1
SRR11808872:1270710.617497	1	1
SRR11808872:1270770.624635	1	1
SRR11808872:1270820.631127	1	1
SRR11808872:1270890.619294	1	1
SRR11808872:1270900.600038	1	1
SRR11808872:127090.607707	1	1
SRR11808872:1270970.604519	1	1
SRR11808872:1271000.629579	1	1
SRR11808872:1271080.614200	1	1
SRR11808872:1271180.615460	1	1
SRR11808872:1271250.609162	1	1
SRR11808872:1271270.625125	1	1
SRR11808872:127130.630037	1	1
SRR11808872:127170.626492	1	1
SRR11808872:1271790.613283	1	1
SRR11808872:1271850.633429	1	1
SRR11808872:1272000.610908	1	1
SRR11808872:127200.607437	1	1
SRR11808872:12720.626228	1	1
SRR11808872:1272100.632719	1	1
SRR11808872:1272130.665210	1	1
SRR11808872:1272380.609343	1	1
SRR11808872:1272570.626652	1	1
SRR11808872:1272990.635578	1	1
SRR11808872:127370.612324	1	1
SRR11808872:1274450.629677	1	1
SRR11808872:1274830.691157	1	1
SRR11808872:1274990.600177	1	1
SRR11808872:1275370.636249	1	1
SRR11808872:1275410.617116	1	1
SRR11808872:127550.606812	1	1
SRR11808872:1275530.605033	1	1
SRR11808872:1275540.617912	1	1
SRR11808872:1275630.641538	1	1
SRR11808872:1275730.608763	1	1
SRR11808872:1275790.619050	1	1
SRR11808872:1275870.654809	1	1
SRR11808872:1275960.619556	1	1
SRR11808872:1275990.639073	1	1
SRR11808872:1276050.621333	1	1
SRR11808872:1276100.616383	1	1
SRR11808872:1276240.604724	1	1
SRR11808872:1276270.655063	1	1
SRR11808872:1276310.623349	1	1
SRR11808872:1276380.601152	1	1
SRR11808872:1276480.612740	1	1
SRR11808872:1276570.610358	1	1
SRR11808872:1276690.603284	1	1
SRR11808872:1276790.601869	1	1
SRR11808872:1276800.607264	1	1
SRR11808872:1276810.611415	1	1
SRR11808872:1276840.628156	1	1
SRR11808872:1276890.653524	1	1
SRR11808872:1277830.639463	1	1
SRR11808872:1278020.622482	1	1
SRR11808872:1278050.612351	1	1
SRR11808872:1278120.629787	1	1
SRR11808872:1278200.623043	1	1
SRR11808872:127820.621071	1	1
SRR11808872:127830.607570	1	1
SRR11808872:127840.617630	1	1
SRR11808872:1278410.617334	1	1
SRR11808872:1278530.614790	1	1
SRR11808872:1278540.627316	1	1
SRR11808872:1278620.633622	1	1
SRR11808872:127880.612622	1	1
SRR11808872:1278810.603115	1	1
SRR11808872:127890.603587	1	1
SRR11808872:1279010.639223	1	1
SRR11808872:1279110.600581	1	1
SRR11808872:1279140.637649	1	1
SRR11808872:1279250.627634	1	1
SRR11808872:1279370.608578	1	1
SRR11808872:1279400.625708	1	1
SRR11808872:1279410.627361	1	1
SRR11808872:1279510.649240	1	1
SRR11808872:1279540.629013	1	1
SRR11808872:1279620.600206	1	1
SRR11808872:1279650.616577	1	1
SRR11808872:1279850.604812	1	1
SRR11808872:1279860.638889	1	1
SRR11808872:1279880.602102	1	1
SRR11808872:1279900.626713	1	1
SRR11808872:1279940.655454	1	1
SRR11808872:1279960.627043	1	1
SRR11808872:1280030.649407	1	1
SRR11808872:1280160.620120	1	1
SRR11808872:1280250.625216	1	1
SRR11808872:1280300.612688	1	1
SRR11808872:1280330.608168	1	1
SRR11808872:1280340.603020	1	1
SRR11808872:1280380.601288	1	1
SRR11808872:1280430.614090	1	1
SRR11808872:1280520.627679	1	1
SRR11808872:1280530.616856	1	1
SRR11808872:128060.636244	1	1
SRR11808872:1280680.638181	1	1
SRR11808872:1280710.630373	1	1
SRR11808872:1280770.605691	1	1
SRR11808872:128080.600803	1	1
SRR11808872:1280820.619177	1	1
SRR11808872:1280860.623529	1	1
SRR11808872:1280870.603939	1	1
SRR11808872:1280940.601767	1	1
SRR11808872:1281040.649727	1	1
SRR11808872:1281060.621350	1	1
SRR11808872:1281190.629602	1	1
SRR11808872:1281350.630127	1	1
SRR11808872:1281380.619080	1	1
SRR11808872:1281420.613764	1	1
SRR11808872:1281490.637410	1	1
SRR11808872:1281560.632349	1	1
SRR11808872:1281640.657841	1	1
SRR11808872:128170.603693	1	1
SRR11808872:1281760.607631	1	1
SRR11808872:1281950.647068	1	1
SRR11808872:1281980.628168	1	1
SRR11808872:1282050.612689	1	1
SRR11808872:1282060.608060	1	1
SRR11808872:1282080.602407	1	1
SRR11808872:1282090.655936	1	1
SRR11808872:1282370.646790	1	1
SRR11808872:1282400.607305	1	1
SRR11808872:128240.626321	1	1
SRR11808872:1282490.625023	1	1
SRR11808872:1282750.620853	1	1
SRR11808872:1282820.607482	1	1
SRR11808872:1282830.628205	1	1
SRR11808872:1282900.614443	1	1
SRR11808872:128290.608154	1	1
SRR11808872:1282990.615757	1	1
SRR11808872:1283000.636347	1	1
SRR11808872:1283230.665959	1	1
SRR11808872:1283400.608757	1	1
SRR11808872:1283430.608574	1	1
SRR11808872:128350.626621	1	1
SRR11808872:1283510.628474	1	1
SRR11808872:1283740.642283	1	1
SRR11808872:1283900.603400	1	1
SRR11808872:1283910.604253	1	1
SRR11808872:1283980.609058	1	1
SRR11808872:1283990.600019	1	1
SRR11808872:1284080.626524	1	1
SRR11808872:1284110.620781	1	1
SRR11808872:1284300.640277	1	1
SRR11808872:1284340.619290	1	1
SRR11808872:1284510.605939	1	1
SRR11808872:1284550.642659	1	1
SRR11808872:1284560.601200	1	1
SRR11808872:1284740.626767	1	1
SRR11808872:1284890.641030	1	1
SRR11808872:128490.611759	1	1
SRR11808872:1284990.605268	1	1
SRR11808872:1285020.605732	1	1
SRR11808872:1285060.644754	1	1
SRR11808872:1285110.635950	1	1
SRR11808872:1285290.616364	1	1
SRR11808872:1285380.612737	1	1
SRR11808872:1285560.610566	1	1
SRR11808872:1285720.631229	1	1
SRR11808872:128590.641639	1	1
SRR11808872:1285980.622861	1	1
SRR11808872:1285990.600444	1	1
SRR11808872:1286090.616539	1	1
SRR11808872:1286190.621891	1	1
SRR11808872:1286220.627168	1	1
SRR11808872:1286230.639066	1	1
SRR11808872:1286460.605077	1	1
SRR11808872:1286510.613879	1	1
SRR11808872:1286530.613285	1	1
SRR11808872:128660.614641	1	1
SRR11808872:128670.643081	1	1
SRR11808872:1286810.634028	1	1
SRR11808872:1286890.613177	1	1
SRR11808872:12870.638913	1	1
SRR11808872:1287170.623267	1	1
SRR11808872:1287340.611719	1	1
SRR11808872:128760.610168	1	1
SRR11808872:1287750.603058	1	1
SRR11808872:1287920.611293	1	1
SRR11808872:1287990.605696	1	1
SRR11808872:128800.603535	1	1
SRR11808872:1288100.624249	1	1
SRR11808872:1288110.611777	1	1
SRR11808872:1288170.602628	1	1
SRR11808872:1288470.627347	1	1
SRR11808872:1289110.601395	1	1
SRR11808872:1289350.621855	1	1
SRR11808872:1289360.609038	1	1
SRR11808872:1289460.606327	1	1
SRR11808872:1289540.615191	1	1
SRR11808872:1289690.603264	1	1
SRR11808872:128970.616369	1	1
SRR11808872:1289740.636558	1	1
SRR11808872:1289820.615314	1	1
SRR11808872:1289840.626348	1	1
SRR11808872:1289980.647905	1	1
SRR11808872:1290220.600269	1	1
SRR11808872:129030.640710	1	1
SRR11808872:129090.647168	1	1
SRR11808872:1291460.616748	1	1
SRR11808872:1291760.623386	1	1
SRR11808872:1291790.603362	1	1
SRR11808872:12920.606311	1	1
SRR11808872:1292200.613770	1	1
SRR11808872:1292300.618740	1	1
SRR11808872:1292310.608864	1	1
SRR11808872:1292360.610128	1	1
SRR11808872:129240.612941	1	1
SRR11808872:1292450.615591	1	1
SRR11808872:1292480.609458	1	1
SRR11808872:1292520.609802	1	1
SRR11808872:1292570.618531	1	1
SRR11808872:1292630.600529	1	1
SRR11808872:1292720.633130	1	1
SRR11808872:1292920.642909	1	1
SRR11808872:1292940.618148	1	1
SRR11808872:1292970.608317	1	1
SRR11808872:1293070.615471	1	1
SRR11808872:1293080.601315	1	1
SRR11808872:1293150.619412	1	1
SRR11808872:1293170.600960	1	1
SRR11808872:1293180.610402	1	1
SRR11808872:1293190.602238	1	1
SRR11808872:1293450.610317	1	1
SRR11808872:1293550.624636	1	1
SRR11808872:1293560.607678	1	1
SRR11808872:1293580.603677	1	1
SRR11808872:1293640.603361	1	1
SRR11808872:1293690.617376	1	1
SRR11808872:1293790.609074	1	1
SRR11808872:1293820.628126	1	1
SRR11808872:1293830.610664	1	1
SRR11808872:1293890.622121	1	1
SRR11808872:1293910.615348	1	1
SRR11808872:1293920.614293	1	1
SRR11808872:1293930.617649	1	1
SRR11808872:129410.601746	1	1
SRR11808872:1294200.624425	1	1
SRR11808872:1294270.646717	1	1
SRR11808872:1294310.603434	1	1
SRR11808872:1294330.631261	1	1
SRR11808872:1294340.605457	1	1
SRR11808872:1294450.600202	1	1
SRR11808872:1294700.639655	1	1
SRR11808872:1294740.632772	1	1
SRR11808872:1295200.622645	1	1
SRR11808872:1295210.602934	1	1
SRR11808872:1295530.603828	1	1
SRR11808872:129570.614578	1	1
SRR11808872:1295730.602043	1	1
SRR11808872:129580.625706	1	1
SRR11808872:1295960.642499	1	1
SRR11808872:1296020.617769	1	1
SRR11808872:1296130.607801	1	1
SRR11808872:1296260.610461	1	1
SRR11808872:1296410.623112	1	1
SRR11808872:1296540.629888	1	1
SRR11808872:129660.625934	1	1
SRR11808872:1296640.611591	1	1
SRR11808872:1296650.608256	1	1
SRR11808872:1296690.608826	1	1
SRR11808872:1297040.610965	1	1
SRR11808872:1297130.607258	1	1
SRR11808872:1297170.618066	1	1
SRR11808872:1297260.601268	1	1
SRR11808872:1297290.604354	1	1
SRR11808872:1297340.606848	1	1
SRR11808872:1297400.626795	1	1
SRR11808872:1297420.612987	1	1
SRR11808872:1297650.615516	1	1
SRR11808872:1297690.607189	1	1
SRR11808872:1297700.632793	1	1
SRR11808872:1297740.654399	1	1
SRR11808872:1297830.628544	1	1
SRR11808872:1297850.614414	1	1
SRR11808872:1297860.622900	1	1
SRR11808872:12980.637267	1	1
SRR11808872:129810.627253	1	1
SRR11808872:129820.614721	1	1
SRR11808872:1298250.602037	1	1
SRR11808872:1298310.614825	1	1
SRR11808872:1298320.631982	1	1
SRR11808872:1298390.605468	1	1
SRR11808872:1298430.606951	1	1
SRR11808872:1298500.640083	1	1
SRR11808872:1298660.645553	1	1
SRR11808872:1298730.604106	1	1
SRR11808872:129880.633777	1	1
SRR11808872:129890.617318	1	1
SRR11808872:1299270.615013	1	1
SRR11808872:1299300.629805	1	1
SRR11808872:1299330.603941	1	1
SRR11808872:1299420.610310	1	1
SRR11808872:129970.622595	1	1
SRR11808872:1299810.634863	1	1
SRR11808872:1300.621247	1	1
SRR11808872:1300370.605795	1	1
SRR11808872:130120.601689	1	1
SRR11808872:1301510.600968	1	1
SRR11808872:1301720.603564	1	1
SRR11808872:1301810.603123	1	1
SRR11808872:130200.605800	1	1
SRR11808872:130220.632599	1	1
SRR11808872:1302210.618279	1	1
SRR11808872:1302310.600668	1	1
SRR11808872:1302730.621114	1	1
SRR11808872:1302790.617976	1	1
SRR11808872:1303020.618051	1	1
SRR11808872:1303180.617961	1	1
SRR11808872:1303400.604798	1	1
SRR11808872:1303800.621115	1	1
SRR11808872:130400.644177	1	1
SRR11808872:1304100.622625	1	1
SRR11808872:1304260.614028	1	1
SRR11808872:1304490.602141	1	1
SRR11808872:1304560.620657	1	1
SRR11808872:1304630.629514	1	1
SRR11808872:1304770.615589	1	1
SRR11808872:1304900.610110	1	1
SRR11808872:1304930.613722	1	1
SRR11808872:1304980.635485	1	1
SRR11808872:130500.652381	1	1
SRR11808872:1305290.623990	1	1
SRR11808872:1305530.609972	1	1
SRR11808872:1305550.621832	1	1
SRR11808872:1305660.635364	1	1
SRR11808872:1305760.642833	1	1
SRR11808872:1305860.608450	1	1
SRR11808872:1305890.611543	1	1
SRR11808872:1305970.604146	1	1
SRR11808872:130600.610649	1	1
SRR11808872:1306240.629705	1	1
SRR11808872:1306350.642757	1	1
SRR11808872:1306570.616069	1	1
SRR11808872:130660.603323	1	1
SRR11808872:1306610.641366	1	1
SRR11808872:1306670.640393	1	1
SRR11808872:130670.630913	1	1
SRR11808872:1306780.618243	1	1
SRR11808872:1306800.614917	1	1
SRR11808872:1306880.624149	1	1
SRR11808872:1307100.608673	1	1
SRR11808872:130720.646464	1	1
SRR11808872:1307330.601508	1	1
SRR11808872:1307460.639749	1	1
SRR11808872:1307730.607425	1	1
SRR11808872:1307740.626758	1	1
SRR11808872:1308080.605160	1	1
SRR11808872:1308090.628931	1	1
SRR11808872:1308470.610091	1	1
SRR11808872:1308480.606812	1	1
SRR11808872:1308580.613453	1	1
SRR11808872:1308710.600207	1	1
SRR11808872:1308750.611221	1	1
SRR11808872:1308840.605080	1	1
SRR11808872:130900.608917	1	1
SRR11808872:1309080.618298	1	1
SRR11808872:1309340.603173	1	1
SRR11808872:1309470.627539	1	1
SRR11808872:1309480.649275	1	1
SRR11808872:1309730.638276	1	1
SRR11808872:1309900.612386	1	1
SRR11808872:1309920.610406	1	1
SRR11808872:131000.621538	1	1
SRR11808872:1310120.613565	1	1
SRR11808872:1310170.614282	1	1
SRR11808872:1310190.602349	1	1
SRR11808872:1310270.625461	1	1
SRR11808872:1310300.619361	1	1
SRR11808872:1310330.625099	1	1
SRR11808872:1310730.610672	1	1
SRR11808872:1310740.613572	1	1
SRR11808872:131080.642069	1	1
SRR11808872:1310810.612874	1	1
SRR11808872:1310850.601236	1	1
SRR11808872:1311020.603267	1	1
SRR11808872:1311030.615623	1	1
SRR11808872:131110.627781	1	1
SRR11808872:1311130.602578	1	1
SRR11808872:1311210.613606	1	1
SRR11808872:1311370.612474	1	1
SRR11808872:131160.636315	1	1
SRR11808872:1311680.625374	1	1
SRR11808872:1311740.615280	1	1
SRR11808872:131180.622336	1	1
SRR11808872:1311990.615598	1	1
SRR11808872:1312010.635888	1	1
SRR11808872:1312070.609667	1	1
SRR11808872:1312150.608411	1	1
SRR11808872:1312180.603727	1	1
SRR11808872:1314380.611177	1	1
SRR11808872:131440.616306	1	1
SRR11808872:1314520.606428	1	1
SRR11808872:1314560.627546	1	1
SRR11808872:131480.618323	1	1
SRR11808872:1314910.602698	1	1
SRR11808872:1314920.603058	1	1
SRR11808872:1314960.602080	1	1
SRR11808872:131510.656326	1	1
SRR11808872:1315220.609811	1	1
SRR11808872:1315360.607381	1	1
SRR11808872:131540.626628	1	1
SRR11808872:1315450.603156	1	1
SRR11808872:1315570.618390	1	1
SRR11808872:1315690.600398	1	1
SRR11808872:1315830.618315	1	1
SRR11808872:1315840.609593	1	1
SRR11808872:131590.606168	1	1
SRR11808872:1315930.638967	1	1
SRR11808872:1315980.621341	1	1
SRR11808872:131610.609679	1	1
SRR11808872:1316420.615660	1	1
SRR11808872:1316450.608603	1	1
SRR11808872:131670.634874	1	1
SRR11808872:1316710.618925	1	1
SRR11808872:1316910.619429	1	1
SRR11808872:1317070.618007	1	1
SRR11808872:1317440.652834	1	1
SRR11808872:1317640.603057	1	1
SRR11808872:1317660.643461	1	1
SRR11808872:1317700.600642	1	1
SRR11808872:131770.603548	1	1
SRR11808872:1317730.618908	1	1
SRR11808872:1317750.624770	1	1
SRR11808872:1317970.650720	1	1
SRR11808872:1318100.618842	1	1
SRR11808872:131810.605221	1	1
SRR11808872:1318130.613156	1	1
SRR11808872:1318150.626975	1	1
SRR11808872:1318160.608119	1	1
SRR11808872:1318180.635151	1	1
SRR11808872:131820.630092	1	1
SRR11808872:1318280.655465	1	1
SRR11808872:1318290.629578	1	1
SRR11808872:1318410.618554	1	1
SRR11808872:1318430.629501	1	1
SRR11808872:1318510.604053	1	1
SRR11808872:1318570.616869	1	1
SRR11808872:1318580.620055	1	1
SRR11808872:1318600.617825	1	1
SRR11808872:1318730.612855	1	1
SRR11808872:1318770.620596	1	1
SRR11808872:1318800.603799	1	1
SRR11808872:1318840.609026	1	1
SRR11808872:1318860.631992	1	1
SRR11808872:1318870.602636	1	1
SRR11808872:1318880.621555	1	1
SRR11808872:131890.624248	1	1
SRR11808872:1318910.614854	1	1
SRR11808872:1318930.615536	1	1
SRR11808872:1319000.635892	1	1
SRR11808872:1319010.644209	1	1
SRR11808872:1319030.614878	1	1
SRR11808872:131910.617225	1	1
SRR11808872:1319200.621945	1	1
SRR11808872:1319280.631302	1	1
SRR11808872:1319290.608777	1	1
SRR11808872:1319300.617309	1	1
SRR11808872:1319340.638601	1	1
SRR11808872:131950.629059	1	1
SRR11808872:1319590.617946	1	1
SRR11808872:1319650.625615	1	1
SRR11808872:1319760.631502	1	1
SRR11808872:1319820.629410	1	1
SRR11808872:1319830.658609	1	1
SRR11808872:1319890.616330	1	1
SRR11808872:131990.601882	1	1
SRR11808872:1319930.607964	1	1
SRR11808872:1319940.625321	1	1
SRR11808872:1319950.623225	1	1
SRR11808872:1319960.601235	1	1
SRR11808872:1319970.606363	1	1
SRR11808872:13200.619423	1	1
SRR11808872:1320050.630779	1	1
SRR11808872:1320060.606905	1	1
SRR11808872:1320150.602393	1	1
SRR11808872:1320380.637838	1	1
SRR11808872:1320390.624373	1	1
SRR11808872:1320410.643330	1	1
SRR11808872:1320450.623221	1	1
SRR11808872:1320510.639593	1	1
SRR11808872:1320780.605712	1	1
SRR11808872:1320850.634940	1	1
SRR11808872:132090.617406	1	1
SRR11808872:1320920.623306	1	1
SRR11808872:1320990.617329	1	1
SRR11808872:1321010.618425	1	1
SRR11808872:1321060.618017	1	1
SRR11808872:1321130.603908	1	1
SRR11808872:1321140.603474	1	1
SRR11808872:1321190.623390	1	1
SRR11808872:1321220.642929	1	1
SRR11808872:1321300.636602	1	1
SRR11808872:132130.621875	1	1
SRR11808872:1321390.621614	1	1
SRR11808872:1321490.630878	1	1
SRR11808872:1321550.610878	1	1
SRR11808872:1321570.615765	1	1
SRR11808872:1321590.611283	1	1
SRR11808872:1321690.612867	1	1
SRR11808872:1321700.601427	1	1
SRR11808872:1321750.614809	1	1
SRR11808872:132180.612409	1	1
SRR11808872:1321880.627681	1	1
SRR11808872:1321980.606481	1	1
SRR11808872:1322000.615196	1	1
SRR11808872:13220.619548	1	1
SRR11808872:1322010.601039	1	1
SRR11808872:1322030.632707	1	1
SRR11808872:1322060.644804	1	1
SRR11808872:1322110.607983	1	1
SRR11808872:1322210.609709	1	1
SRR11808872:1322430.633866	1	1
SRR11808872:1322440.623263	1	1
SRR11808872:1322520.631526	1	1
SRR11808872:1322540.619665	1	1
SRR11808872:1322600.632877	1	1
SRR11808872:132260.625146	1	1
SRR11808872:1322620.630732	1	1
SRR11808872:1322680.632149	1	1
SRR11808872:1322720.639997	1	1
SRR11808872:1322770.619763	1	1
SRR11808872:1322850.637774	1	1
SRR11808872:1323150.600182	1	1
SRR11808872:132320.623133	1	1
SRR11808872:1323220.609351	1	1
SRR11808872:1323280.612093	1	1
SRR11808872:1323330.625315	1	1
SRR11808872:1323420.609969	1	1
SRR11808872:1323440.627928	1	1
SRR11808872:132350.618220	1	1
SRR11808872:1323540.610297	1	1
SRR11808872:1323570.630259	1	1
SRR11808872:1323710.611882	1	1
SRR11808872:1323750.608467	1	1
SRR11808872:1323770.626536	1	1
SRR11808872:1323790.611101	1	1
SRR11808872:1323850.604291	1	1
SRR11808872:1323860.618356	1	1
SRR11808872:1323890.602813	1	1
SRR11808872:1323960.619416	1	1
SRR11808872:1324010.646660	1	1
SRR11808872:1324050.604891	1	1
SRR11808872:1324060.604299	1	1
SRR11808872:1324080.618793	1	1
SRR11808872:1324140.624962	1	1
SRR11808872:1324150.632722	1	1
SRR11808872:1324370.609873	1	1
SRR11808872:1324460.609574	1	1
SRR11808872:1324550.600066	1	1
SRR11808872:1324560.609945	1	1
SRR11808872:1324590.606969	1	1
SRR11808872:1324610.617342	1	1
SRR11808872:1324630.600456	1	1
SRR11808872:1324690.605348	1	1
SRR11808872:1324820.621997	1	1
SRR11808872:1324850.621567	1	1
SRR11808872:1324910.621671	1	1
SRR11808872:1324920.606391	1	1
SRR11808872:1324970.641319	1	1
SRR11808872:1324990.643119	1	1
SRR11808872:1325200.612043	1	1
SRR11808872:1325240.620983	1	1
SRR11808872:1325330.602784	1	1
SRR11808872:1325350.621181	1	1
SRR11808872:1325360.604288	1	1
SRR11808872:132540.612663	1	1
SRR11808872:1325450.610072	1	1
SRR11808872:1325550.615656	1	1
SRR11808872:1325560.623907	1	1
SRR11808872:1325890.614692	1	1
SRR11808872:1325910.643630	1	1
SRR11808872:1326080.609905	1	1
SRR11808872:1327570.600494	1	1
SRR11808872:1327710.600515	1	1
SRR11808872:1328000.611780	1	1
SRR11808872:1328090.618553	1	1
SRR11808872:1328180.606265	1	1
SRR11808872:1328440.600729	1	1
SRR11808872:1328470.614976	1	1
SRR11808872:132850.631994	1	1
SRR11808872:1328640.601088	1	1
SRR11808872:132890.623146	1	1
SRR11808872:13290.625355	1	1
SRR11808872:1329080.629161	1	1
SRR11808872:1329140.620040	1	1
SRR11808872:1329280.632150	1	1
SRR11808872:1329290.612628	1	1
SRR11808872:1329350.609329	1	1
SRR11808872:132960.611036	1	1
SRR11808872:1329630.624227	1	1
SRR11808872:1329700.600549	1	1
SRR11808872:132980.611796	1	1
SRR11808872:13300.606750	1	1
SRR11808872:1330260.605799	1	1
SRR11808872:1330270.604497	1	1
SRR11808872:1330310.600155	1	1
SRR11808872:1330380.604578	1	1
SRR11808872:1330430.620675	1	1
SRR11808872:1330660.637324	1	1
SRR11808872:1330960.640609	1	1
SRR11808872:1330980.601751	1	1
SRR11808872:1331030.635995	1	1
SRR11808872:1331140.612341	1	1
SRR11808872:1331220.631189	1	1
SRR11808872:1331230.628839	1	1
SRR11808872:1331290.605417	1	1
SRR11808872:1331310.609452	1	1
SRR11808872:1331390.625006	1	1
SRR11808872:1331450.609314	1	1
SRR11808872:1331470.610013	1	1
SRR11808872:1331530.620754	1	1
SRR11808872:1331540.635374	1	1
SRR11808872:1331590.607054	1	1
SRR11808872:1331650.603221	1	1
SRR11808872:1331670.628886	1	1
SRR11808872:1331700.611387	1	1
SRR11808872:133170.615377	1	1
SRR11808872:1331720.614039	1	1
SRR11808872:1331760.635231	1	1
SRR11808872:1331840.613969	1	1
SRR11808872:1331900.615186	1	1
SRR11808872:1331950.606900	1	1
SRR11808872:1331980.640956	1	1
SRR11808872:1332040.626664	1	1
SRR11808872:1332150.606954	1	1
SRR11808872:1332190.629096	1	1
SRR11808872:1332210.619713	1	1
SRR11808872:1332270.608888	1	1
