OTU	SRR1808872	classification
SRR11808872:1855110.633870	3	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Dorididae;Aldisa;Aldisa banyulensis
SRR11808872:1879700.625122	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Dideopsis;Dideopsis aegrota
SRR11808872:1879870.613907	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Panagrolaimidae;Panagrellus;Panagrellus redivivus
SRR11808872:1888430.603909	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neopunia;Neopunia graminis
SRR11808872:1888990.616170	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Allotinus;Allotinus apries
SRR11808872:189070.604506	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:1908180.618701	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:1914060.624941	3	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Trachypithecus;Trachypithecus obscurus
SRR11808872:1932790.630602	3	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis variabilis
SRR11808872:1946810.620442	3	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Exalbidion;Exalbidion pallisterorum
SRR11808872:194780.603210	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:1956460.610340	3	Eukaryota;Platyhelminthes;Cestoda;Cyclophyllidea;Taeniidae;Hydatigera;Hydatigera krepkogorski
SRR11808872:1971850.618754	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2059570.600178	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2064590.602713	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta mouldsi (nomen nudum)
SRR11808872:2064980.604261	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen auriferus
SRR11808872:2119620.642794	3	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
SRR11808872:2132140.623344	3	Eukaryota;Arthropoda;Insecta;Diptera;Blephariceridae;Edwardsina;Edwardsina gigantea
SRR11808872:2134750.607978	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2155860.615354	3	Eukaryota;Arthropoda;Arachnida;Araneae;Desidae;Paratheuma;Paratheuma armata
SRR11808872:2156650.623100	3	Eukaryota;Arthropoda;Maxillopoda;Arguloida;Argulidae;Argulus;Argulus americanus
SRR11808872:2158030.636877	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2193030.605132	3	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella carmela
SRR11808872:2221270.600325	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:22230.623458	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2287420.603467	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica angulata
SRR11808872:2291650.638721	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:2293060.629810	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:2296940.605750	3	Eukaryota;Arthropoda;Insecta;Diptera;Sphaeroceridae;Spelobia;Spelobia bifrons
SRR11808872:2300970.631759	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2302620.601424	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:231010.620027	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Nineta;Nineta itoi
SRR11808872:2311490.628391	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808872:2313390.609378	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus capreolus
SRR11808872:2315430.645939	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila malagassya
SRR11808872:2315820.638653	3	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;Sminthopsis crassicaudata
SRR11808872:2318650.637057	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808872:2319000.604936	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Schizothorax;Schizothorax malacanthus
SRR11808872:2329050.621202	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Cardiochiles;Cardiochiles fuscipennis
SRR11808872:2331890.612776	3	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
SRR11808872:2334590.618082	3	Eukaryota;Arthropoda;Insecta;Plecoptera;Chloroperlidae;Chloroperla;Chloroperla tripunctata
SRR11808872:2338220.631222	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808872:2342890.625258	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Allodape;Allodapula empeyi
SRR11808872:2350390.608151	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:2353380.614247	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808872:2366950.620025	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Chalcosyrphus;Chalcosyrphus tuberculifemur
SRR11808872:2368220.602517	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Zancleidae;Zanclea;Zanclea sango
SRR11808872:2380730.601901	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:2391170.606906	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus paposo
SRR11808872:2418950.607420	3	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
SRR11808872:2419440.621606	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:2422930.633161	3	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius tsuensis
SRR11808872:2434680.611204	3	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808872:2452930.600075	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Aulagromyza;Aulagromyza orbitalis
SRR11808872:2459740.615719	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:2469810.608040	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Cuninidae;Solmissus;Solmissus incisa
SRR11808872:2473360.611375	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Stenygrinum;Stenygrinum quadrinotatum
SRR11808872:2493730.624103	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2503200.642179	3	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Comanthus;Comanthus parvicirrus
SRR11808872:2507830.619344	3	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Nematalosa;Nematalosa come
SRR11808872:251740.609438	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Silphidae;Nicrophorus;Nicrophorus carolinus
SRR11808872:2529850.622971	3	Eukaryota;Echinodermata;Crinoidea;Comatulida;Colobometridae;Oligometra;Oligometra serripinna
SRR11808872:2533420.612660	3	Eukaryota;Chordata;Actinopteri;Gonorynchiformes;Gonorynchidae;Gonorynchus;Gonorynchus greyi
SRR11808872:2534100.601248	3	Eukaryota;Chordata;Actinopteri;Atheriniformes;Isonidae;Iso;Iso hawaiiensis
SRR11808872:2551030.632907	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2553850.641848	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Guayaquila;Guayaquila emarginata
SRR11808872:2561570.624468	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dynamine;Dynamine coenus
SRR11808872:258430.629042	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808872:2588140.615036	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Chrysoperla;Chrysoperla pudica
SRR11808872:2613550.625524	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Protaetia;Protaetia brevitarsis
SRR11808872:2618410.622750	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta subtropica (nomen nudum)
SRR11808872:2624100.611909	3	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Comanthus;Comanthus parvicirrus
SRR11808872:2624820.639513	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon notatus
SRR11808872:2630200.642946	3	Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Nototriton;Nototriton abscondens
SRR11808872:2639490.604237	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Fulvia;Fulvia mutica
SRR11808872:2652980.627652	3	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus tugun
SRR11808872:2655550.650598	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa occidentalis
SRR11808872:2693980.602746	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogonichthys;Apogonichthys perdix
SRR11808872:2710060.617295	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808872:272040.619779	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurochiton;Aleurochiton aceris
SRR11808872:2722480.614281	3	Eukaryota;Arthropoda;Insecta;Diptera;Blephariceridae;Edwardsina;Edwardsina gigantea
SRR11808872:2732510.626015	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Echonitor;Echonitor cyrtochila
SRR11808872:2754670.614685	3	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808872:2754760.604156	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:277640.601538	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:278530.618381	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus costalis
SRR11808872:27960.631516	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus ciliatus
SRR11808872:280160.602282	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Rhinoprosopa;Rhinoprosopa aenea
SRR11808872:2803100.605762	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Eufriesea;Eufriesea magrettii
SRR11808872:2808980.600674	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
SRR11808872:2812100.602219	3	Eukaryota;Echinodermata;Asteroidea;Valvatida;Asterinidae;Patiria;Patiria pectinifera
SRR11808872:2812630.619286	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2812640.615066	3	Eukaryota;Mollusca;Gastropoda;Physidae;Physella;Physella wolfiana
SRR11808872:2813280.633870	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros brasiliensis
SRR11808872:2816810.623509	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2824480.616354	3	Eukaryota;Mollusca;Gastropoda;Planorbidae;Planorbula;Planorbula armigera
SRR11808872:2830870.616325	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2833570.636936	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2836670.609320	3	Eukaryota;Annelida;Haplotaxida;Megascolecidae;Amynthas;Amynthas endophilus
SRR11808872:2839020.635221	3	Eukaryota;Annelida;Haplotaxida;Naididae;Vejdovskyella;Vejdovskyella comata
SRR11808872:2850790.634488	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Logania;Logania marmorata
SRR11808872:2852030.615151	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Aleurochiton;Aleurochiton aceris
SRR11808872:2853130.645169	3	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Lamprotula;Lamprotula gottschei
SRR11808872:2860730.614224	3	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:2866020.618113	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:2867120.606207	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2867240.618790	3	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles nimbus
SRR11808872:2888330.609718	3	Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Elodia;Elodia flavipalpis
SRR11808872:2904930.612560	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Hepialidae;Napialus;Napialus hunanensis
SRR11808872:2930860.610195	3	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella carmela
SRR11808872:2937100.600844	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Malandena;Malandena suturalis
SRR11808872:2946350.607776	3	Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Elodia;Elodia flavipalpis
SRR11808872:2970800.615737	3	Eukaryota;Chordata;Squamata;Dipsadidae;Thermophis;Thermophis zhaoermii
SRR11808872:3007190.619824	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Argasidae;Ornithodoros;Ornithodoros brasiliensis
SRR11808872:3042930.627748	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Procambarus;Procambarus toltecae
SRR11808872:3057200.600645	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Chromatomyia;Chromatomyia tiarellae
SRR11808872:3065990.602169	3	Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Pista;Pista cristata
SRR11808872:308020.627351	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Exallandra;Exallandra cinctifacies
SRR11808872:3103140.612865	3	Eukaryota;Chordata;Amphibia;Anura;Arthroleptidae;Leptopelis;Leptopelis vermiculatus
SRR11808872:3132060.623897	3	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
SRR11808872:313450.611069	3	Eukaryota;Arthropoda;Arachnida;Opiliones;Gonyleptidae;Pseudogyndesoides;Pseudogyndesoides latus
SRR11808872:3140860.628242	3	Eukaryota;Annelida;Haplotaxida;Megascolecidae;Amynthas;Amynthas heterochaetus
SRR11808872:317080.620845	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3196870.603196	3	Eukaryota;Annelida;Haplotaxida;Enchytraeidae;Fridericia;Fridericia magna
SRR11808872:3228670.632758	3	Eukaryota;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae;Sphaeroma;Sphaeroma serratum
SRR11808872:327070.624475	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:3311070.626744	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808872:33160.603152	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808872:3323510.632830	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3328720.608127	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza nr. nigrinervis
SRR11808872:3331430.623652	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3332060.623148	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Cigaritis;Cigaritis ella
SRR11808872:3332320.640137	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:3339070.650376	3	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Calycomyza;Calycomyza majuscula
SRR11808872:3341000.609680	3	Eukaryota;Arthropoda;Insecta;Embioptera;Oligotomidae;Aposthonia;Aposthonia japonica
SRR11808872:3345010.651502	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Valentia;Valentia hoffmanni
SRR11808872:3345620.635684	3	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Verticia;Verticia orientalis
SRR11808872:3346570.608303	3	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808872:3349810.604309	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Selenophanes;Selenophanes cassiope
SRR11808872:3351020.631289	3	Eukaryota;Mollusca;Gastropoda;Trochomorphidae;Orpiella;Orpiella concavum
SRR11808872:3359910.615250	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3365630.627700	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Tomares;Tomares ballus
SRR11808872:3365780.603163	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3390320.612037	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Anthocoridae;Orius;Orius agilis
SRR11808872:3395670.617608	3	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Meioneta;Meioneta nigra
SRR11808872:3397610.641489	3	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
SRR11808872:339770.632965	3	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Oxysarcodexia;Oxysarcodexia cingarus
SRR11808872:3399180.635953	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus hoevenii
SRR11808872:3401550.621554	3	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus griseus
SRR11808872:3403600.607660	3	Eukaryota;Arthropoda;Insecta;Blattodea;Blaberidae;Eublaberus;Eublaberus distanti
SRR11808872:3404350.609109	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3411460.607364	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:3412120.606499	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Gryllus;Gryllus ovisopis
SRR11808872:3420600.621008	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3426200.604865	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808872:3426270.617154	3	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808872:3433990.607423	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3435100.637308	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3435120.618247	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Rhipicephalus;Rhipicephalus australis
SRR11808872:3455840.606415	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria contortella
SRR11808872:3473880.604304	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:3474470.638220	3	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
SRR11808872:3481720.610321	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3519990.608978	3	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Laelapidae;Stratiolaelaps;Stratiolaelaps marilyn
SRR11808872:3545170.638688	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Membracidae;Kronides;Kronides incumbens
SRR11808872:3575560.611426	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ceratina;Ceratina nasalis
SRR11808872:3602140.607352	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa iopyrrha
SRR11808872:3666010.628821	3	Eukaryota;Chordata;Aves;Cuculiformes;Cuculidae;Cacomantis;Cacomantis pyrrhophanus
SRR11808872:372280.622587	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:3727080.605489	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:372950.616298	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808872:3749930.607800	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3753710.615064	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion semistriatum
SRR11808872:3763690.615473	3	Eukaryota;Mollusca;Gastropoda;Urocyclidae;Sheldonia;Sheldonia poeppigii
SRR11808872:3769660.611950	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Anchieta;Anchieta eurydella
SRR11808872:377410.602033	3	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808872:3776920.637846	3	Eukaryota;Arthropoda;Insecta;Embioptera;Oligotomidae;Aposthonia;Aposthonia japonica
SRR11808872:379100.604089	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Eois;Eois nr. fasciata PS-2010
SRR11808872:3801860.644713	3	Eukaryota;Nematoda;Chromadorea;Tylenchida;Pratylenchidae;Radopholus;Radopholus similis
SRR11808872:3810540.603280	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria nr. rubella Du07
SRR11808872:3822790.636763	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Nolima;Nolima pinal
SRR11808872:3875500.641114	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3891100.604073	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:3954070.609248	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:3955940.621328	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Omoedus;Omoedus meyeri
SRR11808872:3958590.607647	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808872:3997430.616099	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:3997690.620547	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Hadoa;Hadoa chiricahua
SRR11808872:4175100.610783	3	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808872:4185850.628054	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4200410.656434	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4200770.608641	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Dagon;Dagon pusillus
SRR11808872:4204250.608820	3	Eukaryota;Chordata;Actinopteri;Gobiiformes;Schindleriidae;Schindleria;Schindleria pietschmanni
SRR11808872:42480.602443	3	Eukaryota;Arthropoda;Arachnida;Araneae;Theridiidae;Anelosimus;Anelosimus nigrescens
SRR11808872:4280180.605774	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Amiota;Amiota leucostoma
SRR11808872:4282310.605358	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Hadoa;Hadoa chiricahua
SRR11808872:4289580.626668	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4313670.614767	3	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia hoekii
SRR11808872:4377110.619265	3	Eukaryota;Nematoda;Chromadorea;Ascaridida;Ascarididae;Baylisascaris;Baylisascaris ailuri
SRR11808872:4399790.601291	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila sticta
SRR11808872:4401570.640315	3	Eukaryota;Mollusca;Gastropoda;Terebridae;Terebra;Terebra intertincta
SRR11808872:4425410.600210	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:4427900.690501	3	Eukaryota;Chordata;Squamata;Gekkonidae;Tropiocolotes;Tropiocolotes tripolitanus
SRR11808872:4441550.644260	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Parategeticula;Parategeticula elephantipella
SRR11808872:4449830.601406	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta nigristriga (nomen nudum)
SRR11808872:4461740.624244	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Exoneura;Exoneura illustris
SRR11808872:4476650.600611	3	Eukaryota;Echinodermata;Crinoidea;Comatulida;Colobometridae;Oligometra;Oligometra serripinna
SRR11808872:4501760.615508	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4506910.622263	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
