amplicon	linearized.dereplicate_SRR1808872.merged.fastq	total
SRR11808872:::22295:0:0:0:0.619813	1	1
SRR11808872:::222957:0:0:0:0.629537	1	1
SRR11808872:::223014:0:0:0:0.606137	1	1
SRR11808872:::223027:0:0:0:0.619020	1	1
SRR11808872:::223044:0:0:0:0.630184	1	1
SRR11808872:::223048:0:0:0:0.638210	1	1
SRR11808872:::223056:0:0:0:0.614386	1	1
SRR11808872:::223057:0:0:0:0.606928	1	1
SRR11808872:::223059:0:0:0:0.602686	1	1
SRR11808872:::223065:0:0:0:0.622673	1	1
SRR11808872:::223095:0:0:0:0.642439	1	1
SRR11808872:::223106:0:0:0:0.617694	1	1
SRR11808872:::223161:0:0:0:0.600072	1	1
SRR11808872:::223228:0:0:0:0.636524	1	1
SRR11808872:::223240:0:0:0:0.618713	1	1
SRR11808872:::223265:0:0:0:0.613728	1	1
SRR11808872:::223278:0:0:0:0.609537	1	1
SRR11808872:::223297:0:0:0:0.613070	1	1
SRR11808872:::223320:0:0:0:0.607389	1	1
SRR11808872:::223328:0:0:0:0.639295	1	1
SRR11808872:::223355:0:0:0:0.608101	1	1
SRR11808872:::223357:0:0:0:0.614764	1	1
SRR11808872:::223380:0:0:0:0.618338	1	1
SRR11808872:::223393:0:0:0:0.603866	1	1
SRR11808872:::223399:0:0:0:0.616560	1	1
SRR11808872:::223439:0:0:0:0.631065	1	1
SRR11808872:::223467:0:0:0:0.615365	1	1
SRR11808872:::223468:0:0:0:0.602754	1	1
SRR11808872:::223476:0:0:0:0.623910	1	1
SRR11808872:::223517:0:0:0:0.602601	1	1
SRR11808872:::223520:0:0:0:0.636318	1	1
SRR11808872:::223522:0:0:0:0.606732	1	1
SRR11808872:::223529:0:0:0:0.623488	1	1
SRR11808872:::223549:0:0:0:0.618411	1	1
SRR11808872:::223552:0:0:0:0.614733	1	1
SRR11808872:::223558:0:0:0:0.621923	1	1
SRR11808872:::223560:0:0:0:0.635980	1	1
SRR11808872:::223566:0:0:0:0.619839	1	1
SRR11808872:::223568:0:0:0:0.613967	1	1
SRR11808872:::223624:0:0:0:0.619566	1	1
SRR11808872:::223637:0:0:0:0.613787	1	1
SRR11808872:::223654:0:0:0:0.603069	1	1
SRR11808872:::223676:0:0:0:0.613303	1	1
SRR11808872:::223681:0:0:0:0.608945	1	1
SRR11808872:::223684:0:0:0:0.600945	1	1
SRR11808872:::223706:0:0:0:0.608629	1	1
SRR11808872:::223708:0:0:0:0.604861	1	1
SRR11808872:::223719:0:0:0:0.608249	1	1
SRR11808872:::223726:0:0:0:0.659919	1	1
SRR11808872:::22373:0:0:0:0.604942	1	1
SRR11808872:::223752:0:0:0:0.649409	1	1
SRR11808872:::223757:0:0:0:0.612550	1	1
SRR11808872:::223771:0:0:0:0.606827	1	1
SRR11808872:::223812:0:0:0:0.611689	1	1
SRR11808872:::223845:0:0:0:0.604320	1	1
SRR11808872:::223862:0:0:0:0.632408	1	1
SRR11808872:::223879:0:0:0:0.601265	1	1
SRR11808872:::223881:0:0:0:0.629346	1	1
SRR11808872:::223897:0:0:0:0.624125	1	1
SRR11808872:::223901:0:0:0:0.601173	1	1
SRR11808872:::223902:0:0:0:0.623007	1	1
SRR11808872:::223904:0:0:0:0.627893	1	1
SRR11808872:::223922:0:0:0:0.602992	1	1
SRR11808872:::223939:0:0:0:0.603454	1	1
SRR11808872:::223949:0:0:0:0.612147	1	1
SRR11808872:::223964:0:0:0:0.629764	1	1
SRR11808872:::223966:0:0:0:0.649415	1	1
SRR11808872:::223967:0:0:0:0.606612	1	1
SRR11808872:::223972:0:0:0:0.636879	1	1
SRR11808872:::223985:0:0:0:0.624873	1	1
SRR11808872:::223995:0:0:0:0.607015	1	1
SRR11808872:::224005:0:0:0:0.611470	1	1
SRR11808872:::224006:0:0:0:0.611501	1	1
SRR11808872:::224024:0:0:0:0.605724	1	1
SRR11808872:::22404:0:0:0:0.610093	1	1
SRR11808872:::224061:0:0:0:0.603478	1	1
SRR11808872:::224077:0:0:0:0.605035	1	1
SRR11808872:::22408:0:0:0:0.604368	1	1
SRR11808872:::224110:0:0:0:0.603318	1	1
SRR11808872:::22422:0:0:0:0.631837	1	1
SRR11808872:::22423:0:0:0:0.619661	1	1
SRR11808872:::224252:0:0:0:0.620466	1	1
SRR11808872:::224294:0:0:0:0.605888	1	1
SRR11808872:::224394:0:0:0:0.625126	1	1
SRR11808872:::224405:0:0:0:0.601764	1	1
SRR11808872:::224430:0:0:0:0.633864	1	1
SRR11808872:::224431:0:0:0:0.655690	1	1
SRR11808872:::224435:0:0:0:0.634169	1	1
SRR11808872:::224437:0:0:0:0.618331	1	1
SRR11808872:::224470:0:0:0:0.619079	1	1
SRR11808872:::224478:0:0:0:0.619389	1	1
SRR11808872:::224493:0:0:0:0.609879	1	1
SRR11808872:::22451:0:0:0:0.604527	1	1
SRR11808872:::224544:0:0:0:0.603126	1	1
SRR11808872:::224570:0:0:0:0.602226	1	1
SRR11808872:::224584:0:0:0:0.622721	1	1
SRR11808872:::224606:0:0:0:0.607787	1	1
SRR11808872:::224611:0:0:0:0.637380	1	1
SRR11808872:::224616:0:0:0:0.642730	1	1
SRR11808872:::224627:0:0:0:0.608047	1	1
SRR11808872:::224644:0:0:0:0.605081	1	1
SRR11808872:::224647:0:0:0:0.630138	1	1
SRR11808872:::224671:0:0:0:0.612413	1	1
SRR11808872:::224686:0:0:0:0.606027	1	1
SRR11808872:::224687:0:0:0:0.624543	1	1
SRR11808872:::224699:0:0:0:0.651743	1	1
SRR11808872:::224707:0:0:0:0.616546	1	1
SRR11808872:::224721:0:0:0:0.711613	1	1
SRR11808872:::224731:0:0:0:0.625832	1	1
SRR11808872:::224737:0:0:0:0.603857	1	1
SRR11808872:::224748:0:0:0:0.605296	1	1
SRR11808872:::224765:0:0:0:0.632039	1	1
SRR11808872:::224772:0:0:0:0.625234	1	1
SRR11808872:::224775:0:0:0:0.621021	1	1
SRR11808872:::224799:0:0:0:0.616202	1	1
SRR11808872:::224810:0:0:0:0.604491	1	1
SRR11808872:::224840:0:0:0:0.616469	1	1
SRR11808872:::224856:0:0:0:0.616923	1	1
SRR11808872:::224869:0:0:0:0.616373	1	1
SRR11808872:::224875:0:0:0:0.645995	1	1
SRR11808872:::224876:0:0:0:0.617201	1	1
SRR11808872:::224881:0:0:0:0.650045	1	1
SRR11808872:::224888:0:0:0:0.617207	1	1
SRR11808872:::224896:0:0:0:0.616014	1	1
SRR11808872:::224910:0:0:0:0.610015	1	1
SRR11808872:::224914:0:0:0:0.607749	1	1
SRR11808872:::22493:0:0:0:0.601141	1	1
SRR11808872:::224953:0:0:0:0.615163	1	1
SRR11808872:::22496:0:0:0:0.606882	1	1
SRR11808872:::224962:0:0:0:0.605912	1	1
SRR11808872:::224965:0:0:0:0.645772	1	1
SRR11808872:::224968:0:0:0:0.631564	1	1
SRR11808872:::224977:0:0:0:0.613550	1	1
SRR11808872:::224981:0:0:0:0.628621	1	1
SRR11808872:::224982:0:0:0:0.664066	1	1
SRR11808872:::225004:0:0:0:0.605146	1	1
SRR11808872:::225005:0:0:0:0.656712	1	1
SRR11808872:::225015:0:0:0:0.605574	1	1
SRR11808872:::225056:0:0:0:0.606647	1	1
SRR11808872:::225063:0:0:0:0.614459	1	1
SRR11808872:::225072:0:0:0:0.645280	1	1
SRR11808872:::225074:0:0:0:0.617923	1	1
SRR11808872:::225100:0:0:0:0.638256	1	1
SRR11808872:::225123:0:0:0:0.605933	1	1
SRR11808872:::225142:0:0:0:0.625131	1	1
SRR11808872:::225145:0:0:0:0.624945	1	1
SRR11808872:::22516:0:0:0:0.606881	1	1
SRR11808872:::225179:0:0:0:0.631481	1	1
SRR11808872:::22518:0:0:0:0.607291	1	1
SRR11808872:::22520:0:0:0:0.608724	1	1
SRR11808872:::225206:0:0:0:0.658154	1	1
SRR11808872:::225231:0:0:0:0.625998	1	1
SRR11808872:::225236:0:0:0:0.642424	1	1
SRR11808872:::225237:0:0:0:0.634676	1	1
SRR11808872:::225244:0:0:0:0.610269	1	1
SRR11808872:::225246:0:0:0:0.616992	1	1
SRR11808872:::225260:0:0:0:0.628451	1	1
SRR11808872:::225267:0:0:0:0.604002	1	1
SRR11808872:::225292:0:0:0:0.617246	1	1
SRR11808872:::225294:0:0:0:0.607917	1	1
SRR11808872:::225313:0:0:0:0.602545	1	1
SRR11808872:::225319:0:0:0:0.620250	1	1
SRR11808872:::225325:0:0:0:0.602841	1	1
SRR11808872:::225331:0:0:0:0.609216	1	1
SRR11808872:::225358:0:0:0:0.601404	1	1
SRR11808872:::225373:0:0:0:0.640302	1	1
SRR11808872:::225381:0:0:0:0.613305	1	1
SRR11808872:::22540:0:0:0:0.601822	1	1
SRR11808872:::225432:0:0:0:0.629919	1	1
SRR11808872:::225624:0:0:0:0.640170	1	1
SRR11808872:::225656:0:0:0:0.663075	1	1
SRR11808872:::225672:0:0:0:0.634053	1	1
SRR11808872:::22571:0:0:0:0.603619	1	1
SRR11808872:::225721:0:0:0:0.622451	1	1
SRR11808872:::225728:0:0:0:0.600333	1	1
SRR11808872:::225765:0:0:0:0.626817	1	1
SRR11808872:::225796:0:0:0:0.629620	1	1
SRR11808872:::2258:0:0:0:0.605562	1	1
SRR11808872:::225804:0:0:0:0.602459	1	1
SRR11808872:::225811:0:0:0:0.607709	1	1
SRR11808872:::225830:0:0:0:0.606434	1	1
SRR11808872:::225832:0:0:0:0.614445	1	1
SRR11808872:::225862:0:0:0:0.601922	1	1
SRR11808872:::225933:0:0:0:0.663663	1	1
SRR11808872:::225961:0:0:0:0.633316	1	1
SRR11808872:::225986:0:0:0:0.612115	1	1
SRR11808872:::225989:0:0:0:0.619110	1	1
SRR11808872:::226000:0:0:0:0.620343	1	1
SRR11808872:::226005:0:0:0:0.612695	1	1
SRR11808872:::226007:0:0:0:0.619397	1	1
SRR11808872:::226008:0:0:0:0.609325	1	1
SRR11808872:::226016:0:0:0:0.606526	1	1
SRR11808872:::226022:0:0:0:0.617666	1	1
SRR11808872:::226057:0:0:0:0.624484	1	1
SRR11808872:::226059:0:0:0:0.614713	1	1
SRR11808872:::22608:0:0:0:0.603051	1	1
SRR11808872:::226115:0:0:0:0.617081	1	1
SRR11808872:::226139:0:0:0:0.639998	1	1
SRR11808872:::226151:0:0:0:0.601886	1	1
SRR11808872:::226155:0:0:0:0.637633	1	1
SRR11808872:::226168:0:0:0:0.610684	1	1
SRR11808872:::226177:0:0:0:0.608349	1	1
SRR11808872:::226228:0:0:0:0.628306	1	1
SRR11808872:::226230:0:0:0:0.624932	1	1
SRR11808872:::226253:0:0:0:0.624299	1	1
SRR11808872:::226259:0:0:0:0.611553	1	1
SRR11808872:::226277:0:0:0:0.614326	1	1
SRR11808872:::22628:0:0:0:0.611197	1	1
SRR11808872:::226286:0:0:0:0.603176	1	1
SRR11808872:::22630:0:0:0:0.624090	1	1
SRR11808872:::22632:0:0:0:0.602697	1	1
SRR11808872:::226349:0:0:0:0.612054	1	1
SRR11808872:::226355:0:0:0:0.639999	1	1
SRR11808872:::226364:0:0:0:0.630657	1	1
SRR11808872:::226365:0:0:0:0.602943	1	1
SRR11808872:::226375:0:0:0:0.618913	1	1
SRR11808872:::226376:0:0:0:0.615004	1	1
SRR11808872:::226401:0:0:0:0.606354	1	1
SRR11808872:::226419:0:0:0:0.606117	1	1
SRR11808872:::226428:0:0:0:0.640020	1	1
SRR11808872:::226432:0:0:0:0.616043	1	1
SRR11808872:::226447:0:0:0:0.629304	1	1
SRR11808872:::226471:0:0:0:0.617723	1	1
SRR11808872:::226484:0:0:0:0.603627	1	1
SRR11808872:::226493:0:0:0:0.612774	1	1
SRR11808872:::226495:0:0:0:0.653435	1	1
SRR11808872:::226496:0:0:0:0.619873	1	1
SRR11808872:::226508:0:0:0:0.600029	1	1
SRR11808872:::226509:0:0:0:0.611060	1	1
SRR11808872:::226518:0:0:0:0.605120	1	1
SRR11808872:::226552:0:0:0:0.612760	1	1
SRR11808872:::226555:0:0:0:0.603815	1	1
SRR11808872:::226585:0:0:0:0.705593	1	1
SRR11808872:::226588:0:0:0:0.614200	1	1
SRR11808872:::226600:0:0:0:0.624125	1	1
SRR11808872:::226603:0:0:0:0.619398	1	1
SRR11808872:::226619:0:0:0:0.618597	1	1
SRR11808872:::226626:0:0:0:0.601284	1	1
SRR11808872:::226649:0:0:0:0.605797	1	1
SRR11808872:::226652:0:0:0:0.600594	1	1
SRR11808872:::226654:0:0:0:0.602761	1	1
SRR11808872:::226655:0:0:0:0.620870	1	1
SRR11808872:::226658:0:0:0:0.611352	1	1
SRR11808872:::22666:0:0:0:0.617602	1	1
SRR11808872:::226690:0:0:0:0.636959	1	1
SRR11808872:::226722:0:0:0:0.600077	1	1
SRR11808872:::226742:0:0:0:0.635452	1	1
SRR11808872:::226752:0:0:0:0.626396	1	1
SRR11808872:::226805:0:0:0:0.606094	1	1
SRR11808872:::226826:0:0:0:0.617906	1	1
SRR11808872:::226853:0:0:0:0.614566	1	1
SRR11808872:::226864:0:0:0:0.621719	1	1
SRR11808872:::226904:0:0:0:0.624222	1	1
SRR11808872:::22693:0:0:0:0.617332	1	1
SRR11808872:::22702:0:0:0:0.626437	1	1
SRR11808872:::227067:0:0:0:0.618466	1	1
SRR11808872:::227085:0:0:0:0.608331	1	1
SRR11808872:::227109:0:0:0:0.624649	1	1
SRR11808872:::227111:0:0:0:0.627799	1	1
SRR11808872:::22712:0:0:0:0.620759	1	1
SRR11808872:::22713:0:0:0:0.600717	1	1
SRR11808872:::227140:0:0:0:0.607248	1	1
SRR11808872:::227171:0:0:0:0.640583	1	1
SRR11808872:::227175:0:0:0:0.629467	1	1
SRR11808872:::227179:0:0:0:0.605445	1	1
SRR11808872:::22718:0:0:0:0.659184	1	1
SRR11808872:::227199:0:0:0:0.614509	1	1
SRR11808872:::2272:0:0:0:0.609515	1	1
SRR11808872:::227210:0:0:0:0.606465	1	1
SRR11808872:::22721:0:0:0:0.627850	1	1
SRR11808872:::227213:0:0:0:0.607563	1	1
SRR11808872:::227227:0:0:0:0.621393	1	1
SRR11808872:::227260:0:0:0:0.639507	1	1
SRR11808872:::227309:0:0:0:0.624728	1	1
SRR11808872:::227323:0:0:0:0.621493	1	1
SRR11808872:::227347:0:0:0:0.609111	1	1
SRR11808872:::22736:0:0:0:0.652054	1	1
SRR11808872:::227364:0:0:0:0.616479	1	1
SRR11808872:::227381:0:0:0:0.632104	1	1
SRR11808872:::227401:0:0:0:0.624706	1	1
SRR11808872:::227410:0:0:0:0.603984	1	1
SRR11808872:::227423:0:0:0:0.634905	1	1
SRR11808872:::227442:0:0:0:0.602445	1	1
SRR11808872:::227492:0:0:0:0.607332	1	1
SRR11808872:::227497:0:0:0:0.609668	1	1
SRR11808872:::227505:0:0:0:0.621911	1	1
SRR11808872:::227517:0:0:0:0.617272	1	1
SRR11808872:::227536:0:0:0:0.643180	1	1
SRR11808872:::227547:0:0:0:0.600317	1	1
SRR11808872:::227567:0:0:0:0.635711	1	1
SRR11808872:::227574:0:0:0:0.600267	1	1
SRR11808872:::227582:0:0:0:0.623070	1	1
SRR11808872:::227584:0:0:0:0.610183	1	1
SRR11808872:::227601:0:0:0:0.646884	1	1
SRR11808872:::227608:0:0:0:0.608115	1	1
SRR11808872:::227615:0:0:0:0.615657	1	1
SRR11808872:::227624:0:0:0:0.609982	1	1
SRR11808872:::227637:0:0:0:0.624465	1	1
SRR11808872:::227651:0:0:0:0.644930	1	1
SRR11808872:::227659:0:0:0:0.634373	1	1
SRR11808872:::227691:0:0:0:0.633088	1	1
SRR11808872:::227729:0:0:0:0.626886	1	1
SRR11808872:::227733:0:0:0:0.609620	1	1
SRR11808872:::227741:0:0:0:0.600269	1	1
SRR11808872:::227748:0:0:0:0.635828	1	1
SRR11808872:::227750:0:0:0:0.649156	1	1
SRR11808872:::227762:0:0:0:0.625295	1	1
SRR11808872:::227765:0:0:0:0.632649	1	1
SRR11808872:::227793:0:0:0:0.633647	1	1
SRR11808872:::227794:0:0:0:0.619344	1	1
SRR11808872:::227804:0:0:0:0.600632	1	1
SRR11808872:::227805:0:0:0:0.683514	1	1
SRR11808872:::227806:0:0:0:0.624885	1	1
SRR11808872:::227820:0:0:0:0.636308	1	1
SRR11808872:::227832:0:0:0:0.633781	1	1
SRR11808872:::227846:0:0:0:0.618177	1	1
SRR11808872:::227851:0:0:0:0.606056	1	1
SRR11808872:::227854:0:0:0:0.603165	1	1
SRR11808872:::227875:0:0:0:0.610374	1	1
SRR11808872:::227880:0:0:0:0.622852	1	1
SRR11808872:::227907:0:0:0:0.626322	1	1
SRR11808872:::227914:0:0:0:0.609004	1	1
SRR11808872:::227920:0:0:0:0.626424	1	1
SRR11808872:::227933:0:0:0:0.606131	1	1
SRR11808872:::22794:0:0:0:0.629953	1	1
SRR11808872:::227948:0:0:0:0.615469	1	1
SRR11808872:::227949:0:0:0:0.619058	1	1
SRR11808872:::22796:0:0:0:0.609553	1	1
SRR11808872:::227961:0:0:0:0.619397	1	1
SRR11808872:::227967:0:0:0:0.603366	1	1
SRR11808872:::227980:0:0:0:0.657164	1	1
SRR11808872:::227988:0:0:0:0.605912	1	1
SRR11808872:::22799:0:0:0:0.615465	1	1
SRR11808872:::227993:0:0:0:0.614167	1	1
SRR11808872:::227995:0:0:0:0.648703	1	1
SRR11808872:::227997:0:0:0:0.655115	1	1
SRR11808872:::227998:0:0:0:0.640551	1	1
SRR11808872:::22801:0:0:0:0.651538	1	1
SRR11808872:::228057:0:0:0:0.618935	1	1
SRR11808872:::228064:0:0:0:0.608923	1	1
SRR11808872:::228074:0:0:0:0.606648	1	1
SRR11808872:::228078:0:0:0:0.637389	1	1
SRR11808872:::228096:0:0:0:0.602740	1	1
SRR11808872:::22810:0:0:0:0.621869	1	1
SRR11808872:::22811:0:0:0:0.652263	1	1
SRR11808872:::228118:0:0:0:0.660353	1	1
SRR11808872:::228133:0:0:0:0.618187	1	1
SRR11808872:::228141:0:0:0:0.605158	1	1
SRR11808872:::228154:0:0:0:0.626360	1	1
SRR11808872:::228180:0:0:0:0.625141	1	1
SRR11808872:::228183:0:0:0:0.634924	1	1
SRR11808872:::228188:0:0:0:0.603304	1	1
SRR11808872:::22819:0:0:0:0.621390	1	1
SRR11808872:::228195:0:0:0:0.601893	1	1
SRR11808872:::228210:0:0:0:0.617487	1	1
SRR11808872:::22825:0:0:0:0.622418	1	1
SRR11808872:::228257:0:0:0:0.620489	1	1
SRR11808872:::228294:0:0:0:0.640650	1	1
SRR11808872:::228436:0:0:0:0.606294	1	1
SRR11808872:::228456:0:0:0:0.652106	1	1
SRR11808872:::228461:0:0:0:0.617034	1	1
SRR11808872:::228464:0:0:0:0.636650	1	1
SRR11808872:::228472:0:0:0:0.616771	1	1
SRR11808872:::228487:0:0:0:0.638903	1	1
SRR11808872:::22849:0:0:0:0.661815	1	1
SRR11808872:::22850:0:0:0:0.625577	1	1
SRR11808872:::2285:0:0:0:0.609754	1	1
SRR11808872:::228515:0:0:0:0.617186	1	1
SRR11808872:::228524:0:0:0:0.608732	1	1
SRR11808872:::22857:0:0:0:0.629393	1	1
SRR11808872:::22860:0:0:0:0.600833	1	1
SRR11808872:::228610:0:0:0:0.605631	1	1
SRR11808872:::22861:0:0:0:0.605052	1	1
SRR11808872:::228617:0:0:0:0.641170	1	1
SRR11808872:::228620:0:0:0:0.653677	1	1
SRR11808872:::228632:0:0:0:0.623547	1	1
SRR11808872:::228640:0:0:0:0.613405	1	1
SRR11808872:::228657:0:0:0:0.626028	1	1
SRR11808872:::228668:0:0:0:0.600515	1	1
SRR11808872:::228677:0:0:0:0.606711	1	1
SRR11808872:::228687:0:0:0:0.642765	1	1
SRR11808872:::228692:0:0:0:0.615407	1	1
SRR11808872:::228696:0:0:0:0.612844	1	1
SRR11808872:::228698:0:0:0:0.620245	1	1
SRR11808872:::228699:0:0:0:0.622667	1	1
SRR11808872:::228711:0:0:0:0.641689	1	1
SRR11808872:::228715:0:0:0:0.748560	1	1
SRR11808872:::228720:0:0:0:0.637805	1	1
SRR11808872:::228732:0:0:0:0.600509	1	1
SRR11808872:::228738:0:0:0:0.616131	1	1
SRR11808872:::228742:0:0:0:0.603467	1	1
SRR11808872:::228743:0:0:0:0.617855	1	1
SRR11808872:::228745:0:0:0:0.612819	1	1
SRR11808872:::228761:0:0:0:0.608510	1	1
SRR11808872:::228764:0:0:0:0.631142	1	1
SRR11808872:::228767:0:0:0:0.620414	1	1
SRR11808872:::228776:0:0:0:0.621952	1	1
SRR11808872:::228788:0:0:0:0.648968	1	1
SRR11808872:::228795:0:0:0:0.611279	1	1
SRR11808872:::228808:0:0:0:0.601680	1	1
SRR11808872:::228823:0:0:0:0.603430	1	1
SRR11808872:::228842:0:0:0:0.601641	1	1
SRR11808872:::22885:0:0:0:0.600442	1	1
SRR11808872:::228857:0:0:0:0.618634	1	1
SRR11808872:::228859:0:0:0:0.619801	1	1
SRR11808872:::228861:0:0:0:0.636569	1	1
SRR11808872:::228862:0:0:0:0.633415	1	1
SRR11808872:::228870:0:0:0:0.638118	1	1
SRR11808872:::228873:0:0:0:0.606148	1	1
SRR11808872:::228884:0:0:0:0.603828	1	1
SRR11808872:::228889:0:0:0:0.649830	1	1
SRR11808872:::22890:0:0:0:0.600904	1	1
SRR11808872:::228916:0:0:0:0.600393	1	1
SRR11808872:::228967:0:0:0:0.611770	1	1
SRR11808872:::228973:0:0:0:0.649265	1	1
SRR11808872:::228974:0:0:0:0.604512	1	1
SRR11808872:::228980:0:0:0:0.619848	1	1
SRR11808872:::228994:0:0:0:0.624474	1	1
SRR11808872:::228997:0:0:0:0.622484	1	1
SRR11808872:::229002:0:0:0:0.605966	1	1
SRR11808872:::229003:0:0:0:0.609549	1	1
SRR11808872:::229035:0:0:0:0.621776	1	1
SRR11808872:::229056:0:0:0:0.605071	1	1
SRR11808872:::229083:0:0:0:0.646016	1	1
SRR11808872:::229094:0:0:0:0.626283	1	1
SRR11808872:::229108:0:0:0:0.622270	1	1
SRR11808872:::229114:0:0:0:0.606457	1	1
SRR11808872:::229116:0:0:0:0.612011	1	1
SRR11808872:::229118:0:0:0:0.618504	1	1
SRR11808872:::229165:0:0:0:0.638721	1	1
SRR11808872:::229185:0:0:0:0.657005	1	1
SRR11808872:::229186:0:0:0:0.616869	1	1
SRR11808872:::229190:0:0:0:0.610138	1	1
SRR11808872:::229193:0:0:0:0.613889	1	1
SRR11808872:::229198:0:0:0:0.600623	1	1
SRR11808872:::229205:0:0:0:0.637737	1	1
SRR11808872:::229222:0:0:0:0.620005	1	1
SRR11808872:::229227:0:0:0:0.638696	1	1
SRR11808872:::229229:0:0:0:0.601585	1	1
SRR11808872:::22923:0:0:0:0.614403	1	1
SRR11808872:::229232:0:0:0:0.612857	1	1
SRR11808872:::229252:0:0:0:0.611701	1	1
SRR11808872:::22928:0:0:0:0.607883	1	1
SRR11808872:::229295:0:0:0:0.611837	1	1
SRR11808872:::229299:0:0:0:0.608410	1	1
SRR11808872:::229306:0:0:0:0.629810	1	1
SRR11808872:::229307:0:0:0:0.615988	1	1
SRR11808872:::22932:0:0:0:0.647750	1	1
SRR11808872:::229321:0:0:0:0.609164	1	1
SRR11808872:::22933:0:0:0:0.617346	1	1
SRR11808872:::229336:0:0:0:0.601319	1	1
SRR11808872:::229342:0:0:0:0.611722	1	1
SRR11808872:::22935:0:0:0:0.641267	1	1
SRR11808872:::229357:0:0:0:0.636615	1	1
SRR11808872:::229358:0:0:0:0.615466	1	1
SRR11808872:::229396:0:0:0:0.639111	1	1
SRR11808872:::2294:0:0:0:0.602697	1	1
SRR11808872:::229415:0:0:0:0.621740	1	1
SRR11808872:::229419:0:0:0:0.600029	1	1
SRR11808872:::229422:0:0:0:0.618501	1	1
SRR11808872:::229428:0:0:0:0.605719	1	1
SRR11808872:::229442:0:0:0:0.604278	1	1
SRR11808872:::229455:0:0:0:0.631321	1	1
SRR11808872:::229485:0:0:0:0.601339	1	1
SRR11808872:::22950:0:0:0:0.623886	1	1
SRR11808872:::229533:0:0:0:0.636290	1	1
SRR11808872:::22954:0:0:0:0.600422	1	1
SRR11808872:::229626:0:0:0:0.601399	1	1
SRR11808872:::22963:0:0:0:0.650765	1	1
SRR11808872:::229645:0:0:0:0.604559	1	1
SRR11808872:::229660:0:0:0:0.610184	1	1
SRR11808872:::229662:0:0:0:0.627046	1	1
SRR11808872:::22971:0:0:0:0.629617	1	1
SRR11808872:::229714:0:0:0:0.601362	1	1
SRR11808872:::22972:0:0:0:0.615012	1	1
SRR11808872:::22974:0:0:0:0.607154	1	1
SRR11808872:::22975:0:0:0:0.659539	1	1
SRR11808872:::229754:0:0:0:0.621021	1	1
SRR11808872:::229758:0:0:0:0.612214	1	1
SRR11808872:::229760:0:0:0:0.604412	1	1
SRR11808872:::229761:0:0:0:0.633259	1	1
SRR11808872:::22980:0:0:0:0.628390	1	1
SRR11808872:::2298:0:0:0:0.638299	1	1
SRR11808872:::229810:0:0:0:0.607871	1	1
SRR11808872:::229825:0:0:0:0.614091	1	1
SRR11808872:::229857:0:0:0:0.629906	1	1
SRR11808872:::229902:0:0:0:0.607042	1	1
SRR11808872:::229916:0:0:0:0.600402	1	1
SRR11808872:::22992:0:0:0:0.624473	1	1
SRR11808872:::229941:0:0:0:0.623536	1	1
SRR11808872:::229971:0:0:0:0.601729	1	1
SRR11808872:::229979:0:0:0:0.638255	1	1
SRR11808872:::229982:0:0:0:0.609123	1	1
SRR11808872:::229995:0:0:0:0.615834	1	1
SRR11808872:::229997:0:0:0:0.606780	1	1
SRR11808872:::230028:0:0:0:0.618143	1	1
SRR11808872:::230030:0:0:0:0.608610	1	1
SRR11808872:::23003:0:0:0:0.619170	1	1
SRR11808872:::230033:0:0:0:0.611554	1	1
SRR11808872:::230054:0:0:0:0.610551	1	1
SRR11808872:::230066:0:0:0:0.603835	1	1
SRR11808872:::230069:0:0:0:0.615586	1	1
SRR11808872:::23007:0:0:0:0.601244	1	1
SRR11808872:::230073:0:0:0:0.631504	1	1
SRR11808872:::230080:0:0:0:0.637267	1	1
SRR11808872:::23008:0:0:0:0.631951	1	1
SRR11808872:::230092:0:0:0:0.606972	1	1
SRR11808872:::23010:0:0:0:0.629489	1	1
SRR11808872:::230115:0:0:0:0.608891	1	1
SRR11808872:::230120:0:0:0:0.618213	1	1
SRR11808872:::230124:0:0:0:0.605966	1	1
SRR11808872:::230133:0:0:0:0.644697	1	1
SRR11808872:::230137:0:0:0:0.630085	1	1
SRR11808872:::230148:0:0:0:0.608565	1	1
SRR11808872:::230150:0:0:0:0.627158	1	1
SRR11808872:::230151:0:0:0:0.618911	1	1
SRR11808872:::230162:0:0:0:0.634966	1	1
SRR11808872:::230176:0:0:0:0.601166	1	1
SRR11808872:::230208:0:0:0:0.629543	1	1
SRR11808872:::230213:0:0:0:0.611265	1	1
SRR11808872:::230218:0:0:0:0.615893	1	1
SRR11808872:::230220:0:0:0:0.602216	1	1
SRR11808872:::230249:0:0:0:0.633563	1	1
SRR11808872:::230251:0:0:0:0.619880	1	1
SRR11808872:::230264:0:0:0:0.629218	1	1
SRR11808872:::230266:0:0:0:0.604693	1	1
SRR11808872:::230273:0:0:0:0.618707	1	1
SRR11808872:::230282:0:0:0:0.615107	1	1
SRR11808872:::23029:0:0:0:0.619933	1	1
SRR11808872:::230291:0:0:0:0.628371	1	1
SRR11808872:::230305:0:0:0:0.617579	1	1
SRR11808872:::230316:0:0:0:0.600873	1	1
SRR11808872:::230321:0:0:0:0.626244	1	1
SRR11808872:::230325:0:0:0:0.603250	1	1
SRR11808872:::230340:0:0:0:0.607127	1	1
SRR11808872:::230406:0:0:0:0.618353	1	1
SRR11808872:::230417:0:0:0:0.603322	1	1
