amplicon	ERR1308201	total
ERR1308201:1703760.621892	2	2
ERR1308201:1704020.604035	2	2
ERR1308201:1710940.610238	2	2
ERR1308201:1712380.616150	2	2
ERR1308201:1712910.600261	2	2
ERR1308201:171410.619088	2	2
ERR1308201:173290.612813	2	2
ERR1308201:1743440.623448	2	2
ERR1308201:1743860.609862	2	2
ERR1308201:1745380.614795	2	2
ERR1308201:174700.604105	2	2
ERR1308201:1748130.600351	2	2
ERR1308201:1750270.600528	2	2
ERR1308201:1750730.608690	2	2
ERR1308201:1755170.608335	2	2
ERR1308201:1758000.632001	2	2
ERR1308201:1758320.613002	2	2
ERR1308201:1759730.629638	2	2
ERR1308201:1760760.612901	2	2
ERR1308201:1761830.614108	2	2
ERR1308201:1761920.625319	2	2
ERR1308201:1762670.621980	2	2
ERR1308201:1763710.618627	2	2
ERR1308201:176780.614501	2	2
ERR1308201:1768730.622573	2	2
ERR1308201:1769820.636384	2	2
ERR1308201:1771460.608559	2	2
ERR1308201:1772860.609698	2	2
ERR1308201:1775500.602998	2	2
ERR1308201:1776560.610205	2	2
ERR1308201:1779430.621670	2	2
ERR1308201:1779620.614219	2	2
ERR1308201:1780360.619707	2	2
ERR1308201:1782750.611205	2	2
ERR1308201:1783200.605481	2	2
ERR1308201:1786140.600968	2	2
ERR1308201:1786540.610530	2	2
ERR1308201:1787060.610429	2	2
ERR1308201:1787200.626888	2	2
ERR1308201:1787400.602833	2	2
ERR1308201:1790190.605549	2	2
ERR1308201:1790480.606782	2	2
ERR1308201:1791800.628508	2	2
ERR1308201:179610.612266	2	2
ERR1308201:179950.605710	2	2
ERR1308201:18040.605757	2	2
ERR1308201:1807460.614266	2	2
ERR1308201:180810.604449	2	2
ERR1308201:1808570.615321	2	2
ERR1308201:180880.600076	2	2
ERR1308201:1810850.602644	2	2
ERR1308201:18110.604000	2	2
ERR1308201:1816650.604055	2	2
ERR1308201:1816870.607794	2	2
ERR1308201:1818020.618204	2	2
ERR1308201:1818670.607645	2	2
ERR1308201:1818890.610412	2	2
ERR1308201:1819190.614832	2	2
ERR1308201:1821570.608997	2	2
ERR1308201:1822750.611007	2	2
ERR1308201:1823970.617675	2	2
ERR1308201:1824070.615583	2	2
ERR1308201:1828630.634699	2	2
ERR1308201:1828920.602848	2	2
ERR1308201:1830270.601158	2	2
ERR1308201:183200.614844	2	2
ERR1308201:1834120.601757	2	2
ERR1308201:1834520.616142	2	2
ERR1308201:1834750.626780	2	2
ERR1308201:1836450.621664	2	2
ERR1308201:1838090.604660	2	2
ERR1308201:1838530.628201	2	2
ERR1308201:1841610.602606	2	2
ERR1308201:1843350.616842	2	2
ERR1308201:1843670.608822	2	2
ERR1308201:1843720.612688	2	2
ERR1308201:1843740.610862	2	2
ERR1308201:1843870.601081	2	2
ERR1308201:1845520.628976	2	2
ERR1308201:1846630.643156	2	2
ERR1308201:1846730.607632	2	2
ERR1308201:1848520.625654	2	2
ERR1308201:1848890.603366	2	2
ERR1308201:1850130.605602	2	2
ERR1308201:185430.609285	2	2
ERR1308201:1855980.602117	2	2
ERR1308201:18580.633862	2	2
ERR1308201:1859080.608898	2	2
ERR1308201:1859780.603614	2	2
ERR1308201:1860610.604603	2	2
ERR1308201:1860960.617434	2	2
ERR1308201:18620.604331	2	2
ERR1308201:1862530.621240	2	2
ERR1308201:1864710.602345	2	2
ERR1308201:187070.607338	2	2
ERR1308201:187100.624752	2	2
ERR1308201:187700.618292	2	2
ERR1308201:1883530.607181	2	2
ERR1308201:188430.635991	2	2
ERR1308201:1884550.614301	2	2
ERR1308201:1886040.606338	2	2
ERR1308201:1887430.619774	2	2
ERR1308201:1889010.627908	2	2
ERR1308201:1889150.608747	2	2
ERR1308201:1891800.631564	2	2
ERR1308201:189340.604181	2	2
ERR1308201:1894210.602517	2	2
ERR1308201:1894510.640611	2	2
ERR1308201:1895720.604764	2	2
ERR1308201:1895820.635048	2	2
ERR1308201:189650.601127	2	2
ERR1308201:1897030.626358	2	2
ERR1308201:1897900.605769	2	2
ERR1308201:1898090.615801	2	2
ERR1308201:1898790.616010	2	2
ERR1308201:1899690.613807	2	2
ERR1308201:1900640.628148	2	2
ERR1308201:1905150.636808	2	2
ERR1308201:1905620.614512	2	2
ERR1308201:1907660.614099	2	2
ERR1308201:1908830.619080	2	2
ERR1308201:1908880.632086	2	2
ERR1308201:1909040.627306	2	2
ERR1308201:1912230.614324	2	2
ERR1308201:1912430.602126	2	2
ERR1308201:1913220.600003	2	2
ERR1308201:1915670.600948	2	2
ERR1308201:1916390.634636	2	2
ERR1308201:1916740.611847	2	2
ERR1308201:1918280.614865	2	2
ERR1308201:1919770.635351	2	2
ERR1308201:1920570.619335	2	2
ERR1308201:1921050.604462	2	2
ERR1308201:1921570.646236	2	2
ERR1308201:1922060.617815	2	2
ERR1308201:1922990.624705	2	2
ERR1308201:192640.623005	2	2
ERR1308201:192660.603997	2	2
ERR1308201:1926960.610155	2	2
ERR1308201:1927790.617506	2	2
ERR1308201:1929490.608506	2	2
ERR1308201:1929820.600878	2	2
ERR1308201:1930320.607357	2	2
